hour,dayofweek,LocationID,pickups
3,0,263,14
4,0,4,1
4,0,12,-1
4,0,13,3
4,0,24,1
4,0,41,4
4,0,42,1
4,0,43,4
4,0,45,1
4,0,48,75
4,0,50,7
4,0,68,37
4,0,74,2
4,0,75,6
4,0,79,56
4,0,87,2
4,0,88,-2
4,0,90,22
4,0,100,31
4,0,103,-2
4,0,107,24
4,0,113,12
4,0,114,16
4,0,116,1
4,0,120,-1
4,0,125,5
4,0,127,-1
4,0,128,-1
4,0,137,11
4,0,140,14
4,0,141,22
4,0,142,15
4,0,143,6
4,0,144,6
4,0,148,20
4,0,151,7
4,0,152,-1
4,0,153,0
4,0,158,7
4,0,161,27
4,0,162,30
4,0,163,29
4,0,164,29
4,0,166,2
4,0,170,29
4,0,186,60
4,0,194,0
4,0,202,0
4,0,209,0
4,0,211,3
4,0,224,1
4,0,229,20
4,0,230,45
4,0,231,17
4,0,232,3
4,0,233,11
4,0,234,19
4,0,236,19
4,0,237,14
4,0,238,9
4,0,239,12
4,0,243,1
4,0,244,2
4,0,246,20
4,0,249,31
4,0,261,3
4,0,262,13
4,0,263,24
5,0,4,3
5,0,12,1
5,0,13,13
5,0,24,9
5,0,41,12
5,0,42,8
5,0,43,16
5,0,45,2
5,0,48,119
5,0,50,16
5,0,68,44
5,0,74,10
5,0,75,24
5,0,79,52
5,0,87,14
5,0,88,7
5,0,90,39
5,0,100,138
5,0,103,1
5,0,107,54
5,0,113,23
5,0,114,17
5,0,116,4
5,0,120,2
5,0,125,8
5,0,127,2
5,0,128,2
5,0,137,24
5,0,140,32
5,0,141,43
5,0,142,38
5,0,143,23
5,0,144,12
5,0,148,12
5,0,151,27
5,0,152,5
5,0,153,4
5,0,158,15
5,0,161,49
5,0,162,63
5,0,163,41
5,0,164,39
5,0,166,14
5,0,170,64
5,0,186,125
5,0,194,5
5,0,202,5
5,0,209,6
5,0,211,10
5,0,224,10
5,0,229,37
5,0,230,51
5,0,231,24
5,0,232,11
5,0,233,28
5,0,234,29
5,0,236,62
5,0,237,39
5,0,238,36
5,0,239,37
5,0,243,4
5,0,244,6
5,0,246,21
5,0,249,37
5,0,261,8
5,0,262,41
5,0,263,56
6,0,4,9
6,0,12,4
6,0,13,49
6,0,24,24
6,0,41,30
6,0,42,21
6,0,43,49
6,0,45,7
6,0,48,268
6,0,50,46
6,0,68,103
6,0,74,36
6,0,75,57
6,0,79,92
6,0,87,42
6,0,88,15
6,0,90,82
6,0,100,309
6,0,103,5
6,0,107,135
6,0,113,76
6,0,114,31
6,0,116,20
6,0,120,14
6,0,125,26
6,0,127,11
6,0,128,11
6,0,137,72
6,0,140,92
6,0,141,128
6,0,142,116
6,0,143,72
6,0,144,23
6,0,148,25
6,0,151,59
6,0,152,17
6,0,153,11
6,0,158,34
6,0,161,117
6,0,162,159
6,0,163,83
6,0,164,80
6,0,166,45
6,0,170,171
6,0,186,425
6,0,194,14
6,0,202,14
6,0,209,17
6,0,211,21
6,0,224,36
6,0,229,96
6,0,230,93
6,0,231,78
6,0,232,30
6,0,233,71
6,0,234,94
6,0,236,209
6,0,237,153
6,0,238,124
6,0,239,118
6,0,243,11
6,0,244,18
6,0,246,50
6,0,249,82
6,0,261,23
6,0,262,134
6,0,263,147
7,0,4,17
7,0,12,7
7,0,13,113
7,0,24,56
7,0,41,65
7,0,42,43
7,0,43,109
7,0,45,15
7,0,48,320
7,0,50,100
7,0,68,158
7,0,74,77
7,0,75,109
7,0,79,150
7,0,87,62
7,0,88,24
7,0,90,135
7,0,100,354
7,0,103,6
7,0,107,283
7,0,113,144
7,0,114,47
7,0,116,27
7,0,120,7
7,0,125,44
7,0,127,6
7,0,128,5
7,0,137,136
7,0,140,249
7,0,141,305
7,0,142,276
7,0,143,160
7,0,144,35
7,0,148,39
7,0,151,128
7,0,152,22
7,0,153,7
7,0,158,81
7,0,161,231
7,0,162,302
7,0,163,142
7,0,164,153
7,0,166,56
7,0,170,306
7,0,186,554
7,0,194,11
7,0,202,11
7,0,209,20
7,0,211,34
7,0,224,46
7,0,229,228
7,0,230,167
7,0,231,139
7,0,232,22
7,0,233,153
7,0,234,172
7,0,236,560
7,0,237,458
7,0,238,237
7,0,239,229
7,0,243,5
7,0,244,20
7,0,246,102
7,0,249,142
7,0,261,24
7,0,262,243
7,0,263,233
8,0,4,24
8,0,12,9
8,0,13,148
8,0,24,55
8,0,41,61
8,0,42,34
8,0,43,172
8,0,45,22
8,0,48,322
8,0,50,128
8,0,68,223
8,0,74,64
8,0,75,119
8,0,79,191
8,0,87,82
8,0,88,35
8,0,90,180
8,0,100,256
8,0,103,11
8,0,107,269
8,0,113,183
8,0,114,72
8,0,116,25
8,0,120,10
8,0,125,65
8,0,127,9
8,0,128,8
8,0,137,155
8,0,140,326
8,0,141,325
8,0,142,330
8,0,143,176
8,0,144,62
8,0,148,52
8,0,151,125
8,0,152,17
8,0,153,5
8,0,158,102
8,0,161,322
8,0,162,390
8,0,163,206
8,0,164,211
8,0,166,74
8,0,170,407
8,0,186,467
8,0,194,12
8,0,202,11
8,0,209,28
8,0,211,57
8,0,224,44
8,0,229,271
8,0,230,257
8,0,231,185
8,0,232,24
8,0,233,170
8,0,234,257
8,0,236,684
8,0,237,579
8,0,238,295
8,0,239,296
8,0,243,9
8,0,244,23
8,0,246,152
8,0,249,172
8,0,261,48
8,0,262,249
8,0,263,238
9,0,4,20
9,0,12,7
9,0,13,121
9,0,24,38
9,0,41,35
9,0,42,18
9,0,43,172
9,0,45,22
9,0,48,312
9,0,50,126
9,0,68,229
9,0,74,48
9,0,75,104
9,0,79,187
9,0,87,78
9,0,88,33
9,0,90,181
9,0,100,254
9,0,103,7
9,0,107,256
9,0,113,178
9,0,114,71
9,0,116,19
9,0,120,7
9,0,125,60
9,0,127,6
9,0,128,5
9,0,137,138
9,0,140,289
9,0,141,292
9,0,142,310
9,0,143,168
9,0,144,58
9,0,148,48
9,0,151,115
9,0,152,11
9,0,153,2
9,0,158,101
9,0,161,358
9,0,162,395
9,0,163,240
9,0,164,228
9,0,166,65
9,0,170,409
9,0,186,498
9,0,194,9
9,0,202,8
9,0,209,25
9,0,211,53
9,0,224,37
9,0,229,249
9,0,230,277
9,0,231,174
9,0,232,13
9,0,233,160
9,0,234,252
9,0,236,577
9,0,237,563
9,0,238,259
9,0,239,280
9,0,243,3
9,0,244,13
9,0,246,148
9,0,249,171
9,0,261,50
9,0,262,238
9,0,263,235
10,0,4,13
10,0,12,6
10,0,13,96
10,0,24,32
10,0,41,27
10,0,42,10
10,0,43,169
10,0,45,19
10,0,48,279
10,0,50,108
10,0,68,218
10,0,74,35
10,0,75,90
10,0,79,142
10,0,87,64
10,0,88,28
10,0,90,163
10,0,100,244
10,0,103,0
10,0,107,209
10,0,113,155
10,0,114,62
10,0,116,10
10,0,120,0
10,0,125,58
10,0,127,1
10,0,128,0
10,0,137,124
10,0,140,262
10,0,141,274
10,0,142,300
10,0,143,152
10,0,144,55
10,0,148,39
10,0,151,98
10,0,152,5
10,0,153,-2
10,0,158,84
10,0,161,386
10,0,162,379
10,0,163,262
10,0,164,224
10,0,166,56
10,0,170,389
10,0,186,482
10,0,194,4
10,0,202,3
10,0,209,19
10,0,211,51
10,0,224,30
10,0,229,217
10,0,230,298
10,0,231,169
10,0,232,8
10,0,233,150
10,0,234,252
10,0,236,567
10,0,237,556
10,0,238,241
10,0,239,262
10,0,243,-3
10,0,244,2
10,0,246,137
10,0,249,130
10,0,261,48
10,0,262,194
10,0,263,203
11,0,4,10
11,0,12,7
11,0,13,98
11,0,24,28
11,0,41,26
11,0,42,9
11,0,43,193
11,0,45,20
11,0,48,268
11,0,50,92
11,0,68,216
11,0,74,31
11,0,75,87
11,0,79,133
11,0,87,67
11,0,88,33
11,0,90,164
11,0,100,240
11,0,103,1
11,0,107,202
11,0,113,151
11,0,114,68
11,0,116,10
11,0,120,1
11,0,125,60
11,0,127,2
11,0,128,1
11,0,137,122
11,0,140,262
11,0,141,274
11,0,142,302
11,0,143,148
11,0,144,62
11,0,148,43
11,0,151,98
11,0,152,7
11,0,153,0
11,0,158,87
11,0,161,425
11,0,162,387
11,0,163,294
11,0,164,245
11,0,166,54
11,0,170,389
11,0,186,427
11,0,194,3
11,0,202,2
11,0,209,18
11,0,211,63
11,0,224,26
11,0,229,213
11,0,230,311
11,0,231,174
11,0,232,7
11,0,233,153
11,0,234,291
11,0,236,572
11,0,237,587
11,0,238,227
11,0,239,264
11,0,243,-1
11,0,244,5
11,0,246,157
11,0,249,120
11,0,261,66
11,0,262,170
11,0,263,185
12,0,4,9
12,0,12,9
12,0,13,107
12,0,24,28
12,0,41,27
12,0,42,10
12,0,43,230
12,0,45,22
12,0,48,260
12,0,50,90
12,0,68,249
12,0,74,31
12,0,75,87
12,0,79,131
12,0,87,72
12,0,88,36
12,0,90,170
12,0,100,233
12,0,103,1
12,0,107,204
12,0,113,152
12,0,114,79
12,0,116,9
12,0,120,1
12,0,125,60
12,0,127,1
12,0,128,1
12,0,137,122
12,0,140,255
12,0,141,272
12,0,142,315
12,0,143,144
12,0,144,74
12,0,148,49
12,0,151,98
12,0,152,7
12,0,153,0
12,0,158,86
12,0,161,496
12,0,162,416
12,0,163,323
12,0,164,271
12,0,166,71
12,0,170,399
12,0,186,423
12,0,194,2
12,0,202,2
12,0,209,19
12,0,211,77
12,0,224,22
12,0,229,218
12,0,230,329
12,0,231,186
12,0,232,15
12,0,233,163
12,0,234,335
12,0,236,600
12,0,237,635
12,0,238,238
12,0,239,306
12,0,243,0
12,0,244,7
12,0,246,192
12,0,249,126
12,0,261,87
12,0,262,154
12,0,263,188
13,0,4,9
13,0,12,10
13,0,13,107
13,0,24,28
13,0,41,28
13,0,42,10
13,0,43,232
13,0,45,22
13,0,48,243
13,0,50,89
13,0,68,249
13,0,74,32
13,0,75,88
13,0,79,132
13,0,87,73
13,0,88,38
13,0,90,171
13,0,100,233
13,0,103,1
13,0,107,204
13,0,113,152
13,0,114,83
13,0,116,9
13,0,120,1
13,0,125,60
13,0,127,1
13,0,128,1
13,0,137,122
13,0,140,254
13,0,141,271
13,0,142,321
13,0,143,142
13,0,144,81
13,0,148,51
13,0,151,98
13,0,152,7
13,0,153,0
13,0,158,86
13,0,161,552
13,0,162,429
13,0,163,328
13,0,164,271
13,0,166,72
13,0,170,399
13,0,186,409
13,0,194,2
13,0,202,2
13,0,209,21
13,0,211,88
13,0,224,17
13,0,229,214
13,0,230,327
13,0,231,184
13,0,232,13
13,0,233,161
13,0,234,343
13,0,236,589
13,0,237,629
13,0,238,225
13,0,239,300
13,0,243,0
13,0,244,7
13,0,246,209
13,0,249,128
13,0,261,89
13,0,262,142
13,0,263,190
14,0,4,10
14,0,12,13
14,0,13,112
14,0,24,31
14,0,41,34
14,0,42,14
14,0,43,261
14,0,45,27
14,0,48,245
14,0,50,92
14,0,68,261
14,0,74,38
14,0,75,99
14,0,79,138
14,0,87,83
14,0,88,49
14,0,90,191
14,0,100,234
14,0,103,4
14,0,107,217
14,0,113,165
14,0,114,97
14,0,116,11
14,0,120,3
14,0,125,62
14,0,127,3
14,0,128,3
14,0,137,133
14,0,140,277
14,0,141,286
14,0,142,347
14,0,143,154
14,0,144,95
14,0,148,53
14,0,151,100
14,0,152,11
14,0,153,2
14,0,158,94
14,0,161,609
14,0,162,474
14,0,163,343
14,0,164,283
14,0,166,83
14,0,170,412
14,0,186,410
14,0,194,3
14,0,202,3
14,0,209,24
14,0,211,92
14,0,224,15
14,0,229,202
14,0,230,335
14,0,231,189
14,0,232,19
14,0,233,165
14,0,234,375
14,0,236,626
14,0,237,697
14,0,238,251
14,0,239,326
14,0,243,4
14,0,244,13
14,0,246,233
14,0,249,140
14,0,261,99
14,0,262,151
14,0,263,210
15,0,4,10
15,0,12,13
15,0,13,112
15,0,24,31
15,0,41,34
15,0,42,14
15,0,43,265
15,0,45,27
15,0,48,243
15,0,50,89
15,0,68,261
15,0,74,38
15,0,75,99
15,0,79,138
15,0,87,83
15,0,88,49
15,0,90,191
15,0,100,234
15,0,103,4
15,0,107,218
15,0,113,166
15,0,114,98
15,0,116,12
15,0,120,4
15,0,125,62
15,0,127,4
15,0,128,3
15,0,137,137
15,0,140,286
15,0,141,288
15,0,142,349
15,0,143,156
15,0,144,96
15,0,148,52
15,0,151,101
15,0,152,11
15,0,153,3
15,0,158,98
15,0,161,621
15,0,162,477
15,0,163,339
15,0,164,281
15,0,166,82
15,0,170,406
15,0,186,412
15,0,194,4
15,0,202,4
15,0,209,25
15,0,211,92
15,0,224,14
15,0,229,195
15,0,230,334
15,0,231,188
15,0,232,18
15,0,233,164
15,0,234,384
15,0,236,724
15,0,237,728
15,0,238,281
15,0,239,340
15,0,243,6
15,0,244,16
15,0,246,239
15,0,249,146
15,0,261,101
15,0,262,170
15,0,263,218
16,0,4,10
16,0,12,12
16,0,13,110
16,0,24,28
16,0,41,32
16,0,42,12
16,0,43,255
16,0,45,26
16,0,48,243
16,0,50,83
16,0,68,260
16,0,74,36
16,0,75,92
16,0,79,129
16,0,87,81
16,0,88,47
16,0,90,189
16,0,100,224
16,0,103,1
16,0,107,209
16,0,113,158
16,0,114,96
16,0,116,10
16,0,120,2
16,0,125,61
16,0,127,2
16,0,128,2
16,0,137,133
16,0,140,270
16,0,141,269
16,0,142,338
16,0,143,148
16,0,144,90
16,0,148,50
16,0,151,98
16,0,152,11
16,0,153,2
16,0,158,94
16,0,161,635
16,0,162,499
16,0,163,344
16,0,164,277
16,0,166,85
16,0,170,393
16,0,186,398
16,0,194,7
16,0,202,7
16,0,209,28
16,0,211,91
16,0,224,16
16,0,229,173
16,0,230,350
16,0,231,189
16,0,232,20
16,0,233,168
16,0,234,385
16,0,236,631
16,0,237,657
16,0,238,251
16,0,239,321
16,0,243,4
16,0,244,14
16,0,246,228
16,0,249,134
16,0,261,90
16,0,262,149
16,0,263,200
17,0,4,13
17,0,12,11
17,0,13,128
17,0,24,36
17,0,41,43
17,0,42,19
17,0,43,265
17,0,45,31
17,0,48,291
17,0,50,98
17,0,68,292
17,0,74,44
17,0,75,102
17,0,79,163
17,0,87,104
17,0,88,68
17,0,90,210
17,0,100,245
17,0,103,5
17,0,107,244
17,0,113,189
17,0,114,116
17,0,116,14
17,0,120,5
17,0,125,76
17,0,127,6
17,0,128,5
17,0,137,144
17,0,140,280
17,0,141,293
17,0,142,376
17,0,143,157
17,0,144,108
17,0,148,57
17,0,151,107
17,0,152,16
17,0,153,5
17,0,158,107
17,0,161,698
17,0,162,649
17,0,163,399
17,0,164,323
17,0,166,108
17,0,170,453
17,0,186,431
17,0,194,11
17,0,202,11
17,0,209,38
17,0,211,109
17,0,224,21
17,0,229,225
17,0,230,451
17,0,231,226
17,0,232,21
17,0,233,205
17,0,234,463
17,0,236,673
17,0,237,713
17,0,238,271
17,0,239,347
17,0,243,12
17,0,244,22
17,0,246,271
17,0,249,151
17,0,261,102
17,0,262,165
17,0,263,219
18,0,4,16
18,0,12,13
18,0,13,152
18,0,24,37
18,0,41,43
18,0,42,19
18,0,43,245
18,0,45,32
18,0,48,350
18,0,50,107
18,0,68,333
18,0,74,45
18,0,75,93
18,0,79,209
18,0,87,115
18,0,88,75
18,0,90,251
18,0,100,275
18,0,103,20
18,0,107,268
18,0,113,222
18,0,114,140
18,0,116,16
18,0,120,8
18,0,125,89
18,0,127,12
18,0,128,11
18,0,137,150
18,0,140,275
18,0,141,324
18,0,142,421
18,0,143,178
18,0,144,139
18,0,148,70
18,0,151,117
18,0,152,14
18,0,153,2
18,0,158,126
18,0,161,792
18,0,162,771
18,0,163,498
18,0,164,344
18,0,166,95
18,0,170,487
18,0,186,471
18,0,194,11
18,0,202,11
18,0,209,38
18,0,211,126
18,0,224,26
18,0,229,286
18,0,230,540
18,0,231,277
18,0,232,28
18,0,233,216
18,0,234,511
18,0,236,624
18,0,237,721
18,0,238,284
18,0,239,349
18,0,243,11
18,0,244,19
18,0,246,296
18,0,249,187
18,0,261,109
18,0,262,173
18,0,263,237
19,0,4,15
19,0,12,10
19,0,13,144
19,0,24,32
19,0,41,38
19,0,42,17
19,0,43,213
19,0,45,30
19,0,48,344
19,0,50,99
19,0,68,317
19,0,74,41
19,0,75,79
19,0,79,240
19,0,87,108
19,0,88,67
19,0,90,235
19,0,100,259
19,0,103,13
19,0,107,261
19,0,113,214
19,0,114,156
19,0,116,16
19,0,120,8
19,0,125,86
19,0,127,8
19,0,128,7
19,0,137,144
19,0,140,246
19,0,141,290
19,0,142,380
19,0,143,150
19,0,144,140
19,0,148,85
19,0,151,103
19,0,152,16
19,0,153,5
19,0,158,128
19,0,161,768
19,0,162,716
19,0,163,448
19,0,164,336
19,0,166,89
19,0,170,467
19,0,186,463
19,0,194,12
19,0,202,12
19,0,209,39
19,0,211,127
19,0,224,26
19,0,229,263
19,0,230,520
19,0,231,270
19,0,232,26
19,0,233,195
19,0,234,510
19,0,236,542
19,0,237,679
19,0,238,247
19,0,239,327
19,0,243,12
19,0,244,20
19,0,246,264
19,0,249,206
19,0,261,105
19,0,262,134
19,0,263,214
20,0,4,13
20,0,12,7
20,0,13,130
20,0,24,27
20,0,41,33
20,0,42,14
20,0,43,174
20,0,45,28
20,0,48,351
20,0,50,88
20,0,68,297
20,0,74,32
20,0,75,57
20,0,79,256
20,0,87,101
20,0,88,63
20,0,90,220
20,0,100,243
20,0,103,10
20,0,107,251
20,0,113,209
20,0,114,169
20,0,116,14
20,0,120,6
20,0,125,82
20,0,127,6
20,0,128,5
20,0,137,125
20,0,140,182
20,0,141,246
20,0,142,362
20,0,143,108
20,0,144,138
20,0,148,96
20,0,151,73
20,0,152,11
20,0,153,4
20,0,158,124
20,0,161,747
20,0,162,690
20,0,163,389
20,0,164,319
20,0,166,74
20,0,170,402
20,0,186,397
20,0,194,8
20,0,202,8
20,0,209,36
20,0,211,119
20,0,224,18
20,0,229,250
20,0,230,505
20,0,231,256
20,0,232,26
20,0,233,163
20,0,234,480
20,0,236,405
20,0,237,552
20,0,238,188
20,0,239,260
20,0,243,11
20,0,244,17
20,0,246,232
20,0,249,230
20,0,261,104
20,0,262,87
20,0,263,186
21,0,4,10
21,0,12,6
21,0,13,110
21,0,24,24
21,0,41,30
21,0,42,12
21,0,43,151
21,0,45,26
21,0,48,352
21,0,50,86
21,0,68,296
21,0,74,28
21,0,75,48
21,0,79,289
21,0,87,97
21,0,88,58
21,0,90,212
21,0,100,236
21,0,103,7
21,0,107,241
21,0,113,207
21,0,114,192
21,0,116,11
21,0,120,4
21,0,125,77
21,0,127,4
21,0,128,3
21,0,137,100
21,0,140,128
21,0,141,209
21,0,142,357
21,0,143,87
21,0,144,143
21,0,148,120
21,0,151,60
21,0,152,12
21,0,153,6
21,0,158,126
21,0,161,733
21,0,162,664
21,0,163,366
21,0,164,316
21,0,166,59
21,0,170,369
21,0,186,414
21,0,194,4
21,0,202,4
21,0,209,31
21,0,211,115
21,0,224,13
21,0,229,242
21,0,230,548
21,0,231,245
21,0,232,21
21,0,233,143
21,0,234,462
21,0,236,318
21,0,237,490
21,0,238,145
21,0,239,243
21,0,243,7
21,0,244,15
21,0,246,213
21,0,249,271
21,0,261,91
21,0,262,64
21,0,263,158
22,0,4,9
22,0,12,4
22,0,13,76
22,0,24,17
22,0,41,27
22,0,42,9
22,0,43,96
22,0,45,22
22,0,48,354
22,0,50,70
22,0,68,266
22,0,74,25
22,0,75,38
22,0,79,275
22,0,87,79
22,0,88,32
22,0,90,161
22,0,100,211
22,0,103,-5
22,0,107,214
22,0,113,177
22,0,114,174
22,0,116,8
22,0,120,0
22,0,125,65
22,0,127,0
22,0,128,0
22,0,137,65
22,0,140,78
22,0,141,147
22,0,142,307
22,0,143,68
22,0,144,137
22,0,148,124
22,0,151,46
22,0,152,8
22,0,153,2
22,0,158,117
22,0,161,553
22,0,162,430
22,0,163,303
22,0,164,276
22,0,166,35
22,0,170,273
22,0,186,364
22,0,194,2
22,0,202,3
22,0,209,25
22,0,211,102
22,0,224,7
22,0,229,171
22,0,230,579
22,0,231,216
22,0,232,10
22,0,233,89
22,0,234,361
22,0,236,175
22,0,237,351
22,0,238,93
22,0,239,163
22,0,243,-2
22,0,244,5
22,0,246,158
22,0,249,256
22,0,261,63
22,0,262,30
22,0,263,106
23,0,4,7
23,0,12,1
23,0,13,39
23,0,24,9
23,0,41,17
23,0,42,5
23,0,43,39
23,0,45,16
23,0,48,229
23,0,50,53
23,0,68,179
23,0,74,14
23,0,75,23
23,0,79,213
23,0,87,45
23,0,88,12
23,0,90,98
23,0,100,148
23,0,103,-10
23,0,107,123
23,0,113,96
23,0,114,132
23,0,116,5
23,0,120,-1
23,0,125,42
23,0,127,0
23,0,128,0
23,0,137,43
23,0,140,49
23,0,141,63
23,0,142,164
23,0,143,22
23,0,144,105
23,0,148,113
23,0,151,22
23,0,152,4
23,0,153,1
23,0,158,97
23,0,161,286
23,0,162,211
23,0,163,160
23,0,164,184
23,0,166,19
23,0,170,162
23,0,186,264
23,0,194,0
23,0,202,0
23,0,209,19
23,0,211,76
23,0,224,0
23,0,229,83
23,0,230,391
23,0,231,128
23,0,232,11
23,0,233,51
23,0,234,231
23,0,236,75
23,0,237,169
23,0,238,44
23,0,239,66
23,0,243,0
23,0,244,5
23,0,246,87
23,0,249,161
23,0,261,46
23,0,262,16
23,0,263,58
