"Klokkeslaet","Haelding_30_oest","Haelding_30_vest","Haelding_30_syd","Haeldning_15_syd","Haeldning_15_vest","Haeldning_0","Haeldning_15_oest","Haelding_30_oestvest","Haelding_15_oestvest"
"2020-03-24 16:00",0.091939,0.107409,0.37004,0.103812,0.106949,0.103211,0.096451,0.199348,0.2034
"2020-03-24 17:00",0.03314,0.038932,0.115098,0.036135,0.038179,0.036264,0.034526,0.072072,0.072705
"2020-03-24 18:00",0.000728,0.000728,0.002816,0.000759,0.000759,0.00077,0.000759,0.001456,0.001518
"2020-03-24 19:00",0,0,0,0,0,0,0,0,0
"2020-03-24 20:00",0,0,0,0,0,0,0,0,0
"2020-03-24 21:00",0,0,0,0,0,0,0,0,0
"2020-03-24 22:00",0,0,0,0,0,0,0,0,0
"2020-03-24 23:00",0,0,0,0,0,0,0,0,0
"2020-03-25 00:00",0,0,0,0,0,0,0,0,0
"2020-03-25 01:00",0,0,0,0,0,0,0,0,0
"2020-03-25 02:00",0,0,0,0,0,0,0,0,0
"2020-03-25 03:00",0,0,0,0,0,0,0,0,0
"2020-03-25 04:00",0,0,0,0,0,0,0,0,0
"2020-03-25 05:00",0,0,0,0,0,0,0,0,0
"2020-03-25 06:00",0.02984,0.02984,0.01316,0.0311,0.0311,0.03153,0.0311,0.05968,0.0622
"2020-03-25 07:00",0.425474,0.042409,0.050552,0.194919,0.042947,0.161808,0.302668,0.467883,0.345615
"2020-03-25 08:00",0.604409,0.04557,0.223,0.389241,0.128483,0.308202,0.470532,0.649979,0.599015
"2020-03-25 09:00",0.594685,0.114963,0.208583,0.499112,0.262593,0.397646,0.510916,0.709648,0.773509
"2020-03-25 10:00",0.696577,0.265327,0.413911,0.707829,0.416417,0.544091,0.639648,0.961904,1.056065
"2020-03-25 11:00",0.239798,0.2335,0.455891,0.253997,0.24596,0.251321,0.24922,0.473298,0.49518
"2020-03-25 12:00",0.103016,0.103106,0.309555,0.107778,0.107483,0.10896,0.107437,0.206122,0.21492
"2020-03-25 13:00",0.271226,0.330292,0.709416,0.356248,0.334272,0.325202,0.303698,0.601518,0.63797
"2020-03-25 14:00",0.143498,0.150325,0.295621,0.155603,0.155205,0.155665,0.151672,0.293823,0.306877
"2020-03-25 15:00",0.088155,0.092074,0.234555,0.094704,0.095007,0.095287,0.092896,0.180229,0.187903
"2020-03-25 16:00",0.017009,0.017009,0.090022,0.017727,0.017727,0.017972,0.017727,0.034018,0.035454
"2020-03-25 17:00",0.047387,0.123991,0.053989,0.070783,0.09779,0.06708,0.049206,0.171378,0.146996
"2020-03-25 18:00",0.001776,0.001776,0.000807,0.001851,0.001851,0.001876,0.001851,0.003552,0.003702
"2020-03-25 19:00",0,0,0,0,0,0,0,0,0
"2020-03-25 20:00",0,0,0,0,0,0,0,0,0
"2020-03-25 21:00",0,0,0,0,0,0,0,0,0
"2020-03-25 22:00",0,0,0,0,0,0,0,0,0
"2020-03-25 23:00",0,0,0,0,0,0,0,0,0
"2020-03-26 00:00",0,0,0,0,0,0,0,0,0
"2020-03-26 01:00",0,0,0,0,0,0,0,0,0
"2020-03-26 02:00",0,0,0,0,0,0,0,0,0
"2020-03-26 03:00",0,0,0,0,0,0,0,0,0
"2020-03-26 04:00",0,0,0,0,0,0,0,0,0
"2020-03-26 05:00",0,0,0,0,0,0,0,0,0
"2020-03-26 06:00",0.014695,0.014695,0.020775,0.015315,0.015315,0.015527,0.015315,0.02939,0.03063
"2020-03-26 07:00",0.214422,0.070092,0.153305,0.130582,0.072569,0.1192,0.17098,0.284514,0.243549
"2020-03-26 08:00",0.370579,0.102913,0.131803,0.271774,0.148161,0.23478,0.310642,0.473492,0.458803
"2020-03-26 09:00",0.444167,0.156571,0.287738,0.390477,0.248937,0.331219,0.397808,0.600738,0.646745
"2020-03-26 10:00",0.496229,0.264108,0.344862,0.50742,0.350763,0.421301,0.470917,0.760337,0.82168
"2020-03-26 11:00",0.487584,0.373037,0.36551,0.582794,0.436382,0.478211,0.495675,0.860621,0.932057
"2020-03-26 12:00",0.42539,0.46075,0.528941,0.602836,0.489337,0.492845,0.471033,0.88614,0.96037
"2020-03-26 13:00",0.323865,0.496965,0.278244,0.552171,0.488837,0.455503,0.399234,0.82083,0.888071
"2020-03-26 14:00",0.215129,0.453788,0.374563,0.435013,0.421771,0.368714,0.298233,0.668917,0.720004
"2020-03-26 15:00",0.131777,0.362753,0.414959,0.303984,0.322193,0.266172,0.198508,0.49453,0.520701
"2020-03-26 16:00",0.095357,0.262412,0.325201,0.186226,0.220345,0.167805,0.108374,0.357769,0.328719
"2020-03-26 17:00",0.049109,0.129771,0.137046,0.074006,0.102418,0.070323,0.050985,0.17888,0.153403
"2020-03-26 18:00",0.000974,0.000974,0.011773,0.001015,0.001015,0.001029,0.001015,0.001948,0.00203
"2020-03-26 19:00",0,0,0,0,0,0,0,0,0
"2020-03-26 20:00",0,0,0,0,0,0,0,0,0
"2020-03-26 21:00",0,0,0,0,0,0,0,0,0
"2020-03-26 22:00",0,0,0,0,0,0,0,0,0
"2020-03-26 23:00",0,0,0,0,0,0,0,0,0
"2020-03-27 00:00",0,0,0,0,0,0,0,0,0
"2020-03-27 01:00",0,0,0,0,0,0,0,0,0
"2020-03-27 02:00",0,0,0,0,0,0,0,0,0
"2020-03-27 03:00",0,0,0,0,0,0,0,0,0
"2020-03-27 04:00",0,0,0,0,0,0,0,0,0
"2020-03-27 05:00",0,0,0,0,0,0,0,0,0
"2020-03-27 06:00",0.008047,0.008047,0.022992,0.008386,0.008386,0.008502,0.008386,0.016094,0.016772
"2020-03-27 07:00",0.043455,0.041018,0.078546,0.043733,0.042741,0.04412,0.044412,0.084473,0.087153
"2020-03-27 08:00",0.068095,0.065818,0.166279,0.070003,0.068963,0.07063,0.070334,0.133913,0.139297
"2020-03-27 09:00",0.091029,0.08897,0.210957,0.094353,0.093342,0.095196,0.094408,0.179999,0.18775
"2020-03-27 10:00",0.101851,0.100818,0.266346,0.106108,0.105412,0.107161,0.105946,0.202669,0.211358
"2020-03-27 11:00",0.117225,0.116654,0.294462,0.122549,0.121818,0.12368,0.122113,0.233879,0.243931
"2020-03-27 12:00",0.130742,0.131001,0.285121,0.137405,0.136598,0.138461,0.136464,0.261743,0.273062
"2020-03-27 13:00",0.124878,0.126286,0.325758,0.131889,0.131382,0.132872,0.130654,0.251164,0.262036
"2020-03-27 14:00",0.103688,0.105718,0.27612,0.109854,0.109747,0.110763,0.108696,0.209406,0.218443
"2020-03-27 15:00",0.078391,0.080659,0.224022,0.083338,0.08352,0.084084,0.082312,0.15905,0.165832
"2020-03-27 16:00",0.042712,0.04344,0.125962,0.044895,0.045044,0.045426,0.044559,0.086152,0.089603
"2020-03-27 17:00",0.023543,0.024719,0.053435,0.024874,0.025288,0.025153,0.024534,0.048262,0.049822
"2020-03-27 18:00",0.001148,0.001148,0.001024,0.001196,0.001196,0.001213,0.001196,0.002296,0.002392
"2020-03-27 19:00",0,0,0,0,0,0,0,0,0
"2020-03-27 20:00",0,0,0,0,0,0,0,0,0
"2020-03-27 21:00",0,0,0,0,0,0,0,0,0
"2020-03-27 22:00",0,0,0,0,0,0,0,0,0
"2020-03-27 23:00",0,0,0,0,0,0,0,0,0
"2020-03-28 00:00",0,0,0,0,0,0,0,0,0
"2020-03-28 01:00",0,0,0,0,0,0,0,0,0
"2020-03-28 02:00",0,0,0,0,0,0,0,0,0
"2020-03-28 03:00",0,0,0,0,0,0,0,0,0
"2020-03-28 04:00",0,0,0,0,0,0,0,0,0
"2020-03-28 05:00",0,0,0,0,0,0,0,0,0
"2020-03-28 06:00",0.043993,0.043993,0.047563,0.04585,0.04585,0.046484,0.04585,0.087986,0.0917
"2020-03-28 07:00",0.38093,0.05544,0.213254,0.190785,0.056641,0.16502,0.281016,0.43637,0.337657
"2020-03-28 08:00",0.530584,0.070961,0.411099,0.359237,0.151276,0.296383,0.425758,0.601545,0.577034
"2020-03-28 09:00",0.6368,0.124655,0.61296,0.534346,0.283204,0.427705,0.54831,0.761455,0.831514
"2020-03-28 10:00",0.632376,0.279124,0.771213,0.644261,0.406453,0.512251,0.589309,0.9115,0.995762
"2020-03-28 11:00",0.600029,0.429817,0.836491,0.737868,0.519586,0.580257,0.607694,1.029846,1.12728
"2020-03-28 12:00",0.490313,0.542644,0.84064,0.73662,0.578379,0.581328,0.55129,1.032957,1.129669
"2020-03-28 13:00",0.357886,0.622241,0.815412,0.697845,0.604337,0.551556,0.467497,0.980127,1.071834
"2020-03-28 14:00",0.206703,0.630404,0.70526,0.587647,0.566514,0.469915,0.34719,0.837107,0.913704
"2020-03-28 15:00",0.071234,0.595602,0.519816,0.452768,0.495667,0.366876,0.218005,0.666836,0.713672
"2020-03-28 16:00",0.063844,0.4722,0.29962,0.280135,0.364101,0.235007,0.093716,0.536044,0.457817
"2020-03-28 17:00",0.043547,0.280266,0.110309,0.114056,0.197286,0.103104,0.044774,0.323813,0.24206
"2020-03-28 18:00",0.003225,0.003225,0.002078,0.003361,0.003361,0.003407,0.003361,0.00645,0.006722
"2020-03-28 19:00",0,0,0,0,0,0,0,0,0
"2020-03-28 20:00",0,0,0,0,0,0,0,0,0
"2020-03-28 21:00",0,0,0,0,0,0,0,0,0
"2020-03-28 22:00",0,0,0,0,0,0,0,0,0
"2020-03-28 23:00",0,0,0,0,0,0,0,0,0
"2020-03-29 00:00",0,0,0,0,0,0,0,0,0
"2020-03-29 01:00",0,0,0,0,0,0,0,0,0
"2020-03-29 02:00",0,0,0,0,0,0,0,0,0
"2020-03-29 03:00",0,0,0,0,0,0,0,0,0
"2020-03-29 04:00",0,0,0,0,0,0,0,0,0
"2020-03-29 05:00",0,0,0,0,0,0,0,0,0
"2020-03-29 06:00",0.179468,0.02601,0.00425,0.049822,0.026873,0.049394,0.117814,0.205478,0.144687
"2020-03-29 07:00",0.363264,0.060341,0.078303,0.188148,0.061806,0.164922,0.271729,0.423605,0.333535
"2020-03-29 08:00",0.520983,0.075909,0.136146,0.356677,0.157333,0.296954,0.420988,0.596892,0.578321
"2020-03-29 09:00",0.604225,0.138632,0.190837,0.511999,0.284099,0.415919,0.525108,0.742857,0.809207
"2020-03-29 10:00",0.640856,0.284876,0.324115,0.653003,0.413664,0.520441,0.597932,0.925732,1.011596
"2020-03-29 11:00",0.592338,0.42982,0.248849,0.725548,0.516789,0.575146,0.600914,1.022158,1.117703
"2020-03-29 12:00",0.496053,0.549925,0.381354,0.744255,0.586014,0.588812,0.558128,1.045978,1.144142
"2020-03-29 13:00",0.36182,0.626718,0.228775,0.701167,0.609051,0.556256,0.47193,0.988538,1.080981
"2020-03-29 14:00",0.206617,0.678209,0.310393,0.628514,0.606301,0.498512,0.362187,0.884826,0.968488
"2020-03-29 15:00",0.057928,0.645281,0.155172,0.484484,0.53339,0.389729,0.22409,0.703209,0.75748
"2020-03-29 16:00",0.052436,0.535476,0.108572,0.308071,0.407719,0.255709,0.089805,0.587912,0.497524
"2020-03-29 17:00",0.035301,0.377047,0.030643,0.137123,0.257173,0.121833,0.035886,0.412348,0.293059
"2020-03-29 18:00",0.006685,0.006685,0.001278,0.006967,0.006967,0.007063,0.006967,0.01337,0.013934
"2020-03-29 19:00",0,0,0,0,0,0,0,0,0
"2020-03-29 20:00",0,0,0,0,0,0,0,0,0
"2020-03-29 21:00",0,0,0,0,0,0,0,0,0
"2020-03-29 22:00",0,0,0,0,0,0,0,0,0
"2020-03-29 23:00",0,0,0,0,0,0,0,0,0
"2020-03-30 00:00",0,0,0,0,0,0,0,0,0
"2020-03-30 01:00",0,0,0,0,0,0,0,0,0
"2020-03-30 02:00",0,0,0,0,0,0,0,0,0
"2020-03-30 03:00",0,0,0,0,0,0,0,0,0
"2020-03-30 04:00",0,0,0,0,0,0,0,0,0
"2020-03-30 05:00",0,0,0,0,0,0,0,0,0
"2020-03-30 06:00",0.084078,0.030302,0.006004,0.039979,0.031494,0.040224,0.063639,0.11438,0.095133
"2020-03-30 07:00",0.328882,0.06761,0.014941,0.179752,0.069512,0.160474,0.251506,0.396492,0.321018
"2020-03-30 08:00",0.458374,0.094285,0.027656,0.32638,0.164946,0.278823,0.378906,0.552659,0.543852
"2020-03-30 09:00",0.567104,0.15305,0.039692,0.486205,0.283904,0.40164,0.498234,0.720154,0.782138
"2020-03-30 10:00",0.532996,0.284294,0.048021,0.545094,0.378097,0.454002,0.506835,0.81729,0.884932
"2020-03-30 11:00",0.514993,0.397455,0.055274,0.615559,0.464329,0.50789,0.525171,0.912448,0.9895
"2020-03-30 12:00",0.436667,0.474143,0.057821,0.609885,0.502896,0.506087,0.483497,0.91081,0.986393
"2020-03-30 13:00",0.339001,0.516713,0.584404,0.569765,0.509018,0.475017,0.417028,0.855714,0.926046
"2020-03-30 14:00",0.215854,0.625065,0.500504,0.582526,0.564379,0.471432,0.352556,0.840919,0.916935
"2020-03-30 15:00",0.1007,0.515545,0.380364,0.404581,0.439716,0.339748,0.222454,0.616245,0.66217
"2020-03-30 16:00",0.08234,0.398742,0.234869,0.252305,0.317787,0.21957,0.110787,0.481082,0.428574
"2020-03-30 17:00",0.044752,0.303346,0.101283,0.123451,0.21421,0.112825,0.04594,0.348098,0.26015
"2020-03-30 18:00",0.007569,0.007569,0.004917,0.007888,0.007888,0.007997,0.007888,0.015138,0.015776
"2020-03-30 19:00",0,0,0,0,0,0,0,0,0
"2020-03-30 20:00",0,0,0,0,0,0,0,0,0
"2020-03-30 21:00",0,0,0,0,0,0,0,0,0
"2020-03-30 22:00",0,0,0,0,0,0,0,0,0
"2020-03-30 23:00",0,0,0,0,0,0,0,0,0
"2020-03-31 00:00",0,0,0,0,0,0,0,0,0
"2020-03-31 01:00",0,0,0,0,0,0,0,0,0
"2020-03-31 02:00",0,0,0,0,0,0,0,0,0
"2020-03-31 03:00",0,0,0,0,0,0,0,0,0
"2020-03-31 04:00",0,0,0,0,0,0,0,0,0
"2020-03-31 05:00",0,0,0.000166,0,0,0,0,0,0
"2020-03-31 06:00",0.03594,0.027399,0.063327,0.029958,0.028541,0.030336,0.033689,0.063339,0.06223
"2020-03-31 07:00",0.083483,0.07239,0.245612,0.080139,0.075405,0.080344,0.083172,0.155873,0.158577
"2020-03-31 08:00",0.136121,0.121487,0.464108,0.135827,0.129403,0.135644,0.137935,0.257608,0.267338
"2020-03-31 09:00",0.175129,0.161902,0.66026,0.17917,0.172719,0.178744,0.179566,0.337031,0.352285
"2020-03-31 10:00",0.20637,0.197113,0.807662,0.214696,0.208489,0.214003,0.21328,0.403483,0.421769
"2020-03-31 11:00",0.223024,0.218888,0.894922,0.235234,0.229904,0.234392,0.232045,0.441912,0.461949
"2020-03-31 12:00",0.224037,0.225469,0.91198,0.239291,0.235315,0.23842,0.234574,0.449506,0.469889
"2020-03-31 13:00",0.211881,0.218955,0.853946,0.229406,0.227029,0.228534,0.223367,0.430836,0.450396
"2020-03-31 14:00",0.178997,0.190172,0.738856,0.196293,0.195828,0.195784,0.190044,0.369169,0.385872
"2020-03-31 15:00",0.141715,0.156784,0.560862,0.158586,0.159883,0.158263,0.152034,0.298499,0.311917
"2020-03-31 16:00",0.082553,0.090534,0.347928,0.090251,0.091908,0.090606,0.086717,0.173087,0.178625
"2020-03-31 17:00",0.038159,0.042643,0.139376,0.041118,0.04269,0.041483,0.039758,0.080802,0.082448
"2020-03-31 18:00",0.001745,0.001745,0.006944,0.001819,0.001819,0.001844,0.001819,0.00349,0.003638
"2020-03-31 19:00",0,0,0,0,0,0,0,0,0
"2020-03-31 20:00",0,0,0,0,0,0,0,0,0
"2020-03-31 21:00",0,0,0,0,0,0,0,0,0
"2020-03-31 22:00",0,0,0,0,0,0,0,0,0
"2020-03-31 23:00",0,0,0,0,0,0,0,0,0
"2020-04-01 00:00",0,0,0,0,0,0,0,0,0
"2020-04-01 01:00",0,0,0,0,0,0,0,0,0
"2020-04-01 02:00",0,0,0,0,0,0,0,0,0
"2020-04-01 03:00",0,0,0,0,0,0,0,0,0
"2020-04-01 04:00",0,0,0,0,0,0,0,0,0
"2020-04-01 05:00",0.000193,0.000193,0.000232,0.000201,0.000201,0.000204,0.000201,0.000386,0.000402
"2020-04-01 06:00",0.044073,0.03241,0.048478,0.035783,0.033757,0.036246,0.040845,0.076483,0.074602
"2020-04-01 07:00",0.099933,0.083865,0.162187,0.094276,0.087345,0.094302,0.098649,0.183798,0.185994
"2020-04-01 08:00",0.240758,0.138036,0.279768,0.208804,0.16416,0.197452,0.223578,0.378794,0.387738
"2020-04-01 09:00",0.381788,0.194109,0.423346,0.350258,0.258899,0.314134,0.356049,0.575897,0.614948
"2020-04-01 10:00",0.433307,0.282101,0.497703,0.445285,0.344022,0.391838,0.422292,0.715408,0.766314
"2020-04-01 11:00",0.432323,0.361636,0.589055,0.498666,0.40742,0.435516,0.44401,0.793959,0.85143
"2020-04-01 12:00",0.372053,0.392779,0.57639,0.469954,0.41397,0.417539,0.403242,0.764832,0.817212
"2020-04-01 13:00",0.33026,0.465235,0.478383,0.507175,0.462604,0.437875,0.392736,0.795495,0.85534
"2020-04-01 14:00",0.235988,0.420117,0.460261,0.405984,0.398823,0.359051,0.303511,0.656105,0.702334
"2020-04-01 15:00",0.152355,0.33112,0.361138,0.287976,0.303614,0.262644,0.211,0.483475,0.514614
"2020-04-01 16:00",0.109905,0.24002,0.226839,0.18341,0.210505,0.171744,0.126379,0.349925,0.336884
"2020-04-01 17:00",0.059729,0.116512,0.088557,0.0795,0.099394,0.078178,0.06209,0.176241,0.161484
"2020-04-01 18:00",0.002013,0.002013,0.001979,0.002098,0.002098,0.002127,0.002098,0.004026,0.004196
"2020-04-01 19:00",0,0,0,0,0,0,0,0,0
"2020-04-01 20:00",0,0,0,0,0,0,0,0,0
"2020-04-01 21:00",0,0,0,0,0,0,0,0,0
"2020-04-01 22:00",0,0,0,0,0,0,0,0,0
"2020-04-01 23:00",0,0,0,0,0,0,0,0,0
"2020-04-02 00:00",0,0,0,0,0,0,0,0,0
"2020-04-02 01:00",0,0,0,0,0,0,0,0,0
"2020-04-02 02:00",0,0,0,0,0,0,0,0,0
"2020-04-02 03:00",0,0,0,0,0,0,0,0,0
"2020-04-02 04:00",0,0,0,0,0,0,0,0,0
"2020-04-02 05:00",0.001219,0.001219,0.001897,0.00127,0.00127,0.001288,0.00127,0.002438,0.00254
"2020-04-02 06:00",0.24144,0.031499,0.066279,0.07052,0.032423,0.071231,0.161022,0.272939,0.193445
"2020-04-02 07:00",0.303531,0.07844,0.222479,0.179015,0.080883,0.164024,0.240004,0.381971,0.320887
"2020-04-02 08:00",0.483631,0.09591,0.558471,0.346137,0.179292,0.298018,0.401822,0.579541,0.581114
"2020-04-02 09:00",0.683836,0.147472,0.683592,0.576344,0.31574,0.467832,0.593383,0.831308,0.909123
"2020-04-02 10:00",0.779719,0.353739,0.921036,0.794851,0.509954,0.638446,0.730458,1.133458,1.240412
"2020-04-02 11:00",0.556041,0.425802,1.016795,0.668755,0.500366,0.548793,0.567783,0.981843,1.068149
"2020-04-02 12:00",0.416753,0.448044,0.644832,0.556035,0.47376,0.477007,0.457563,0.864797,0.931323
"2020-04-02 13:00",0.271869,0.305806,0.10699,0.324148,0.313135,0.309643,0.295568,0.577675,0.608703
"2020-04-02 14:00",0.138289,0.142963,0.041141,0.148179,0.14801,0.148906,0.14559,0.281252,0.2936
"2020-04-02 15:00",0.152339,0.344043,0.032316,0.29735,0.31438,0.270567,0.215591,0.496382,0.529971
"2020-04-02 16:00",0.111603,0.243664,0.021584,0.186408,0.21399,0.174915,0.129103,0.355267,0.343093
"2020-04-02 17:00",0.057984,0.214984,0.010401,0.108643,0.163599,0.103839,0.059976,0.272968,0.223575
"2020-04-02 18:00",0.002075,0.002075,0.001998,0.002163,0.002163,0.002193,0.002163,0.00415,0.004326
"2020-04-02 19:00",0,0,0,0,0,0,0,0,0
"2020-04-02 20:00",0,0,0,0,0,0,0,0,0
"2020-04-02 21:00",0,0,0,0,0,0,0,0,0
"2020-04-02 22:00",0,0,0,0,0,0,0,0,0
"2020-04-02 23:00",0,0,0,0,0,0,0,0,0
"2020-04-03 00:00",0,0,0,0,0,0,0,0,0
"2020-04-03 01:00",0,0,0,0,0,0,0,0,0
"2020-04-03 02:00",0,0,0,0,0,0,0,0,0
"2020-04-03 03:00",0,0,0,0,0,0,0,0,0
"2020-04-03 04:00",0,0,0,0,0,0,0,0,0
"2020-04-03 05:00",0.000338,0.000338,0.000954,0.000352,0.000352,0.000357,0.000352,0.000676,0.000704
"2020-04-03 06:00",0.015282,0.014898,0.079755,0.015599,0.015527,0.015815,0.015764,0.03018,0.031291
"2020-04-03 07:00",0.041406,0.04039,0.240195,0.042539,0.042092,0.04305,0.042813,0.081796,0.084905
"2020-04-03 08:00",0.08232,0.079282,0.429756,0.084567,0.083272,0.085327,0.085002,0.161602,0.168274
"2020-04-03 09:00",0.128551,0.12364,0.538951,0.132729,0.130347,0.133502,0.132889,0.252191,0.263236
"2020-04-03 10:00",0.146371,0.143349,0.622367,0.152425,0.150407,0.153348,0.151971,0.28972,0.302378
"2020-04-03 11:00",0.20249,0.19965,0.723719,0.212999,0.209322,0.213122,0.210792,0.40214,0.420114
"2020-04-03 12:00",0.17635,0.17703,0.813325,0.186391,0.18465,0.187128,0.184298,0.35338,0.368948
"2020-04-03 13:00",0.171575,0.175044,0.734634,0.182972,0.181866,0.18358,0.18007,0.346619,0.361936
"2020-04-03 14:00",0.155356,0.161983,0.659242,0.167645,0.167423,0.168109,0.163993,0.317339,0.331416
"2020-04-03 15:00",0.100459,0.104894,0.574567,0.107908,0.108308,0.108696,0.106034,0.205353,0.214342
"2020-04-03 16:00",0.057994,0.059937,0.350795,0.061477,0.061884,0.062124,0.060642,0.117931,0.122526
"2020-04-03 17:00",0.036477,0.039414,0.142339,0.038929,0.039956,0.039356,0.038008,0.075891,0.077964
"2020-04-03 18:00",0.002906,0.002906,0.011923,0.003029,0.003029,0.003071,0.003029,0.005812,0.006058
"2020-04-03 19:00",0,0,0,0,0,0,0,0,0
"2020-04-03 20:00",0,0,0,0,0,0,0,0,0
"2020-04-03 21:00",0,0,0,0,0,0,0,0,0
"2020-04-03 22:00",0,0,0,0,0,0,0,0,0
"2020-04-03 23:00",0,0,0,0,0,0,0,0,0
"2020-04-04 00:00",0,0,0,0,0,0,0,0,0
"2020-04-04 01:00",0,0,0,0,0,0,0,0,0
"2020-04-04 02:00",0,0,0,0,0,0,0,0,0
"2020-04-04 03:00",0,0,0,0,0,0,0,0,0
"2020-04-04 04:00",0,0,0,0,0,0,0,0,0
"2020-04-04 05:00",0.000654,0.000654,0.000721,0.000682,0.000682,0.000691,0.000682,0.001308,0.001364
"2020-04-04 06:00",0.202278,0.038268,0.038788,0.071743,0.039535,0.072995,0.14153,0.240546,0.181065
"2020-04-04 07:00",0.341157,0.078075,0.101893,0.197357,0.084917,0.180631,0.26803,0.419232,0.352947
"2020-04-04 08:00",0.553004,0.082281,0.171026,0.387148,0.188524,0.330253,0.454571,0.635285,0.643095
"2020-04-04 09:00",0.580889,0.179294,0.250675,0.503026,0.308641,0.423664,0.516522,0.760183,0.825163
"2020-04-04 10:00",0.660657,0.317082,0.27926,0.674201,0.445051,0.549359,0.622899,0.977739,1.06795
"2020-04-04 11:00",0.565159,0.436149,0.349894,0.678664,0.511345,0.55977,0.578125,1.001308,1.08947
"2020-04-04 12:00",0.475183,0.522277,0.334451,0.671666,0.55413,0.55668,0.529752,0.99746,1.083882
"2020-04-04 13:00",0.369307,0.58871,0.357089,0.646449,0.577695,0.535201,0.464124,0.958017,1.041819
"2020-04-04 14:00",0.242563,0.535906,0.280605,0.505764,0.496702,0.431539,0.344857,0.778469,0.841559
"2020-04-04 15:00",0.141715,0.430054,0.212154,0.354861,0.381636,0.314213,0.232381,0.571769,0.614017
"2020-04-04 16:00",0.101601,0.349118,0.14298,0.237997,0.28999,0.216178,0.132711,0.450719,0.422701
"2020-04-04 17:00",0.063957,0.17662,0.060411,0.101983,0.141349,0.099409,0.066317,0.240577,0.207666
"2020-04-04 18:00",0.002605,0.002605,0.002574,0.002715,0.002715,0.002753,0.002715,0.00521,0.00543
"2020-04-04 19:00",0,0,0,0,0,0,0,0,0
"2020-04-04 20:00",0,0,0,0,0,0,0,0,0
"2020-04-04 21:00",0,0,0,0,0,0,0,0,0
"2020-04-04 22:00",0,0,0,0,0,0,0,0,0
"2020-04-04 23:00",0,0,0,0,0,0,0,0,0
"2020-04-05 00:00",0,0,0,0,0,0,0,0,0
"2020-04-05 01:00",0,0,0,0,0,0,0,0,0
"2020-04-05 02:00",0,0,0,0,0,0,0,0,0
"2020-04-05 03:00",0,0,0,0,0,0,0,0,0
"2020-04-05 04:00",0,0,0,0,0,0,0,0,0
"2020-04-05 05:00",0.001305,0.001305,0.001295,0.00136,0.00136,0.001379,0.00136,0.00261,0.00272
"2020-04-05 06:00",0.15513,0.042799,0.056742,0.067225,0.044357,0.068488,0.11472,0.197929,0.159077
"2020-04-05 07:00",0.323513,0.083133,0.169566,0.193642,0.091967,0.178971,0.257947,0.406646,0.349914
"2020-04-05 08:00",0.527485,0.091902,0.276178,0.375805,0.193786,0.324297,0.438116,0.619387,0.631902
"2020-04-05 09:00",0.590059,0.183235,0.385872,0.511101,0.314562,0.431183,0.525149,0.773294,0.839711
"2020-04-05 10:00",0.55947,0.312656,0.409004,0.572776,0.408396,0.484627,0.536156,0.872126,0.944552
"2020-04-05 11:00",0.543336,0.428118,0.505197,0.646886,0.497233,0.541149,0.556874,0.971454,1.054107
"2020-04-05 12:00",0.440106,0.476742,0.468241,0.593496,0.504342,0.507288,0.485378,0.916848,0.98972
"2020-04-05 13:00",0.360486,0.543018,0.454046,0.592399,0.536195,0.501641,0.441709,0.903504,0.977904
"2020-04-05 14:00",0.246782,0.521522,0.347037,0.493509,0.485741,0.42503,0.343525,0.768304,0.829266
"2020-04-05 15:00",0.140462,0.450674,0.301348,0.368815,0.398176,0.3255,0.237599,0.591136,0.635775
"2020-04-05 16:00",0.110554,0.305378,0.144647,0.21949,0.260526,0.203243,0.137433,0.415932,0.397959
"2020-04-05 17:00",0.066777,0.134076,0.06864,0.090912,0.114406,0.089947,0.069389,0.200853,0.183795
"2020-04-05 18:00",0.002626,0.002626,0.002734,0.002737,0.002737,0.002775,0.002737,0.005252,0.005474
"2020-04-05 19:00",0,0,0,0,0,0,0,0,0
"2020-04-05 20:00",0,0,0,0,0,0,0,0,0
"2020-04-05 21:00",0,0,0,0,0,0,0,0,0
"2020-04-05 22:00",0,0,0,0,0,0,0,0,0
"2020-04-05 23:00",0,0,0,0,0,0,0,0,0
"2020-04-06 00:00",0,0,0,0,0,0,0,0,0
"2020-04-06 01:00",0,0,0,0,0,0,0,0,0
"2020-04-06 02:00",0,0,0,0,0,0,0,0,0
"2020-04-06 03:00",0,0,0,0,0,0,0,0,0
"2020-04-06 04:00",0,0,0,0,0,0,0,0,0
"2020-04-06 05:00",0.002471,0.002471,0.000677,0.002575,0.002575,0.002611,0.002575,0.004942,0.00515
"2020-04-06 06:00",0.052453,0.041308,0.007124,0.045373,0.043026,0.046049,0.050057,0.093761,0.093083
"2020-04-06 07:00",0.257606,0.093892,0.077015,0.17141,0.102874,0.162252,0.215028,0.351498,0.317902
"2020-04-06 08:00",0.717069,0.040445,0.147925,0.478853,0.198825,0.398764,0.575527,0.757514,0.774352
"2020-04-06 09:00",0.300757,0.212185,0.168242,0.290807,0.248101,0.275989,0.293949,0.512942,0.54205
"2020-04-06 10:00",0.326679,0.270131,0.911182,0.338106,0.3005,0.320841,0.329771,0.59681,0.630271
"2020-04-06 11:00",0.46605,0.390308,0.797456,0.539077,0.440557,0.471068,0.479763,0.856358,0.92032
