"Klokkeslaet","01_Bibliotek_(gnt_af_51_stk)","02_Doegninstitioner__(gnt_af_50_stk)","03_Daginstitutioner_(gnt_af_160_stk)","04_Folkeskoler_(gnt_af_582_stk)","05_Forsyningsanlaeg_(gnt_af_174_stk)","06_Camping_(Hytter/Telte)","07_Vandvaerk","08_Handel/service_(gnt_af_17_stk)","09_Hospitaler_(gnt_af_32_stk)","10_Hoteller_(gnt_af_7_stk)","11_Hustand_","12_Hustand_","13_Hustand_","14_Boligforening","15_Internatskoler/kursuscentre_(gnt_af_39_stk)","16_IT-Service_(gnt_af_21_stk)","17_Kontorer/administration_(gnt_af_322_stk)","18_Laboratorier_(gnt_af_11_stk)","19_Landmand_Kvaeg_og_maelk","20_Museér,_udstillinger_m_v_(gnt_af_23_stk)","21_Plejehjem_(gnt_af_229_stk)","22_Produktioner_(gnt_af_36_stk)","23_Restauranter_(gnt_af_8_stk)","24_Serverrum_(gnt_af_14_stk)","25_Sportsanlaeg_(gnt_af_135_stk)","26_Supermarkeder_(gnt_af_55_stk)","27_Togstationer_(gnt_af_67_stk)","28_Videregående_uddinstitutioner_(gnt_af_62_stk)","29_Voksenundervisning_(gnt_af_12_stk)","30_Vaerksteder_(gnt_af_23_stk)"
"2020-01-05 07:00",148.3,163.32,200.57,162.57,164.47,54.63,105.8,149.16,154.92,119.44,147.55,203.3,0,179.32,127.02,122.72,177.21,132.37,159.78,105.52,196.11,126.84,110.51,116.43,142.45,139.38,152.62,135.27,202.42,197.02
"2020-01-05 08:00",187.14,196.75,258.13,195.85,167.58,49.34,103.46,162.01,177.48,125.95,162.31,301.83,0,268.99,147.4,134.75,217.74,151.24,166.7,142.28,210.91,139.12,147.8,117.53,158.23,142.81,151.02,158.97,265.95,220.78
"2020-01-05 09:00",198.78,209,268.52,208.04,166.89,48.5,122.75,164.12,178.89,145.21,165.22,255.45,0,278.95,155.21,138.96,231.47,168.03,148.65,169.95,226.03,145.39,176.63,116.24,165.96,140.17,119.37,172.2,278.7,226.59
"2020-01-05 10:00",205.83,210.74,286.75,209.77,168.31,43.98,98.08,165.12,180.52,157.84,166.04,219.04,0,268.99,162.3,138.88,238.88,168.35,138.72,192.45,244.69,155.45,210.3,116.27,167.85,136.15,118.45,177.83,289.17,245.88
"2020-01-05 11:00",210.51,211.91,278.78,210.93,162.5,47.92,70.59,166.95,179.92,150.69,152.79,203.42,0,268.99,167.4,138.07,235.15,172.68,120.66,203.03,229.44,162.1,169.33,116.73,161.65,133.84,114.25,178.26,284.34,233.29
"2020-01-05 12:00",210.92,195.33,275.56,194.43,164.45,44.62,106.35,167.25,176.22,143.09,153.87,210.63,0,249.06,155.51,139.38,234.24,166.94,110.73,204.77,208.47,147.11,185.55,116.88,158.76,132.58,110.65,177.06,270.45,222.64
"2020-01-05 13:00",211.62,191.17,244.68,190.29,164.4,42.24,141.39,164,175.41,133.03,136.95,206.78,0,259.02,152.18,139.42,226.93,169.96,100.8,211.58,196,144.35,168.24,117.41,162.72,133.17,111.35,175.24,254.08,226.75
"2020-01-05 14:00",210.51,167.67,225.62,166.9,160.3,42.2,115.54,170.64,163.36,134.93,171.02,210.03,0,249.06,143.76,136.82,213.09,166.7,106.22,208.41,153.75,156.16,161.22,118.14,173.29,132.82,112.17,168.47,215.95,202.69
"2020-01-05 15:00",205.41,150.77,206.33,150.08,155.23,43.87,99.8,159.08,145.49,132.63,174.98,204.02,0,239.1,139.83,131.71,195.85,151.55,111.64,193.81,134.73,148.69,139.76,116.63,180.65,128.78,125.49,155.7,169.4,151.15
"2020-01-05 16:00",190.9,152.33,170.17,151.63,155.18,55.35,108.38,150.42,132.95,140.71,206.75,203.9,0,229.14,137.04,124.37,173.47,135.75,151.96,164.57,133.99,132.45,154.74,116.25,194.74,126.83,150.51,138.99,137.38,121.89
"2020-01-05 17:00",178.17,148.7,127.33,148.02,155.02,58.19,161.62,137.35,121.61,135.97,243.27,204.14,0,169.36,119.81,114.58,144.06,119.71,140.52,115.79,122.03,111.3,160.55,115.76,203.3,124.81,147.3,122.44,125.44,120.1
"2020-01-05 18:00",146.8,144.53,115.69,143.87,151.65,67.08,128.55,122.32,113.52,140.1,211.5,333.19,0,179.32,109.46,106.72,118.28,114.79,149.85,83.19,122.3,110.06,138.19,114.97,204.26,123.33,146.47,113.32,114.54,121.69
"2020-01-05 19:00",112.37,138.55,108.78,137.92,150.17,60.16,93.11,114.53,106.94,131.54,188.43,246.8,0,179.32,104.88,103.8,105.97,111.37,134.51,82.53,113.78,102.66,141.9,114.48,202.36,119.84,143.98,107.01,108.02,103.6
"2020-01-05 20:00",99.06,129.91,103.26,129.32,149.83,52.86,134.68,110.89,101.21,124.76,185.71,384.37,0,139.47,100.39,101.62,99.56,108.6,127.89,76.99,105.19,104.01,141.6,115.67,186.89,95.93,142.38,101.94,101.14,110.54
"2020-01-05 21:00",88.63,120.12,93.91,119.57,145.68,53.7,125.33,107.28,97.47,100.69,167.97,357.34,0,129.51,95.7,99.92,95.3,107.89,118.56,70.27,99.98,116.11,139.2,115.21,158.22,80.42,140.89,99.24,88.59,106.97
"2020-01-05 22:00",83.38,107.55,85.91,107.06,142.27,51.43,79.97,108.46,92.64,90.89,152.23,209.67,0,129.51,89.95,98.18,90.71,106.86,115.85,69.37,88.9,115.64,107.89,114.51,121.49,75.99,134.15,95.54,72.64,99.39
"2020-01-05 23:00",79.18,96.4,81.27,95.96,137.97,44.08,69.43,103.04,87.52,74.53,124.35,198.25,0,129.51,77.07,97.15,87.06,105.73,100.5,64.67,80.03,102.15,66.78,114.71,86.1,78.07,132.09,92.24,64.18,101.89
"2020-01-06 00:00",73.93,92.63,78.81,92.2,137.38,39.6,65.05,101.31,85.43,68.21,109.07,200.42,0,129.51,69.26,96.67,84.77,106.5,92.08,66.63,77.93,91.72,57.75,113.62,77.12,81.95,130.31,90.67,66.43,95.54
"2020-01-06 01:00",71.4,89.18,75.84,88.77,134.91,44.42,84.62,99.66,84.26,68.41,99.87,197.41,0,129.51,66.27,96.86,84.4,107.18,94.79,66.03,74.53,99.29,45.68,113.24,75.21,90.53,124.89,89.83,68.08,95.69
"2020-01-06 02:00",72.34,85.8,76.73,85.41,134.44,46.24,101.07,95.62,83.64,64.06,91.4,202.82,0,139.47,65.76,97.15,85.04,107.49,83.35,63.83,74.1,102.53,45.61,113.84,74.87,96.69,94.21,89.67,69.78,104.01
"2020-01-06 03:00",78.23,84.61,78.33,84.22,132.95,44.92,75.19,97,83.28,61.41,104.32,191.77,0,129.51,65.32,96.9,87.35,108.16,90.27,66.98,72.83,90.87,47.6,113.89,74.72,105.47,100.48,90.22,66.55,108.9
"2020-01-06 04:00",85.73,83.96,83.73,83.57,131.76,46.53,113.82,93.32,85.24,59.68,107.24,204.38,0,129.51,70.98,97.43,90.43,107.82,95.99,62.92,74.81,97.49,51,113.21,75.42,110.13,130.23,92.59,68.93,111.8
"2020-01-06 05:00",100.17,91.42,102.76,91,132.35,48.82,77.95,100.53,97.24,68.98,123.17,195.13,0,139.47,83.49,101.43,102.57,109.21,107.72,66.59,84.07,101.74,57.82,112.77,88.46,119.72,154.95,99.4,82.12,108.98
"2020-01-06 06:00",121.99,115.32,158.56,114.79,142.73,49.12,110.28,121.94,124.82,104.41,154.56,202.58,0,159.4,115.22,109.73,132.35,117.99,134.51,82.29,126.86,122.31,62.49,112.38,120.93,129.3,156.41,113.09,124.7,152.07
"2020-01-06 07:00",149.03,165.39,206.69,164.63,151.1,54.68,88.01,146.64,153.38,131.23,150.04,210.87,0,179.32,135.49,121.45,176.6,133.85,145.34,102.12,189.52,137.62,84.52,112.42,139.85,146.62,151.97,135.01,204.72,203.49
"2020-01-06 08:00",185.21,197.05,259.63,196.14,157.51,48.91,107.15,154.7,175.12,137.89,149.78,216.28,0,249.06,150.38,134.12,215.07,157.77,131.5,151.39,202.34,151.47,128.98,113.98,158.95,147.48,138.19,158.01,270.11,239.82
"2020-01-06 09:00",202.47,207.66,263.97,206.71,155.52,45.63,124.95,162.35,173.96,139.02,140.16,215.68,0,259.02,164.78,135.82,223.19,164.88,122.47,171.16,215.13,145.3,140.31,114.92,161.94,145.66,111.24,170.62,266.83,244.55
"2020-01-06 10:00",206.96,208.92,263.25,207.96,152.82,44.05,92.4,157.38,171.91,144.34,161.82,199.94,0,239.1,167.38,135.84,225.86,164.9,96.29,187.84,234.38,148.43,159.54,115.15,166.5,142.67,110.75,174.13,271.18,254.45
"2020-01-06 11:00",205.44,205.38,256.69,204.43,148.65,46.22,69.06,159.19,173.43,149.86,144.28,217.36,0,239.1,164.81,135.71,219.66,163.22,97.79,192.47,210.22,155.71,147.48,117.01,161.1,138.49,108.51,172.25,265.91,230.7
"2020-01-06 12:00",203.75,176.99,246.01,176.18,146.55,44.94,110.4,163.71,168.53,148.69,139.11,306.51,0,219.17,158.9,135.74,214.89,159.86,99,192.02,186.74,146.21,145.16,116.45,159.38,132.78,108.15,166.65,245.02,205.55
"2020-01-06 13:00",201.23,165.72,203.41,164.96,148.35,44.73,131.38,157.76,165.74,137.47,143.82,375.84,0,209.21,151.7,133.86,198.46,162.05,89.97,194.45,171.45,143.03,135.09,116.64,160.47,131.61,107.09,162.43,200.2,187.17
"2020-01-06 14:00",195.89,134.27,187.31,133.66,144.21,47.21,95.36,148.92,149.9,135.09,138.19,362.5,0,169.36,140.87,130.99,172.51,152.33,90.57,192.91,128.67,133.64,132.5,116.72,166.7,130.47,109.11,151.35,147.56,149.8
"2020-01-06 15:00",189.02,123.08,159.87,122.51,140.2,53.18,99.68,132.19,134.24,117.09,155.01,222.88,0,159.4,139.16,126.07,148.87,141.12,104.11,189.7,115.8,133.37,125.98,116.27,177.56,128.57,112.93,139.3,104.72,131.06
"2020-01-06 16:00",176.26,136.32,128.88,135.69,143.98,61.07,137.2,127.35,124.38,118.67,182.44,305.55,0,129.51,132.39,119.25,129.69,126.49,130.59,164.3,122.99,127.09,124.07,114.73,191.48,127.76,151.2,127.32,89.89,120.52
"2020-01-06 17:00",148.47,144.37,113.15,143.71,146.18,64.82,157.11,125.71,115.01,130.61,239.25,220,0,129.51,124.69,110.27,113.64,117.8,140.82,117.2,115.04,113.73,131.28,113.78,191.22,125.17,156.24,115.92,81.08,110.51
"2020-01-06 18:00",116.56,141.85,102.81,141.2,143.44,129.64,100,115.57,109.12,124.36,252.17,213.15,0,129.51,116.33,104.29,101.44,112.37,165.5,83.98,116.61,122.14,138.1,113.18,186.37,123.16,153.76,107.62,75.74,108.11
"2020-01-06 19:00",98.79,136.17,96.45,135.55,138.62,123.33,120.45,114.67,103.94,115.32,206.75,205.34,0,129.51,106.98,102.36,95.52,111.2,133.6,76.85,110.76,116.15,142.07,112.96,173.58,118.69,152.73,102.94,75.55,112.14
"2020-01-06 20:00",88.9,123.15,92.66,122.59,134.82,71.57,105.4,111.13,98.77,106.67,181.49,241.99,0,119.55,99.63,100.75,92.02,109.67,120.96,71.93,101.91,108.36,139.64,113.31,156.6,96.89,151.39,98.58,70.56,110.66
"2020-01-06 21:00",79.53,118.6,87.95,118.06,135.83,51.01,99.29,103.35,96.63,88.66,171.08,492.15,0,119.55,95.41,99.81,90.32,108.57,116.15,70.89,97.17,111.65,135.62,113.42,130.54,81.62,146.37,96.48,64.67,107.95
"2020-01-06 22:00",74.5,105.68,82.82,105.19,131.82,52.96,97.72,104.39,91.05,82.04,156.81,399.63,0,119.55,91.44,98.59,87.27,107.01,112.54,67.74,88.4,108.02,119.08,113.59,107.44,74.65,139.49,93.46,65.9,108.08
"2020-01-06 23:00",66.3,99.33,78.67,98.87,131.54,52.25,68.26,98.1,86.33,72.06,134.63,325.02,0,129.51,82.01,98.16,85.08,106.01,88.17,65.01,78.98,97.16,95.4,113.69,86.03,77.74,134.8,90.08,63.77,110.07
"2020-01-07 00:00",62.93,92.26,75.94,91.83,126.61,46.31,94.58,97.32,83.39,64.29,128.67,200.78,0,119.55,76.41,97.75,82.67,104.81,86.36,65.71,76.3,99.27,74.4,114.52,78.54,78.85,132.7,87.92,63.57,109.82
"2020-01-07 01:00",62.37,87.22,74,86.82,124.27,38.34,71.54,96.11,81.5,60.07,101.38,194.77,0,129.51,71.71,97.46,81.92,106.68,88.17,61.85,72.91,102.13,54.86,114.76,75.59,86.43,134.25,86.96,60.66,106.83
"2020-01-07 02:00",62.9,81.84,72.5,81.46,126.89,39.82,105.56,89.89,81.55,58.69,97.06,195.01,0,129.51,71.24,97.31,81.86,104.33,93.28,64.37,72.07,106.01,52.44,115.45,74.68,101.6,131.88,85.78,61.72,110.3
"2020-01-07 03:00",66.01,82.43,71.32,82.05,128.55,45.02,75.27,88.23,81.08,55.84,97.94,188.64,0,129.51,69.14,97.6,81.13,105.08,87.56,62.78,70.8,107.6,50.07,115.77,76.21,104.47,133.45,85.41,63.56,96.07
"2020-01-07 04:00",66.89,80.64,73.08,80.27,128.81,45.38,84.44,94.19,81.49,53.83,103.34,201.5,0,119.55,72.88,97.02,81.85,104.46,89.97,61.63,71.86,109.34,53.02,115.73,75.01,106.07,136.97,85.58,60.18,97.23
"2020-01-07 05:00",71.22,81.39,73.98,81.01,129.32,40.35,71.36,91.52,86.28,62.57,101.18,198.01,0,129.51,74.67,96.81,82.47,104.66,105.32,64.79,76.96,97.4,55.37,115.3,77.38,106.51,141.42,86.7,62.18,90.14
"2020-01-07 06:00",80.27,91.53,80.26,91.11,129.32,41.19,35.49,93.23,100,81.08,98.76,203.9,0,119.55,80.3,98.15,84.93,105.2,128.49,70.74,97.71,93.38,57.07,115.06,86.89,119.69,145.6,88.48,64.55,91.29
"2020-01-07 07:00",90.72,102.3,86.86,101.83,130.7,53.98,21.85,99.24,104.47,91.96,132.21,197.17,0,129.51,88.19,99.12,87.09,104.67,160.08,81.77,125.53,99.67,58.95,115.28,120.53,137.75,145.74,90.86,64.88,93.75
"2020-01-07 08:00",119.41,114.9,86.96,114.37,131.28,47.8,41.35,95.02,108.99,109.47,148.44,313.84,0,119.55,92.61,100.24,89.52,105.47,148.35,90.45,127.22,100.1,62.25,116.19,159.29,136.54,142.78,94.09,64.39,92.2
"2020-01-07 09:00",151.14,117.88,89.17,117.34,131.15,45.35,105.5,93.28,111.31,94.89,169.41,183.71,0,109.59,94.75,100.42,90.11,104.8,145.94,125.27,139.22,101.14,98.95,117.93,182.75,131.04,110.69,95.83,63.15,84.76
"2020-01-07 10:00",161.71,124.54,95.31,123.97,132.11,38.1,72.77,91.49,111.82,102.72,171.61,124.72,0,119.55,95.1,100.82,91.74,103.82,103.51,166.08,152.29,96.09,149.01,118.11,188.72,128.39,104.05,97.58,62.07,86.66
"2020-01-07 11:00",163.33,133.15,88.98,132.54,139.34,38.67,124.81,93.67,110.4,98.35,183.35,118.71,0,119.55,97.12,101.22,91.2,103.45,100.2,176.04,140.57,96.79,124.71,118.05,193.85,128.57,102.09,98.65,59.17,85.57
"2020-01-07 12:00",164.15,125.97,91.38,125.4,139.66,43.47,104.91,98.06,108.46,106.14,162.67,114.39,0,109.59,94.91,102.28,90.09,106.12,92.98,179,132.85,97.11,116.2,118.33,191.71,127.76,103.49,100.53,61.77,91.48
"2020-01-07 13:00",157.75,128.77,85.92,128.17,137.7,46.25,133.25,92.55,108.18,110.65,161.4,117.87,0,129.51,93.12,101.78,89.15,104.56,98.7,181.3,126.3,94.8,125.32,118.9,194.32,129.99,99.35,101.42,59.84,93.81
"2020-01-07 14:00",113.06,116.29,80.03,115.76,137,40.74,90.65,91.62,104.47,114.25,148.08,114.27,0,119.55,91.11,101.78,88.95,103.8,89.97,182.94,104.32,93.62,128.83,119.89,192.77,128.28,101.99,101.58,58.87,91.36
"2020-01-07 15:00",99.44,118.63,78.15,118.09,132.3,47.87,105.84,94.19,101.95,111.66,147,120.39,0,129.51,92.9,101.88,88.11,104.39,111.03,183.29,104.01,92.59,115.8,118.75,184.55,125.76,109.97,100.96,60.35,96.42
"2020-01-07 16:00",97.08,135.94,84.13,135.31,130.81,43.88,183.71,95.56,104.58,111.5,173.9,334.99,0,119.55,98.69,101.4,88.75,106.97,136.31,166.38,118.11,94.08,124.81,117.99,168.82,123.45,145.23,101.44,65.62,103.41
"2020-01-07 17:00",89.12,139.53,85.25,138.88,129.73,59.74,216.36,95.8,100.7,124.86,236.2,352.41,0,139.47,100.71,100.33,87.71,107.54,148.05,107.86,112.1,98.97,130.68,117.59,146.99,118,145.88,99.64,71.42,103.62
"2020-01-07 18:00",86.21,134.61,83.37,133.99,127.79,53.45,129.62,97.83,99.36,128.21,238.2,206.78,0,139.47,93.54,99.95,86.45,107.11,147.44,84,113.36,93.29,126.75,116.97,127.15,97.05,143.57,97.92,63.29,104.1
"2020-01-07 19:00",84.22,132,82.57,131.39,128.69,50.55,112.75,98.11,95.75,135.73,223.18,215.56,0,129.51,92.96,100.38,87.07,105.7,115.25,77.1,108.81,118.56,135.12,117.32,111.68,78,142.61,96.33,66.34,102.47
"2020-01-07 20:00",79.71,118.29,81.41,117.74,126.86,52.59,156.79,92.59,92.79,120.24,210.48,252.92,0,139.47,88.6,99.78,85.33,104.77,112.24,75.27,99.48,118.44,140.91,116.94,102.41,72.93,141.26,94.08,63.91,105.42
"2020-01-07 21:00",73.88,117.82,78.29,117.28,126.46,103.09,107.98,95.09,91.6,124.89,172.33,379.08,0,139.47,86.99,99.27,84.99,103.72,113.44,70.43,95.59,105.14,130.05,117.13,95.05,69.73,140.36,92.98,64.19,99.51
"2020-01-07 22:00",71.43,104.94,74.65,104.46,129.02,81.92,95.04,92.75,88.21,110.54,155.21,246.19,0,119.55,85.03,98.41,84.01,105.24,110.13,71.14,86.58,87.09,126.71,117.05,89.3,63.76,134.69,90.63,63.98,100.63
"2020-01-07 23:00",66.64,93.82,72.63,93.39,124.16,53.85,101.75,91.8,84.07,93.25,136.72,200.78,0,119.55,80,98.15,82.56,104.54,93.88,67.76,78.24,96.26,85.76,117.36,82.52,65.74,133.92,89.15,63.42,102.16
"2020-01-08 00:00",61.39,89.7,71.7,89.28,120.1,48.95,79.95,94.28,82.4,85.51,116.63,200.54,0,129.51,74.58,98.2,81.42,104.71,90.87,66.91,73.99,107.47,55.99,117,77.86,68.09,131.25,88.18,58.47,102.39
"2020-01-08 01:00",60.14,87.38,71.18,86.98,118.26,45.21,73.88,92.12,80.35,75.25,113.39,195.73,0,119.55,71.79,98.05,81.09,103.76,91.17,70.82,73.48,95.02,49.25,117.17,74.8,78.56,129.9,87.47,61.92,104.64
"2020-01-08 02:00",59.14,82.89,71.13,82.51,119.45,45.83,81.84,89.01,79.92,72.46,84.46,202.34,0,129.51,70.28,97.97,80.12,103.73,88.17,68.84,71.12,81.35,47.83,117.32,74.47,83.93,130.1,86.45,62.26,105.9
"2020-01-08 03:00",62.64,81.37,71.29,81,119.14,41.46,92.46,89.68,80.13,74.93,79.72,195.01,0,119.55,69.44,98.11,80.71,103.55,82.15,68.5,70.3,83.28,45.43,116.96,74.45,93.46,131.57,85.8,60.97,107.07
"2020-01-08 04:00",62.38,80.84,70.81,80.47,119.02,37.46,113.14,87.02,80.83,66.1,80.37,204.98,0,129.51,73,97.83,80.92,105.33,94.18,68.54,70.28,82.31,50.74,117.14,74.32,93.61,135.44,85.78,60.78,95.93
"2020-01-08 05:00",63.06,79.41,74.43,79.04,120.04,41.36,69.41,89.42,84.71,67.29,91.33,199.33,0,129.51,75.7,98.11,81.36,106.02,111.34,66.96,76.95,85.69,53.41,116.72,79.22,94.6,139.7,87.38,57.94,101.72
"2020-01-08 06:00",66.29,89.54,80.22,89.13,118.73,44.09,29.24,93.9,96.1,72.89,103.18,208.83,0,129.51,79.56,99.34,83.11,104.83,139.32,73.33,97.78,89.84,56.73,116.27,82.47,98.55,143.14,88.74,62.02,98.52
"2020-01-08 07:00",69.93,101.77,85.73,101.3,116.4,45.78,20.45,97.26,100.41,114.27,105.37,197.77,0,119.55,86.63,98.83,84.66,103.72,135.11,85.43,130.25,94.91,58.57,116.38,105.92,106.38,143.49,90.69,64.66,93.77
"2020-01-08 08:00",75.31,110.74,86.09,110.23,116.18,42.56,35.63,99.5,105.73,100.25,154.56,210.75,0,119.55,91.64,99.47,84.73,104.8,138.72,96.85,129.05,98.22,93.01,116.34,143.5,114.79,133.76,91.7,61.12,89.58
"2020-01-08 09:00",82.13,117.92,84.72,117.38,121.4,46.2,95.7,97.82,106.8,112.5,164.05,395.19,0,119.55,94.97,99.29,84.57,104.21,112.24,132.34,140.62,95.71,124.69,116.36,168.32,119.46,103.39,93.37,54.21,109.01
"2020-01-08 10:00",84.16,128.01,95.19,127.42,121.78,46.61,67.93,95.89,107.97,125.5,162.31,209.79,0,129.51,96.07,99.31,85.95,103.68,89.97,166.48,153.03,94.4,147.73,116.38,184.67,118.57,100.78,95.78,57.2,86.92
"2020-01-08 11:00",84.01,131.64,88.7,131.03,124.02,59.13,117.31,101.4,106.93,122.52,179.26,199.45,0,119.55,99.53,99.76,86.27,103.3,81.85,174.5,141.76,94.11,122.12,116.67,190.69,117.27,100.15,98.63,58.44,81.55
"2020-01-08 12:00",90.98,127.57,86.27,126.98,125.93,49.06,105.3,98.2,104.86,106.44,178.22,204.74,0,129.51,98.86,100.1,86.17,104.28,80.34,181.06,133.13,94.02,134.87,116.7,193,116.82,98.26,100.68,59.72,82.71
"2020-01-08 13:00",98.15,133.97,87.9,133.36,128.03,40.02,135.33,98.29,106.08,90.13,180.54,198.37,0,139.47,95.7,100.24,86.89,105.21,80.04,183.73,129.95,95.54,126.77,116.88,194.01,117.67,99.01,101.94,57.39,81.06
"2020-01-08 14:00",97.48,124.23,81.03,123.66,124.04,91.47,93.47,95.67,102.21,86.15,178.81,205.34,0,119.55,94.47,99.91,86.59,104.59,97.19,186.57,106.2,95.15,116.75,117.46,189.27,116.71,100.51,101.86,61.33,87.05
"2020-01-08 15:00",90.62,122.69,84.82,122.13,125.7,88.98,96.03,94.52,102.93,75.32,184.07,198.85,0,129.51,96.99,100.64,88.01,106.49,100.5,181.42,107.97,91.38,95.61,116.9,179.94,116.52,117.41,101.83,62.87,93.74
"2020-01-08 16:00",77.31,135.7,86.81,135.07,127.91,79.68,183.11,98.66,104.94,82.04,230.22,200.9,0,159.4,100.85,99.78,88.84,106.12,136.61,167.07,120.99,92.28,88.06,116.31,167.02,112.03,144.76,102.1,66.23,94.72
"2020-01-08 17:00",72.93,140.63,87.16,139.98,129.53,61.33,190.48,100.48,101.08,67.97,239.67,199.94,0,119.55,106.91,98.79,87.52,108.17,144.13,111.59,112.28,92.24,107.78,116.21,151.47,91.63,147.42,101.06,65.06,89.08
"2020-01-08 18:00",72.61,136.13,85.9,135.51,127.61,52.49,112.33,99.77,99.28,71.05,235.39,202.58,0,129.51,98.52,98.53,86.9,105.98,151.36,80.95,114.07,91.31,108.24,115.46,131.87,79.36,144.85,98.56,69.25,87.5
"2020-01-08 19:00",74.51,131.86,83.89,131.25,126.76,54.16,117.47,98.99,96.47,62.88,245.37,206.3,0,129.51,96.89,97.61,85.5,105.4,138.72,74.15,107.95,90.31,101.78,114.99,117.18,77.46,144.07,96.58,69,88.92
"2020-01-08 20:00",74.43,123.01,82.82,122.45,130.38,47.41,190.22,98.85,93.38,64.04,197.07,293.54,0,129.51,97.02,97.03,85.16,105.11,129.69,70.58,100.53,93.76,104.79,114.96,106.67,73.22,141.08,94.59,68.49,86.69
"2020-01-08 21:00",77.51,112.64,82.65,112.13,125.46,53.19,129.9,96.43,92.22,60.64,170.89,374.28,0,129.51,101.84,96.96,84.58,106.1,117.96,66.45,95.46,103.17,99.36,114.76,94.71,71.53,138.91,93.16,65.6,88.42
"2020-01-08 22:00",76.68,104.59,81.41,104.1,121.62,47.08,152.9,97.43,88.19,62.29,157.37,301.71,0,129.51,99.58,97.26,83.47,105.39,110.13,66.46,86.04,113.78,72.61,114.35,85.31,71.13,135.42,91.22,68,96.26
"2020-01-08 23:00",73.76,95.28,77.27,94.84,120.99,44.27,112.17,96.45,84.35,57.37,123.86,206.3,0,129.51,93.69,96.51,82.59,104.72,90.87,64.76,78.19,99.85,47.26,114.19,79.59,72.25,130.4,89.27,65.85,97.96
"2020-01-09 00:00",73.61,88.31,73.96,87.91,119.15,42.36,85.33,95.31,82.68,52.44,121.57,197.29,0,129.51,89.45,96.07,81.83,106.8,94.48,63.74,75.33,86.16,41.19,113.17,74.65,76.91,130.5,88.71,61.81,99.73
"2020-01-09 01:00",73.7,85.88,72.36,85.48,115.07,45.17,80.45,93.06,81.38,52.43,107.04,197.53,0,129.51,87.77,96.41,81.98,106.16,89.67,67.13,74.26,94.2,40.13,113.81,73,83.67,121.92,88,65.52,97.19
"2020-01-09 02:00",73.17,82.58,75.27,82.2,114.02,44.79,86.37,92.51,81.86,50.38,102.1,191.77,0,129.51,82.82,96.86,82.45,105.51,93.28,66.62,73.55,93.56,40.05,113.96,72.08,95.39,92.74,87.49,63.46,104.52
"2020-01-09 03:00",78.6,80.92,78.45,80.55,113.89,39.64,113,93.32,81.48,49.67,107.07,197.65,0,129.51,77.63,96.68,83.61,105.43,86.36,65.56,71.82,86.56,37.41,113.78,71.56,103.82,95.79,87.96,65.08,108.21
"2020-01-09 04:00",89.02,81.46,84.72,81.08,113.45,47.34,102.68,93.57,83.2,52.6,101.74,193.33,0,129.51,82.18,97.09,88.59,107.15,86.96,66.5,73.36,85.73,44.15,113.56,75.65,107.66,126.76,89.9,67.39,103.94
"2020-01-09 05:00",106.08,86.66,101.43,86.26,113.86,46.72,72.53,106.81,94.57,59.78,125.07,200.06,0,129.51,88.47,101.5,101.99,109.46,114.65,66.03,84.69,92.59,92.73,114.04,86.95,112.06,149.71,98.03,84.43,108.5
"2020-01-09 06:00",124.76,116.45,154.14,115.91,122.5,48.36,111.71,119.44,124.41,80.78,157.73,193.09,0,149.44,119.44,109.71,133,117.29,131.8,80.7,127.47,109.38,126,113.28,117.98,129.75,150.63,111.9,126.7,147.26
"2020-01-09 07:00",152.57,164.02,205.65,163.26,137.65,53.44,88.61,152.39,155.27,116.76,169.02,200.18,0,189.29,145.81,121.27,178.44,133.87,158.88,106.51,200.24,129.12,117.06,113.74,139.23,146.7,152.06,136.31,204.52,221.84
"2020-01-09 08:00",190.05,200.74,254.43,199.82,143.39,49.34,109.29,173.89,177.8,123.51,135.94,210.03,0,288.91,172.05,133.91,219.63,156.52,158.28,142.25,216.12,145.61,125.28,114.76,150.87,144.63,139.49,159.91,281.11,251.23
"2020-01-09 09:00",209.38,211.73,270.45,210.75,144.4,45.83,129.04,167.36,180.18,119.61,145.85,205.7,0,318.8,173.45,136.91,232.59,168.39,155.87,160.05,233.1,151.37,145.16,114.5,161.41,139.57,108.07,173.23,300.35,250.58
"2020-01-09 10:00",212.36,216.47,283.16,215.48,152.53,44.95,127.26,161.14,181.08,125.91,157.99,203.54,0,328.76,184.8,137.04,235.88,169.57,111.34,163.65,250.03,160.25,205.38,115.1,168.95,136.99,105.28,177.06,318.77,264.62
"2020-01-09 11:00",212.52,217.3,273.88,216.3,152.38,48.71,92.9,164.9,179.09,131.72,150.01,205.1,0,308.84,189.46,136.41,231.6,170.04,159.48,169.43,235.49,161.04,210.15,116.31,165.2,136.57,110.09,177.54,319.69,238.08
"2020-01-09 12:00",214.65,204.1,277.87,203.16,151.17,46.71,153.32,170.38,176.08,129.8,131.65,355.17,0,318.8,174.31,136.68,232.29,167.25,146.84,171.06,214.45,149.63,169.86,116.81,162.6,131.8,110.34,176.16,306.75,225.78
"2020-01-09 13:00",217.14,196.26,249.78,195.36,151.04,46.98,177.34,162.59,177.05,127.36,138.23,221.8,0,308.84,171.45,135.69,224.43,169.97,171.52,170.3,204.14,150.86,184.73,116.08,161.7,131.57,113.64,174.91,290.76,230.1
