rid,gen_name,country,date,month,year,period,output,capacity_ofgem,capacity_ref,capacity_is,cap_mw,days_month,max_output,load_factor,start,smonth,syear,speriod,mage,yage,decc_wind,nasa_wind,nasa_LF,performance,WC_LF
R00011RQWA,Rheidol,WA,2009-09,9,2009,357,374,2400,,,2.4,30,1728,21.643519,1997-01,1,1997,205,152,12,4.404313,5.583004,26.116651,0.828725,28.04958
R00011RQWA,Rheidol,WA,2009-10,10,2009,358,327,2400,,,2.4,31,1785.6,18.313172,1997-01,1,1997,205,153,12,4.379311,5.919848,30.855325,0.593517,20.088573
R00011RQWA,Rheidol,WA,2009-11,11,2009,359,492,2400,,,2.4,30,1728,28.472222,1997-01,1,1997,205,154,12,6.02898,9.091679,59.026335,0.482365,16.326448
R00011RQWA,Rheidol,WA,2009-12,12,2009,360,353,2400,,,2.4,31,1785.6,19.769265,1997-01,1,1997,205,155,12,3.902679,6.922474,39.382675,0.501979,16.990317
R00011RQWA,Rheidol,WA,2010-01,1,2010,361,139,2400,,,2.4,31,1785.6,7.784498,1997-01,1,1997,205,156,12,4.052536,6.404747,33.625011,0.231509,7.835808
R00011RQWA,Rheidol,WA,2010-02,2,2010,362,322,2400,,,2.4,28,1612.8,19.965278,1997-01,1,1997,205,157,13,3.314411,5.574381,25.500495,0.782937,26.499809
R00011RQWA,Rheidol,WA,2010-03,3,2010,363,338,2400,,,2.4,31,1785.6,18.929211,1997-01,1,1997,205,158,13,4.416969,6.01075,29.745049,0.636382,21.53941
R00011RQWA,Rheidol,WA,2010-04,4,2010,364,310,2400,,,2.4,30,1728,17.939815,1997-01,1,1997,205,159,13,4.065088,5.21842,23.114489,0.776129,26.269381
R00011RQWA,Rheidol,WA,2010-05,5,2010,365,196,2400,,,2.4,31,1785.6,10.976703,1997-01,1,1997,205,160,13,3.459742,4.387935,16.577554,0.662142,22.411301
R00011RQWA,Rheidol,WA,2010-06,6,2010,366,136,2400,,,2.4,30,1728,7.87037,1997-01,1,1997,205,161,13,3.373418,4.32484,15.268109,0.515478,17.447213
R00011RQWA,Rheidol,WA,2010-07,7,2010,367,397,2400,,,2.4,31,1785.6,22.233423,1997-01,1,1997,205,162,13,4.633858,6.089428,30.846426,0.720778,24.395934
R00011RQWA,Rheidol,WA,2010-08,8,2010,368,330,2400,,,2.4,31,1785.6,18.481183,1997-01,1,1997,205,163,13,3.894036,5.704385,26.725066,0.69153,23.405986
R00011RQWA,Rheidol,WA,2010-09,9,2010,369,409,2400,,,2.4,30,1728,23.668981,1997-01,1,1997,205,164,13,4.37962,6.226085,31.80502,0.74419,25.188352
R00011RQWA,Rheidol,WA,2010-10,10,2010,370,576,2400,,,2.4,31,1785.6,32.258065,1997-01,1,1997,205,165,13,4.502212,6.616287,36.227294,0.890435,30.138258
R00011RQWA,Rheidol,WA,2010-11,11,2010,371,542,2400,,,2.4,30,1728,31.365741,1997-01,1,1997,205,166,13,4.594195,6.519728,34.326752,0.91374,30.927055
R00011RQWA,Rheidol,WA,2010-12,12,2010,372,318,2400,,,2.4,31,1785.6,17.80914,1997-01,1,1997,205,167,13,3.182919,5.427555,24.664955,0.722042,24.438716
R00011RQWA,Rheidol,WA,2011-01,1,2011,373,473,2400,,,2.4,31,1785.6,26.489695,1997-01,1,1997,205,168,13,3.98144,6.097697,31.817653,0.832547,28.178942
R00011RQWA,Rheidol,WA,2011-02,2,2011,374,477,2400,,,2.4,28,1612.8,29.575893,1997-01,1,1997,205,169,14,5.019229,7.696507,44.407135,0.666017,22.542456
R00011RQWA,Rheidol,WA,2011-03,3,2011,375,335,2400,,,2.4,31,1785.6,18.761201,1997-01,1,1997,205,170,14,3.678792,4.79324,19.925234,0.94158,31.869346
R00011RQWA,Rheidol,WA,2011-04,4,2011,376,377,2400,,,2.4,30,1728,21.81713,1997-01,1,1997,205,171,14,4.02203,5.407474,25.316304,0.861782,29.168449
R00011RQWA,Rheidol,WA,2011-05,5,2011,377,810,2400,,,2.4,31,1785.6,45.362903,1997-01,1,1997,205,172,14,5.717021,7.906586,48.87804,0.928084,31.412551
R00011RQWA,Rheidol,WA,2011-06,6,2011,378,318,2400,,,2.4,30,1728,18.402778,1997-01,1,1997,205,173,14,3.959267,5.58232,26.26669,0.700613,23.713416
R00011RQWA,Rheidol,WA,2011-07,7,2011,379,225,2400,,,2.4,31,1785.6,12.600806,1997-01,1,1997,205,174,14,3.470597,4.662287,18.98554,0.663705,22.464203
R00011RQWA,Rheidol,WA,2011-08,8,2011,380,262,2400,,,2.4,31,1785.6,14.672939,1997-01,1,1997,205,175,14,3.698547,5.091025,22.233962,0.659934,22.336567
R00011RQWA,Rheidol,WA,2011-09,9,2011,381,658,2400,,,2.4,30,1728,38.078704,1997-01,1,1997,205,176,14,5.325683,7.518638,44.378814,0.858038,29.041727
R00011RQWA,Rheidol,WA,2011-10,10,2011,382,702,2400,,,2.4,31,1785.6,39.314516,1997-01,1,1997,205,177,14,5.407686,7.553594,45.180209,0.870171,29.452389
R00011RQWA,Rheidol,WA,2011-11,11,2011,383,664,2400,,,2.4,30,1728,38.425926,1997-01,1,1997,205,178,14,5.092949,7.480478,43.724481,0.878819,29.745095
R00011RQWA,Rheidol,WA,2011-12,12,2011,384,1029,2400,,,2.4,31,1785.6,57.627688,1997-01,1,1997,205,179,14,6.399998,9.053191,60.334588,0.955135,32.328137
R00011RQWA,Rheidol,WA,2012-01,1,2012,385,796,2400,,,2.4,31,1785.6,44.578853,1997-01,1,1997,205,180,14,5.477496,7.975331,48.453645,0.920031,31.139984
R00011RQWA,Rheidol,WA,2012-02,2,2012,386,383,2400,,,2.4,29,1670.4,22.92864,1997-01,1,1997,205,181,15,4.610451,6.206361,32.391857,0.707852,23.958432
R00011SQSC,Windy Standard (Polwhat Rig),SC,2002-04,4,2002,268,1824,10800,,,10.8,30,7776,23.45679,1996-09,9,1996,201,67,5,4.701482,6.423692,30.904622,0.759006,24.966185
R00011SQSC,Windy Standard (Polwhat Rig),SC,2002-05,5,2002,269,2477,10800,,,10.8,31,8035.2,30.826862,1996-09,9,1996,201,68,5,5.113346,6.827618,33.506577,0.920024,30.262593
R00011SQSC,Windy Standard (Polwhat Rig),SC,2002-06,6,2002,270,2681,10800,,,10.8,30,7776,34.477881,1996-09,9,1996,201,69,5,5.07538,7.348467,36.036158,0.956758,31.470894
R00011SQSC,Windy Standard (Polwhat Rig),SC,2002-07,7,2002,271,1067,10800,,,10.8,31,8035.2,13.279072,1996-09,9,1996,201,70,5,3.614049,4.789845,15.031702,0.883404,29.058041
R00011SQSC,Windy Standard (Polwhat Rig),SC,2002-08,8,2002,272,1156,10800,,,10.8,31,8035.2,14.386699,1996-09,9,1996,201,71,5,3.237913,4.663918,16.232682,0.88628,29.152642
R00011SQSC,Windy Standard (Polwhat Rig),SC,2002-09,9,2002,273,1229,10800,,,10.8,30,7776,15.805041,1996-09,9,1996,201,72,5,3.174997,4.63996,15.172922,1.041661,34.263631
R00011SQSC,Windy Standard (Polwhat Rig),SC,2002-10,10,2002,274,2448,10800,,,10.8,31,8035.2,30.46595,1996-09,9,1996,201,73,6,4.30199,6.596713,30.993178,0.982989,32.333717
R00011SQSC,Windy Standard (Polwhat Rig),SC,2002-11,11,2002,275,3441,10800,,,10.8,30,7776,44.251543,1996-09,9,1996,201,74,6,4.875416,7.823815,42.060672,1.052088,34.606609
R00011SQSC,Windy Standard (Polwhat Rig),SC,2002-12,12,2002,276,3172,10800,,,10.8,31,8035.2,39.476304,1996-09,9,1996,201,75,6,4.344355,6.987688,35.037808,1.126677,37.060084
R00011SQSC,Windy Standard (Polwhat Rig),SC,2003-01,1,2003,277,3781,10800,,,10.8,31,8035.2,47.055456,1996-09,9,1996,201,76,6,5.769031,8.668066,49.555916,0.949543,31.233569
R00011SQSC,Windy Standard (Polwhat Rig),SC,2003-02,2,2003,278,2976,10800,,,10.8,28,7257.6,41.005291,1996-09,9,1996,201,77,6,4.55484,7.586261,40.071151,1.023312,33.660072
R00011SQSC,Windy Standard (Polwhat Rig),SC,2003-03,3,2003,279,2611,10800,,,10.8,31,8035.2,32.494524,1996-09,9,1996,201,78,6,4.462239,6.379223,29.651656,1.095876,36.046939
R00011SQSC,Windy Standard (Polwhat Rig),SC,2003-04,4,2003,280,2155,10800,,,10.8,30,7776,27.713477,1996-09,9,1996,201,79,6,4.386565,6.201455,27.188724,1.0193,33.528104
R00011SQSC,Windy Standard (Polwhat Rig),SC,2003-05,5,2003,281,2509,10800,,,10.8,31,8035.2,31.22511,1996-09,9,1996,201,80,6,5.137397,6.950338,33.258774,0.938853,30.88194
R00011SQSC,Windy Standard (Polwhat Rig),SC,2003-06,6,2003,282,2252,10800,,,10.8,30,7776,28.960905,1996-09,9,1996,201,81,6,4.411927,6.169343,27.179398,1.065546,35.049286
R00011SQSC,Windy Standard (Polwhat Rig),SC,2003-07,7,2003,283,1945,10800,,,10.8,31,8035.2,24.205994,1996-09,9,1996,201,82,6,4.386719,6.049962,24.067398,1.005759,33.082697
R00011SQSC,Windy Standard (Polwhat Rig),SC,2003-09,9,2003,285,1688,10800,,,10.8,30,7776,21.707819,1996-09,9,1996,201,84,6,3.689081,5.472805,21.185293,1.024665,33.704577
R00011SQSC,Windy Standard (Polwhat Rig),SC,2003-10,10,2003,286,3001,10800,,,10.8,31,8035.2,37.348168,1996-09,9,1996,201,85,7,4.388159,6.775977,32.543189,1.147649,37.749922
R00011SQSC,Windy Standard (Polwhat Rig),SC,2003-11,11,2003,287,3495,10800,,,10.8,30,7776,44.945988,1996-09,9,1996,201,86,7,5.146193,8.100397,44.426478,1.011694,33.277918
R00011SQSC,Windy Standard (Polwhat Rig),SC,2003-12,12,2003,288,2871,10800,,,10.8,31,8035.2,35.730287,1996-09,9,1996,201,87,7,4.659015,7.413859,38.475459,0.928651,30.546363
R00011SQSC,Windy Standard (Polwhat Rig),SC,2004-01,1,2004,289,3241,10800,,,10.8,31,8035.2,40.335026,1996-09,9,1996,201,88,7,5.256156,8.379344,47.428718,0.850435,27.973583
R00011SQSC,Windy Standard (Polwhat Rig),SC,2004-02,2,2004,290,2756,10800,,,10.8,29,7516.8,36.664538,1996-09,9,1996,201,89,7,4.847713,7.231011,37.117782,0.987789,32.491605
R00011SQSC,Windy Standard (Polwhat Rig),SC,2004-03,3,2004,291,3148,10800,,,10.8,31,8035.2,39.177618,1996-09,9,1996,201,90,7,4.962099,7.562288,39.203388,0.999343,32.871653
R00011SQSC,Windy Standard (Polwhat Rig),SC,2004-04,4,2004,292,2579,10800,,,10.8,30,7776,33.166152,1996-09,9,1996,201,91,7,4.79259,6.882878,33.56431,0.988137,32.503052
R00011SQSC,Windy Standard (Polwhat Rig),SC,2004-05,5,2004,293,932,10800,,,10.8,31,8035.2,11.598965,1996-09,9,1996,201,92,7,3.531352,4.665391,15.468145,0.749861,24.665376
R00011SQSC,Windy Standard (Polwhat Rig),SC,2004-06,6,2004,294,2064,10800,,,10.8,30,7776,26.54321,1996-09,9,1996,201,93,7,4.49501,6.246159,27.361709,0.970086,31.909295
R00011SQSC,Windy Standard (Polwhat Rig),SC,2004-07,7,2004,295,1384,10800,,,10.8,31,8035.2,17.224213,1996-09,9,1996,201,94,7,3.918472,5.382924,19.437811,0.886119,29.147347
R00011SQSC,Windy Standard (Polwhat Rig),SC,2004-08,8,2004,296,1829,10800,,,10.8,31,8035.2,22.762346,1996-09,9,1996,201,95,7,3.801153,5.519527,21.650274,1.051365,34.582827
R00011SQSC,Windy Standard (Polwhat Rig),SC,2004-09,9,2004,297,3252,10800,,,10.8,30,7776,41.820988,1996-09,9,1996,201,96,7,5.356601,7.920928,42.28336,0.989065,32.533577
R00011SQSC,Windy Standard (Polwhat Rig),SC,2004-10,10,2004,298,2687,10800,,,10.8,31,8035.2,33.440362,1996-09,9,1996,201,97,8,4.913048,6.823655,33.103188,1.010186,33.228315
R00011SQSC,Windy Standard (Polwhat Rig),SC,2004-11,11,2004,299,3083,10800,,,10.8,30,7776,39.647634,1996-09,9,1996,201,98,8,4.275548,7.18829,35.628636,1.112802,36.60369
R00011SQSC,Windy Standard (Polwhat Rig),SC,2004-12,12,2004,300,3291,10800,,,10.8,31,8035.2,40.957288,1996-09,9,1996,201,99,8,5.163736,8.426115,47.508764,0.8621,28.357283
R00011SQSC,Windy Standard (Polwhat Rig),SC,2005-01,1,2005,301,4245,10800,,,10.8,31,8035.2,52.830048,1996-09,9,1996,201,100,8,6.802962,10.252854,60.941131,0.866903,28.51527
R00011SQSC,Windy Standard (Polwhat Rig),SC,2005-02,2,2005,302,2501,10800,,,10.8,28,7257.6,34.460428,1996-09,9,1996,201,101,8,4.600188,7.825485,41.543207,0.829508,27.285226
R00011SQSC,Windy Standard (Polwhat Rig),SC,2005-03,3,2005,303,2620,10800,,,10.8,31,8035.2,32.606531,1996-09,9,1996,201,102,8,4.471062,7.113722,34.904532,0.934163,30.727671
R00011SQSC,Windy Standard (Polwhat Rig),SC,2005-04,4,2005,304,3079,10800,,,10.8,30,7776,39.596193,1996-09,9,1996,201,103,8,4.980645,7.427802,38.291859,1.034063,34.013708
R00011SQSC,Windy Standard (Polwhat Rig),SC,2005-05,5,2005,305,2483,10800,,,10.8,31,8035.2,30.901533,1996-09,9,1996,201,104,8,4.614489,6.488908,30.265155,1.021027,33.584911
R00011SQSC,Windy Standard (Polwhat Rig),SC,2005-06,6,2005,306,1249,10800,,,10.8,30,7776,16.062243,1996-09,9,1996,201,105,8,3.797809,5.070902,17.215072,0.933034,30.690534
R00011SQSC,Windy Standard (Polwhat Rig),SC,2005-07,7,2005,307,1484,10800,,,10.8,31,8035.2,18.468738,1996-09,9,1996,201,106,8,3.738365,5.079092,19.477109,0.948228,31.190314
R00011SQSC,Windy Standard (Polwhat Rig),SC,2005-08,8,2005,308,1285,10800,,,10.8,31,8035.2,15.992135,1996-09,9,1996,201,107,8,3.87886,5.966131,24.142602,0.662403,21.788597
R00011SQSC,Windy Standard (Polwhat Rig),SC,2005-09,9,2005,309,2635,10800,,,10.8,30,7776,33.886317,1996-09,9,1996,201,108,8,4.714163,7.542754,39.470327,0.858526,28.239723
R00011SQSC,Windy Standard (Polwhat Rig),SC,2005-10,10,2005,310,3787,10800,,,10.8,31,8035.2,47.130127,1996-09,9,1996,201,109,9,4.879094,7.781408,40.51876,1.163168,38.260393
R00011SQSC,Windy Standard (Polwhat Rig),SC,2005-11,11,2005,311,2717,10800,,,10.8,30,7776,34.940844,1996-09,9,1996,201,110,9,4.444826,7.435582,38.486755,0.907867,29.862709
R00011SQSC,Windy Standard (Polwhat Rig),SC,2005-12,12,2005,312,2507,10800,,,10.8,31,8035.2,31.200219,1996-09,9,1996,201,111,9,4.11926,6.883795,33.176152,0.940441,30.934174
R00011SQSC,Windy Standard (Polwhat Rig),SC,2006-01,1,2006,313,2484,10800,,,10.8,31,8035.2,30.913978,1996-09,9,1996,201,112,9,4.287123,6.999243,33.933823,0.911008,29.966027
R00011SQSC,Windy Standard (Polwhat Rig),SC,2006-02,2,2006,314,2275,10800,,,10.8,28,7257.6,31.346451,1996-09,9,1996,201,113,9,4.322362,7.031639,36.201012,0.8659,28.482278
R00011SQSC,Windy Standard (Polwhat Rig),SC,2006-03,3,2006,315,2036,10800,,,10.8,31,8035.2,25.338511,1996-09,9,1996,201,114,9,4.924365,6.968562,34.120444,0.74262,24.427196
R00011SQSC,Windy Standard (Polwhat Rig),SC,2006-04,4,2006,316,2218,10800,,,10.8,30,7776,28.523663,1996-09,9,1996,201,115,9,4.715089,6.872028,34.030547,0.838178,27.570411
R00011SQSC,Windy Standard (Polwhat Rig),SC,2006-05,5,2006,317,2417,10800,,,10.8,31,8035.2,30.080147,1996-09,9,1996,201,116,9,4.490586,6.649337,31.276057,0.961763,31.635525
R00011SQSC,Windy Standard (Polwhat Rig),SC,2006-06,6,2006,318,1836,10800,,,10.8,30,7776,23.611111,1996-09,9,1996,201,117,9,3.7592,5.375287,21.580811,1.094079,35.98783
R00011SQSC,Windy Standard (Polwhat Rig),SC,2006-07,7,2006,319,1237,10800,,,10.8,31,8035.2,15.394763,1996-09,9,1996,201,118,9,3.762853,5.061397,17.186355,0.895755,29.464306
R00011SQSC,Windy Standard (Polwhat Rig),SC,2006-08,8,2006,320,1286,10800,,,10.8,31,8035.2,16.00458,1996-09,9,1996,201,119,9,4.127594,5.613453,21.816391,0.733603,24.130597
R00011SQSC,Windy Standard (Polwhat Rig),SC,2006-09,9,2006,321,2484,10800,,,10.8,30,7776,31.944444,1996-09,9,1996,201,120,9,4.300807,6.552386,30.051583,1.062987,34.965112
R00011SQSC,Windy Standard (Polwhat Rig),SC,2006-10,10,2006,322,2598,10800,,,10.8,31,8035.2,32.332736,1996-09,9,1996,201,121,10,4.643633,6.717289,31.415092,1.02921,33.854077
R00011SQSC,Windy Standard (Polwhat Rig),SC,2006-11,11,2006,323,3680,10800,,,10.8,30,7776,47.325103,1996-09,9,1996,201,122,10,6.22879,9.240313,53.871517,0.878481,28.896108
R00011SQSC,Windy Standard (Polwhat Rig),SC,2006-12,12,2006,324,3286,10800,,,10.8,31,8035.2,40.895062,1996-09,9,1996,201,123,10,6.024659,8.57713,46.261065,0.884006,29.077843
R00011SQSC,Windy Standard (Polwhat Rig),SC,2007-01,1,2007,325,3739,10800,,,10.8,31,8035.2,46.532756,1996-09,9,1996,201,124,10,6.974735,10.187961,60.982986,0.763045,25.099041
R00011SQSC,Windy Standard (Polwhat Rig),SC,2007-02,2,2007,326,2279,10800,,,10.8,28,7257.6,31.401565,1996-09,9,1996,201,125,10,4.492643,7.108039,34.393036,0.913021,30.032241
R00011SQSC,Windy Standard (Polwhat Rig),SC,2007-03,3,2007,327,3141,10800,,,10.8,31,8035.2,39.090502,1996-09,9,1996,201,126,10,5.477187,8.252121,44.676525,0.874967,28.780521
R00011SQSC,Windy Standard (Polwhat Rig),SC,2007-04,4,2007,328,1746,10800,,,10.8,30,7776,22.453704,1996-09,9,1996,201,127,10,3.801487,6.157643,25.63692,0.875835,28.809072
R00011SQSC,Windy Standard (Polwhat Rig),SC,2007-05,5,2007,329,1780,10800,,,10.8,31,8035.2,22.152529,1996-09,9,1996,201,128,10,4.611943,6.25029,27.6889,0.800051,26.316289
R00011SQSC,Windy Standard (Polwhat Rig),SC,2007-06,6,2007,330,1404,10800,,,10.8,30,7776,18.055556,1996-09,9,1996,201,129,10,3.795262,5.218255,19.775909,0.913008,30.031814
R00011SQSC,Windy Standard (Polwhat Rig),SC,2007-07,7,2007,331,1463,10800,,,10.8,31,8035.2,18.207387,1996-09,9,1996,201,130,10,4.265979,5.450539,20.832377,0.873995,28.748549
R00011SQSC,Windy Standard (Polwhat Rig),SC,2007-08,8,2007,332,1800,10800,,,10.8,31,8035.2,22.401434,1996-09,9,1996,201,131,10,4.195089,5.963146,24.622263,0.909804,29.926423
R00011SQSC,Windy Standard (Polwhat Rig),SC,2007-09,9,2007,333,1884,10800,,,10.8,30,7776,24.228395,1996-09,9,1996,201,132,10,4.363672,6.753396,30.987419,0.781878,25.71852
R00011SQSC,Windy Standard (Polwhat Rig),SC,2007-10,10,2007,334,1903,10800,,,10.8,31,8035.2,23.683294,1996-09,9,1996,201,133,11,3.650035,6.138699,25.792636,0.918219,30.20322
R00011SQSC,Windy Standard (Polwhat Rig),SC,2007-11,11,2007,335,2609,10800,,,10.8,30,7776,33.551955,1996-09,9,1996,201,134,11,4.646153,7.450301,39.387113,0.851851,28.02016
R00011SQSC,Windy Standard (Polwhat Rig),SC,2007-12,12,2007,336,3127,10800,,,10.8,31,8035.2,38.916268,1996-09,9,1996,201,135,11,5.303922,8.239501,45.26009,0.859836,28.282813
R00011SQSC,Windy Standard (Polwhat Rig),SC,2008-01,1,2008,337,2980,10800,,,10.8,31,8035.2,37.086818,1996-09,9,1996,201,136,11,6.204149,8.869844,49.490226,0.749377,24.649456
R00011SQSC,Windy Standard (Polwhat Rig),SC,2008-02,2,2008,338,2616,10800,,,10.8,29,7516.8,34.802043,1996-09,9,1996,201,137,11,5.571793,8.378096,45.000148,0.773376,25.438861
R00011SQSC,Windy Standard (Polwhat Rig),SC,2008-03,3,2008,339,2899,10800,,,10.8,31,8035.2,36.078753,1996-09,9,1996,201,138,11,5.955981,8.644084,48.316542,0.746716,24.561927
R00011SQSC,Windy Standard (Polwhat Rig),SC,2008-04,4,2008,340,2101,10800,,,10.8,30,7776,27.019033,1996-09,9,1996,201,139,11,4.430293,6.409155,29.717084,0.909209,29.906852
R00011SQSC,Windy Standard (Polwhat Rig),SC,2008-05,5,2008,341,1426,10800,,,10.8,31,8035.2,17.746914,1996-09,9,1996,201,140,11,3.75529,5.752604,23.58306,0.752528,24.753102
R00011SQSC,Windy Standard (Polwhat Rig),SC,2008-06,6,2008,342,1861,10800,,,10.8,30,7776,23.932613,1996-09,9,1996,201,141,11,4.374321,6.094646,26.820778,0.892316,29.351186
R00011SQSC,Windy Standard (Polwhat Rig),SC,2008-07,7,2008,343,1878,10800,,,10.8,31,8035.2,23.372162,1996-09,9,1996,201,142,11,4.242263,6.2439,27.594959,0.846972,27.859674
R00011SQSC,Windy Standard (Polwhat Rig),SC,2008-08,8,2008,344,1837,10800,,,10.8,31,8035.2,22.861908,1996-09,9,1996,201,143,11,4.348599,5.680224,22.362556,1.02233,33.627771
R00011SQSC,Windy Standard (Polwhat Rig),SC,2008-09,9,2008,345,1819,10800,,,10.8,30,7776,23.39249,1996-09,9,1996,201,144,11,3.751843,5.919928,24.658499,0.948658,31.204458
R00011SQSC,Windy Standard (Polwhat Rig),SC,2008-10,10,2008,346,3229,10800,,,10.8,31,8035.2,40.185683,1996-09,9,1996,201,145,12,5.582134,8.410756,45.807037,0.877282,28.856669
R00011SQSC,Windy Standard (Polwhat Rig),SC,2008-11,11,2008,347,3122,10800,,,10.8,30,7776,40.149177,1996-09,9,1996,201,146,12,4.933625,7.885331,43.285317,0.927547,30.510049
R00011SQSC,Windy Standard (Polwhat Rig),SC,2008-12,12,2008,348,2257,10800,,,10.8,31,8035.2,28.088909,1996-09,9,1996,201,147,12,4.308215,6.858928,32.938063,0.85278,28.050718
R00011SQSC,Windy Standard (Polwhat Rig),SC,2009-01,1,2009,349,2557,10800,,,10.8,31,8035.2,31.822481,1996-09,9,1996,201,148,12,5.176546,8.391792,46.133938,0.689785,22.68928
R00011SQSC,Windy Standard (Polwhat Rig),SC,2009-02,2,2009,350,1917,10800,,,10.8,28,7257.6,26.41369,1996-09,9,1996,201,149,12,3.975009,6.671882,31.595263,0.836002,27.498835
R00011SQSC,Windy Standard (Polwhat Rig),SC,2009-03,3,2009,351,2911,10800,,,10.8,31,8035.2,36.228096,1996-09,9,1996,201,150,12,5.274753,7.904341,42.859181,0.845282,27.804084
R00011SQSC,Windy Standard (Polwhat Rig),SC,2009-04,4,2009,352,2451,10800,,,10.8,30,7776,31.520062,1996-09,9,1996,201,151,12,4.192259,6.640097,31.426611,1.002974,32.991089
R00011SQSC,Windy Standard (Polwhat Rig),SC,2009-05,5,2009,353,3061,10800,,,10.8,31,8035.2,38.094883,1996-09,9,1996,201,152,12,5.104729,7.576286,39.035577,0.975902,32.100602
R00011SQSC,Windy Standard (Polwhat Rig),SC,2009-06,6,2009,354,1279,10800,,,10.8,30,7776,16.448045,1996-09,9,1996,201,153,12,3.48068,5.118133,18.480384,0.890027,29.275893
R00011SQSC,Windy Standard (Polwhat Rig),SC,2009-07,7,2009,355,1640,10800,,,10.8,31,8035.2,20.410195,1996-09,9,1996,201,154,12,4.432556,6.240908,26.698423,0.764472,25.14598
R00011SQSC,Windy Standard (Polwhat Rig),SC,2009-08,8,2009,356,2760,10800,,,10.8,31,8035.2,34.348865,1996-09,9,1996,201,155,12,4.935631,7.460043,39.118288,0.878077,28.882819
R00011SQSC,Windy Standard (Polwhat Rig),SC,2009-09,9,2009,357,2267,10800,,,10.8,30,7776,29.153807,1996-09,9,1996,201,156,12,4.404313,6.608638,31.125864,0.936642,30.809213
R00011SQSC,Windy Standard (Polwhat Rig),SC,2009-10,10,2009,358,2668,10800,,,10.8,31,8035.2,33.203903,1996-09,9,1996,201,157,13,4.379311,6.657738,31.437038,1.056203,34.741964
R00011SQSC,Windy Standard (Polwhat Rig),SC,2009-11,11,2009,359,3303,10800,,,10.8,30,7776,42.476852,1996-09,9,1996,201,158,13,6.02898,8.558336,48.438918,0.876916,28.84463
R00011SQSC,Windy Standard (Polwhat Rig),SC,2009-12,12,2009,360,1660,10800,,,10.8,31,8035.2,20.6591,1996-09,9,1996,201,159,13,3.902679,6.437448,29.240578,0.706522,23.239815
R00011SQSC,Windy Standard (Polwhat Rig),SC,2010-01,1,2010,361,1584,10800,,,10.8,31,8035.2,19.713262,1996-09,9,1996,201,160,13,4.052536,7.175402,35.514372,0.555078,18.258327
R00011SQSC,Windy Standard (Polwhat Rig),SC,2010-02,2,2010,362,1005,10800,,,10.8,28,7257.6,13.847553,1996-09,9,1996,201,161,13,3.314411,5.218956,18.749274,0.738565,24.293814
R00011SQSC,Windy Standard (Polwhat Rig),SC,2010-03,3,2010,363,2046,10800,,,10.8,31,8035.2,25.462963,1996-09,9,1996,201,162,13,4.416969,6.574969,32.343991,0.787255,25.895387
R00011SQSC,Windy Standard (Polwhat Rig),SC,2010-04,4,2010,364,1492,10800,,,10.8,30,7776,19.187243,1996-09,9,1996,201,163,13,4.065088,5.614745,22.121242,0.867367,28.530532
R00011SQSC,Windy Standard (Polwhat Rig),SC,2010-05,5,2010,365,1026,10800,,,10.8,31,8035.2,12.768817,1996-09,9,1996,201,164,13,3.459742,4.965488,15.701934,0.8132,26.748803
R00011SQSC,Windy Standard (Polwhat Rig),SC,2010-06,6,2010,366,924,10800,,,10.8,30,7776,11.882716,1996-09,9,1996,201,165,13,3.373418,4.67614,14.5629,0.815958,26.839522
R00011SQSC,Windy Standard (Polwhat Rig),SC,2010-07,7,2010,367,2295,10800,,,10.8,31,8035.2,28.561828,1996-09,9,1996,201,166,13,4.633858,6.458869,29.728664,0.96075,31.602204
R00011SQSC,Windy Standard (Polwhat Rig),SC,2010-08,8,2010,368,1367,10800,,,10.8,31,8035.2,17.012644,1996-09,9,1996,201,167,13,3.894036,5.518328,21.523634,0.790417,25.999395
R00011SQSC,Windy Standard (Polwhat Rig),SC,2010-09,9,2010,369,2485,10800,,,10.8,30,7776,31.957305,1996-09,9,1996,201,168,13,4.37962,6.677697,30.921286,1.033505,33.995353
R00011SQSC,Windy Standard (Polwhat Rig),SC,2010-10,10,2010,370,2837,10800,,,10.8,31,8035.2,35.307149,1996-09,9,1996,201,169,14,4.502212,7.365559,38.367778,0.920229,30.269336
R00011SQSC,Windy Standard (Polwhat Rig),SC,2010-11,11,2010,371,2236,10800,,,10.8,30,7776,28.755144,1996-09,9,1996,201,170,14,4.594195,7.734947,39.705155,0.724217,23.821861
R00011SQSC,Windy Standard (Polwhat Rig),SC,2010-12,12,2010,372,1072,10800,,,10.8,31,8035.2,13.341298,1996-09,9,1996,201,171,14,3.182919,5.550692,21.94927,0.607824,19.993316
R00011SQSC,Windy Standard (Polwhat Rig),SC,2011-01,1,2011,373,1457,10800,,,10.8,31,8035.2,18.132716,1996-09,9,1996,201,172,14,3.98144,6.730278,32.09262,0.565012,18.585089
R00011SQSC,Windy Standard (Polwhat Rig),SC,2011-02,2,2011,374,2237,10800,,,10.8,28,7257.6,30.822862,1996-09,9,1996,201,173,14,5.019229,7.562744,38.579337,0.798947,26.279975
R00011SQSC,Windy Standard (Polwhat Rig),SC,2011-03,3,2011,375,1293,10800,,,10.8,31,8035.2,16.091697,1996-09,9,1996,201,174,14,3.678792,5.324008,21.190147,0.759395,24.97898
