"Klokkeslaet","01._Bibliotek_(gnt_af_51_stk)","02._Doegninstitioner__(gnt_af_50_stk)","03._Daginstitutioner_(gnt_af_160_stk)","04._Folkeskoler_(gnt_af_582_stk)","05._Forsyningsanlaeg_(gnt_af_174_stk)","06._Camping_(Hytter/Telte)","07._Vandvaerk","08._Handel/service_(gnt_af_17_stk)","09._Hospitaler_(gnt_af_32_stk)","10._Hoteller_(gnt_af_7_stk)","11._Hustand_","12._Hustand_","13._Hustand_","14._Boligforening","15._Internatskoler/kursuscentre_(gnt_af_39_stk)","16._IT-Service_(gnt_af_21_stk)","17._Kontorer/administration_(gnt_af_322_stk)","18._Laboratorier_(gnt_af_11_stk)","19._Landmand_Kvaeg_og_maelk","20._Museér,_udstillinger_m._v._(gnt_af_23_stk)","21._Plejehjem_(gnt_af_229_stk)","22._Produktioner_(gnt_af_36_stk)","23._Restauranter_(gnt_af_8_stk)","24._Serverrum_(gnt_af_14_stk)","25._Sportsanlaeg_(gnt_af_135_stk)","26._Supermarkeder_(gnt_af_55_stk)","27._Togstationer_(gnt_af_67_stk)","28._Videregående_udd.institutioner_(gnt_af_62_stk)","29._Voksenundervisning_(gnt_af_12_stk)","30._Vaerksteder_(gnt_af_23_stk)"
"2020-05-17 23:00",92.66007614,21.4202199,3.491037548,21.4202199,52.46948338,49.8219986,172.8399963,55.46670532,332.4594727,26.32085705,28.55,1.33,"",5,40.0488205,265.8213196,28.67372084,87.47417831,29.5,20.52760887,16.53248978,74.95207977,9.701499939,123.9201431,16.89239979,51.19792938,15.13350725,206.3176956,10.7605834,25.47491312
"2020-05-18 00:00",87.49576759,20.38390017,3.464274943,20.38390017,51.11480522,43.24499893,165.4400024,54.51929474,324.357666,25.26157093,20.39,1.25,"",6,37.25446129,265.0218201,28.356637,87.23345375,28.1,20.69208765,15.71391726,73.09085846,7.909999847,123.8832169,15.75668883,55.78347397,15.08849239,200.7670822,10.78816676,26.49956512
"2020-05-18 01:00",85.30141258,19.59782028,3.387975037,19.59782028,49.64276981,41.72299957,154.7200012,54.36846924,319.7983398,21.71114206,17.94,1.32,"",5,36.2712822,264.2037659,28.32350826,86.40054703,32.6,21.09369659,15.19238448,76.75761414,7.047749996,121.0182877,15.39164448,63.96488953,14.0925374,198.0287476,10.92166662,29.37586975
"2020-05-18 02:00",86.8638401,18.29342031,3.41415,18.29342031,50.07644176,37.92100143,184,52.62494278,315.150116,20.48628664,16.64,1.26,"",5,35.70323181,263.7233887,28.26631927,87.08818245,30.1,20.75060892,15.14990401,67.15438843,7.118000031,120.9783554,15.48328876,68.94958496,10.88134336,197.7297249,11.03733301,28.26534748
"2020-05-18 03:00",90.71380234,18.05603981,3.414768755,18.05603981,47.31191444,39.72000122,208.7599945,55.38117599,317.0171509,20.00071383,17.75,1.31,"",5,36.28307724,263.5553894,28.46571112,86.61227417,35.8,20.53469563,15.08848047,80.93597412,7.053999901,120.2225037,15.15057755,71.93338013,10.8451643,198.1110687,10.99824977,28.073174
"2020-05-18 04:00",94.95623398,17.25018024,3.441968679,17.25018024,47.46996498,41.22600174,121.5999985,51.76647186,323.0065613,18.3025713,17.79,1.32,"",6,36.83030796,264.2651978,29.04100609,86.80909157,30.8,20.60973835,15.23542809,74.47496796,7.624500275,120.2706451,15.38660002,75.19372559,13.1771791,200.2582893,10.92875028,27.41043472
"2020-05-18 05:00",100.247921,16.54343987,3.538612425,16.54343987,48.09455776,41.82600021,88.44000244,56.94235229,350.8887024,18.64671469,20.82,1.28,"",9,38.99215412,272.8233643,30.47865629,85.66345406,32,20.78782654,16.09563327,82.68005371,8.833999634,120.6552124,18.09369659,80.27899933,11.13143253,207.3614502,11.92291665,24.65034819
"2020-05-18 06:00",125.2205486,19.19494009,4.576981187,19.19494009,49.9049654,45.87200165,102.8399963,60.36341095,440.3710632,29.5064292,29.55,1.28,"",12,47.92679501,293.987915,34.96543217,87.83090973,40.3,23.80643463,23.35311842,72.31625366,9.085749626,123.8471375,26.65494061,93.14298248,10.92480588,221.3003654,12.94541669,26.36356449
"2020-05-18 07:00",157.1484718,23.87869978,5.434068799,23.87869978,52.78903484,47.7179985,148.4799957,64.86794281,520.0292969,33.43000031,35.23,1.84,"",10,55.0211277,315.5796814,39.67281246,91.77718353,43.8,26.2202177,33.88878727,80.15013885,8.589249611,125.0260696,28.8964591,103.7932358,11.17141795,246.0450783,15.7337501,28.78752184
"2020-05-18 08:00",188.7956924,27.51684046,5.916162491,27.51684046,54.08552361,47.76300049,239.8000031,70.68447113,561.0441284,31.25685692,33.48,0.94,"",11,57.31505108,329.70401,42.76583385,97.34272766,37.6,37.85095787,36.49405289,88.42346954,11.03450012,128.8421478,30.42115545,102.9806519,11.7249403,270.3566742,20.25183344,30.50660849
"2020-05-18 09:00",207.0438423,29.45044041,6.207993746,29.45044041,55.63933277,49.79499817,237.0800018,73.39370728,575.1439209,36.95271397,37.18,0.57,"",10,62.60599995,337.5178528,43.9446764,104.3283634,44.9,47.320261,40.11951923,88.42766571,14.30774975,130.9919281,31.31382942,102.1809998,11.80577612,283.3882217,20.5475831,32.04613066
"2020-05-18 10:00",215.6109772,31.12147999,6.535612464,31.12147999,57.62925816,51.13499832,291.519989,71.67394257,586.3110352,29.93385601,30.36,0.54,"",12,63.62948799,344.4120483,44.23021126,108.8882732,32.7,56.38495541,43.35417843,99.1384201,21.89374924,133.295929,32.59740829,102.539238,11.97713399,285.8266296,20.09383345,33.68117332
"2020-05-18 11:00",222.9710617,31.23451996,6.039125085,31.23451996,59.92437363,37.55099869,285.9200134,72.85758972,575.9155273,28.57871485,30.49,0.49,"",10,61.18200111,347.5069885,44.38730526,107.9899998,31.7,61.61495686,39.93965435,95.20536041,18.50049973,133.7617798,32.17725945,101.9116898,11.98404479,288.2666168,19.25924969,31.24473953
"2020-05-18 12:00",222.6352158,29.2745595,5.811337471,29.2745595,62.79369545,37.45299911,231.6000061,73.60411835,560.9362793,31.79985666,32.76,0.51,"",11,60.40956402,350.7237244,43.96478748,106.5151825,28.2,62.22673988,35.23105717,94.03383636,18.42824936,135.9249268,32.09378481,100.5645599,11.86292553,286.5970764,19.11950016,27.56813002
"2020-05-18 13:00",218.63451,28.9367404,5.522800088,28.9367404,61.82274151,38.2859993,335,72.06787872,560.6453857,33.91528702,30.08,0.45,"",11,59.36882019,353.527771,42.51314259,104.3505459,35.3,63.39230347,32.57286835,86.91791534,19.40999985,136.7534943,32.48038483,99.49054718,11.69222403,285.6184921,18.24408293,25.94573879
"2020-05-18 14:00",212.0937233,26.00250006,4.879981279,26.00250006,61.28949451,40.33100128,323.6400146,71.59923553,516.9932861,32.75042963,29.22,0.43,"",9,60.10671902,346.1346741,40.65371513,102.6270008,31.8,63.34265137,24.01162863,87.04872131,19.51200104,139.5389252,33.34162998,99.13272858,11.43159723,282.9807892,16.25399971,25.88643503
"2020-05-18 15:00",207.0956078,23.45050049,4.582324982,23.45050049,58.45632744,47.54899979,217.4400024,66.6197052,474.2290039,31.65957212,31.85,0.46,"",8,57.36371899,338.7712402,38.60785866,100.829998,36.8,62.26652145,22.14209652,84.07885742,20.44350052,138.4869995,33.72507381,98.06137848,11.35425353,270.4493637,14.23049998,26.74726057
"2020-05-18 16:00",190.8073769,24.72817993,4.163843751,24.72817993,60.10546494,48.99000168,227.6799927,65.50523376,442.4864807,33.23185635,33.15,0.41,"",8,56.03769302,324.7830811,35.85313129,97.91300011,43.8,55.00269604,21.87376404,91.32680511,19.5767498,137.2475739,33.61732578,95.966362,11.23422432,253.7632103,10.49358344,24.86613035
"2020-05-18 17:00",159.5985146,24.72122049,3.653893769,24.72122049,58.08948231,58.69800186,316.6400146,64.11152649,406.8136292,39.20528603,43.79,0.58,"",7,53.05364132,311.0393372,32.84958076,91.36318207,33,36.03178215,20.07701254,81.3105011,20.34375,137.3479309,32.34883738,94.54223633,11.11138821,236.6791916,10.49333334,21.87173891
"2020-05-18 18:00",118.2589798,24.18403959,3.477587461,24.18403959,57.20190334,61.25699997,259.8800049,59.43182373,387.6592407,37.65242958,42.58,0.44,"",6,50.26723099,298.2860107,30.70309305,91.03290749,28.4,26.92513037,20.41172075,86.67016602,20.8864994,131.348999,30.48242998,92.08158112,10.91667151,226.4334831,9.755749702,22.34156561
"2020-05-18 19:00",101.5738029,23.54230022,3.271137476,23.54230022,57.75784969,60.86000061,291.2799988,57.7985878,372.3449402,36.51857185,41.4,0.51,"",5,48.42553806,294.0195313,29.73368979,89.78772736,27.9,24.93717289,19.736166,72.55041504,21.58850098,129.4809265,27.7872591,89.52672577,10.65138793,220.2982101,10.57916713,21.70626116
"2020-05-18 20:00",99.31090164,22.6634202,3.251550019,22.6634202,58.15609741,59.88299942,309.6000061,58.15323639,361.3724976,37.37200069,37.37,0.93,"",5,45.44938374,288.433197,29.08638287,87.48745537,30.6,23.61643457,18.6695857,74.84310913,22.89800072,128.2232208,25.258111,73.94132996,10.64994025,214.2445641,10.31774998,23.05660868
"2020-05-18 21:00",92.68258667,22.1298604,3.439868748,22.1298604,56.76851749,57.39599991,183.0800018,56.72153091,361.4299927,32.4197154,33.43,0.8,"",6,45.42112732,284.9744263,29.43820906,86.30554581,36.8,23.86265278,19.30196905,72.05633545,22.95324898,128.7519226,22.07197046,61.34827423,13.49643254,212.8867416,10.48758316,23.60978222
"2020-05-18 22:00",89.33592224,21.95311975,3.39659369,21.95311975,55.37726307,57.88700104,153.2799988,57.74505997,349.6645813,31.15928602,25.99,0.57,"",5,44.37961483,284.4011841,29.41077185,85.67681885,37.1,23.05260849,18.01967239,82.04105377,21.00475121,126.9237137,18.88717031,56.75543594,15.22085094,207.5112724,11.18549991,24.52539063
"2020-05-18 23:00",84.44454956,20.56431961,3.338931262,20.56431961,52.96902752,52.64799881,153.1999969,53.8352356,332.2788086,25.25485659,22.27,0.5,"",5,42.76935863,280.9455261,28.78414392,85.8227272,32.2,22.75534821,16.63661575,83.71672058,14.79600048,126.1019287,16.51446629,58.75750732,15.09053731,202.2825508,10.14849997,23.05026054
"2020-05-19 00:00",81.31858826,19.77536011,3.230731249,19.77536011,54.56852245,45.82099915,208.3200073,54.29299927,324.4135437,22.25585699,19.29,0.52,"",6,39.74774361,280.6073303,28.35139179,84.82708931,29.2,22.70013046,16.1450305,82.1341095,8.687749863,125.3661423,15.55945182,60.51580048,14.72843289,196.4644699,10.49258351,22.88434792
"2020-05-19 01:00",77.79639053,18.34075975,3.190937519,18.34075975,52.44572449,40.82500076,183.6000061,54.63023376,319.0621948,20.83399963,15.84,0.56,"",5,37.12423134,276.8481445,28.21905661,84.95954514,35.5,22.75256443,15.61609149,74.26866913,7.470499992,124.2799988,15.21847391,63.39611053,14.69916391,193.7952385,10.28075004,23.11156464
"2020-05-19 02:00",78.07992172,17.9756999,3.210693717,17.9756999,51.22379875,39.14599991,152.4799957,50.15429306,316.6071167,19.39828491,15.52,0.51,"",6,36.5540514,275.4484253,28.20016479,84.73545265,30.9,22.21826077,15.20986009,81.78824615,7.296249866,125.8026428,15.05738521,70.1595993,14.76497006,192.4065971,10.59300017,23.62969589
"2020-05-19 03:00",80.59795952,17.33720016,3.175356209,17.33720016,50.60353947,39.34899902,151.5599976,51.34211731,316.4793396,18.58428574,15.6,0.61,"",5,36.47487164,275.0293274,28.00676012,84.52809334,32.3,21.93852234,14.87280774,80.19171906,7.322000027,126.3215027,14.86263704,75.39109039,14.58265686,191.9016609,10.23558354,24.81543541
"2020-05-19 04:00",80.03623199,17.22230005,3.188006282,17.22230005,50.89331055,39.66600037,152.0800018,49.77970505,318.4875488,18.22599983,16.42,0.59,"",5,36.9969492,275.8468628,27.95106506,84.44081879,33,21.56217384,14.82124901,66.11299896,7.65350008,125.2267838,14.83455539,75.88748932,13.96698499,191.5354538,9.897333384,24.38695621
"2020-05-19 05:00",81.93545341,15.9437201,3.135550022,15.9437201,49.55124092,39.23600006,87.12000275,49.47823715,329.7349243,18.1235714,18.43,0.64,"",6,36.20482063,275.0164185,27.44259167,83.97281647,37.5,21.48191309,15.24310493,63.09780502,8.377749443,124.9135742,14.95162201,77.94247437,9.923403263,191.0214157,10.29300022,23.62943459
"2020-05-19 06:00",89.27647209,16.92264032,3.38216877,16.92264032,49.69728184,54.7159996,85.68000031,51.06682205,373.8306885,25.68671417,23.93,0.61,"",7,40.23271751,278.2949829,27.89607096,83.53354645,35.1,23.32804394,18.88660717,65.46530914,8.565250397,124.0375748,17.76714087,90.47858429,10.20822406,194.2341919,9.678750277,23.17169619
"2020-05-19 07:00",104.215374,19.58461952,3.569743752,19.58461952,51.39505196,53.38100052,223.3200073,48.06429291,397.5558472,35.26299953,32.66,0.66,"",7,43.01861668,277.9699402,28.57971001,83.8927269,35.6,25.59600067,23.73572493,70.8243866,9.505749702,125.2396393,24.22544479,102.8897629,10.55998516,200.6872406,10.73683333,21.53756523
"2020-05-19 08:00",134.9480782,21.95068026,3.528399944,21.95068026,53.22716713,62.49000168,170.5200043,51.12905884,413.8287964,31.04657125,39.07,0.67,"",8,46.20340919,282.0119934,28.99316359,85.13718224,36.9,28.64104366,24.1026988,74.34416962,9.616000175,127.2252884,30.76669598,102.7142334,11.22122407,205.3864861,9.965833426,21.27482605
"2020-05-19 09:00",168.9952164,23.80923986,3.879868746,23.80923986,54.77835083,66.35900116,91.04000092,53.73235321,424.0914001,35.36628628,41.84,0.69,"",7,49.37051201,284.8995361,29.33443069,88.75872612,45.4,40.10630512,26.82355881,73.56072235,14.68824959,126.0473557,34.39061451,97.91881561,11.56207466,211.1159821,10.22616649,21.62456512
"2020-05-19 10:00",188.0732498,26.0060401,4.314325094,26.0060401,56.31774044,58.29899979,255.6000061,51.40923691,428.1472168,34.97328568,35.04,2.1,"",7,51.91720486,289.2219543,29.71075058,89.5515461,31.5,55.00204277,30.17758131,70.85980225,20.7234993,126.4979248,37.27197075,96.52271271,11.6370151,216.3833885,9.993833303,20.85304403
"2020-05-19 11:00",188.1407089,26.8448,3.870312512,26.8448,57.1141901,55.68399811,292.7200012,53.08752823,424.5071716,35.2680006,37.39,0.84,"",8,52.13115406,290.4984741,29.79909945,90.11936188,28.2,58.83252048,27.80853271,70.99630737,17.35874939,128.5361481,37.70732594,96.10868835,11.68817902,219.3439865,9.897249937,20.84334755
"2020-05-19 12:00",190.383213,25.79859972,3.892056227,25.79859972,58.33695984,54.18999863,336,50.96035385,417.4617004,36.10157013,31.76,0.61,"",7,49.96566677,292.2249146,30.09510374,90.70463562,26.5,61.17899895,26.34707451,75.00563812,23.32849884,129.5195007,39.64400768,95.72172546,11.76864171,221.1844177,10.35775018,21.76743507
"2020-05-19 13:00",179.4628258,25.8884201,3.612949967,25.8884201,59.09620667,48.25699997,321.9200134,52.76064682,417.4044495,35.12985706,28.85,0.54,"",8,49.84617901,291.463562,29.90966463,90.55700111,30.8,61.29543495,25.87346315,74.26941681,24.29700089,130.4755707,39.44243717,96.49976349,11.55683589,223.1768265,9.983500004,22.94586992
"2020-05-19 14:00",123.6796093,22.97464037,3.416537523,22.97464037,57.21060371,51.09700012,222.8399963,54.17658997,405.5780334,34.2868576,27.81,1.01,"",7,49.84784603,293.1026611,29.71809578,91.52654457,30.2,61.89526176,20.62222242,73.56014252,20.50924873,132.5582123,37.56877708,96.01603699,11.42370129,222.0722618,10.19575,22.44247866
"2020-05-19 15:00",111.5951405,23.8455801,3.38431251,23.8455801,53.19345951,54.78900146,225.0399933,50.93011856,396.9498291,36.18214226,35.95,0.58,"",8,48.97394848,294.1028137,29.29641771,89.64463615,36.4,59.76891327,20.50250673,72.47525024,20.04400063,131.4641418,35.3776598,94.6909256,11.31376123,221.4040337,9.586999893,21.23078251
"2020-05-19 16:00",107.0126266,24.98330021,3.319962561,24.98330021,54.10835075,62.08800125,359.3200073,51.04946899,400.7487793,36.80842876,42,0.58,"",7,50.90776825,296.9769592,28.72780228,88.09272766,44.8,53.05530357,21.42289972,69.85972595,18.23800087,132.4873505,29.93986607,91.15943909,11.09622407,218.4550781,10.12674975,21.17391348
"2020-05-19 17:00",90.52109909,25.23201942,3.212506294,25.23201942,54.60420132,65.23300171,300.480011,50.68735123,377.5688477,35.01971436,44.32,0.59,"",8,50.75694942,291.8515625,28.32314157,87.0685463,36.5,33.39395618,19.71754122,73.14755249,19.9782505,132.1697083,24.75988197,86.22912598,10.91113424,214.9328384,9.490166664,21.13147831
"2020-05-19 18:00",83.77317619,24.0934,3.171037495,24.0934,57.00093746,56.14599991,244.4799957,50.53688049,368.6271667,43.88000107,38.56,0.49,"",5,50.31064034,291.2748108,28.15549564,86.4656353,35.2,26.0934782,20.187603,68.9956131,19.47299957,133.5555725,22.5341258,70.38047028,10.70858192,213.0103722,9.961499929,21.24173927
"2020-05-19 19:00",81.22737503,24.27405977,3.098981202,24.27405977,55.41185665,51.04999924,305.1600037,51.53005981,358.6009521,40.40957165,35.43,0.42,"",5,50.41779518,291.5315857,28.08966541,85.67763901,33,24.18643522,19.47586441,83.76313782,22.98649979,130.705719,20.55160713,58.10832596,10.44929862,210.9167404,9.574249983,20.04734755
"2020-05-19 20:00",82.02102089,22.35949993,3.09173125,22.35949993,55.95995426,50.1969986,187.3600006,51.75482559,351.459259,36.91585636,36.08,0.52,"",6,48.71097469,287.1624756,27.94988966,84.01036644,34.5,23.57178307,18.49483395,92.93902588,24.86474991,130.1012878,19.02850389,51.42085266,10.39314938,207.4764519,10.33258343,21.0315218
"2020-05-19 21:00",82.51192093,21.82604027,3.228287518,21.82604027,57.5087347,54.23300171,156.5599976,53.02558899,349.3362732,36.04114342,32.75,0.49,"",5,49.22651291,285.5847168,28.25686073,84.45272446,38.1,23.10069656,19.16525793,79.48977661,23.35050011,128.7730713,18.69671822,47.29238129,13.32107472,205.7694168,10.16316652,22.21604347
"2020-05-19 22:00",80.68054771,21.73318052,3.393331349,21.73318052,54.85424137,54.98899841,187.1600037,54.0585289,345.7314758,31.96142864,26.75,0.54,"",6,48.34915352,285.4744263,28.81881571,83.2257309,36.7,23.05126095,18.08997011,66.7519989,20.51675034,127.8251419,18.03716326,46.42874527,15.39103007,204.6417427,10.20066667,23.30021763
"2020-05-19 23:00",77.19874573,20.52123976,3.209674954,20.52123976,53.02349472,47.33800125,320.3200073,54.1294136,328.4749756,27.23000002,23.75,0.57,"",5,46.78771877,283.682373,28.49693537,83.82536316,31.1,22.53269577,16.56448889,65.21841431,14.24100018,126.7259293,17.21353292,44.70527267,14.99226856,201.252758,10.66350007,22.69408703
"2020-05-20 00:00",72.77239227,19.90538025,3.163343787,19.90538025,50.32940865,40.58200073,158.8800049,52.3584137,320.4984741,23.18400002,21.83,0.72,"",5,44.97297287,283.4393921,28.09512615,83.70736504,32.7,23.56904411,15.84476018,73.2773056,8.253499985,127.3621445,15.9694221,45.78943634,14.84092546,196.8449669,9.883000135,24.74221754
"2020-05-20 01:00",72.33631516,18.6335001,3.18775624,18.6335001,48.5109539,36.95199966,156.8800049,54.23682404,317.1226807,21.24214363,17.55,0.53,"",6,43.58300018,282.3644714,28.16845083,83.21409225,35.1,21.7607832,15.41847587,72.25430298,7.48900032,126.5348587,15.54128885,46.00623703,14.67728353,194.9169197,10.44233322,23.83739138
"2020-05-20 02:00",72.68423462,17.51062012,3.176481187,17.51062012,46.44518948,35.51699829,155.8800049,51.31623459,314.1242676,18.89971352,16.4,0.55,"",5,42.42707634,279.5379944,28.12888432,82.6933651,30.8,21.88052177,15.05157208,77.95933533,7.385499954,127.8199997,15.25271845,45.43529129,14.78114939,192.2309532,10.02083325,24.56630421
"2020-05-20 03:00",75.33349228,17.99512005,3.141006291,17.99512005,46.31602287,33.95100021,156.3600006,49.77770615,313.1186218,18.58328581,15.3,0.57,"",6,41.41751289,279.0411377,27.87512493,82.51463699,33.3,21.69634771,14.79974222,65.20383453,7.429749966,125.9365692,15.0517261,47.97792816,14.68605995,191.8014221,10.38066673,24.01013041
"2020-05-20 04:00",75.64109802,17.10248041,3.130418777,17.10248041,44.72140217,33.94900131,153.6000061,52.04999924,314.0350342,16.79128551,14.31,0.59,"",5,42.23561573,278.8302917,27.77809715,82.36018181,31.4,22.29708767,14.88510895,63.87347031,7.937250137,126.2473526,14.8366816,47.21267319,13.759269,191.8737564,9.900583029,24.17178297
"2020-05-20 05:00",72.42243004,15.51866007,2.946806252,15.51866007,43.74287891,35.11800003,89.31999969,48.73135376,325.0723572,19.16742897,15.62,0.52,"",5,41.34446144,277.9873352,27.16306973,81.53181648,35.7,21.62391329,14.91337132,63.16374969,12.18249989,126.7977142,14.89842987,48.99480057,9.798000097,191.2210312,9.72025013,22.65534735
"2020-05-20 06:00",74.40713692,17.16964006,3.317506194,17.16964006,44.32073498,39.61600113,175.1999969,47.33070755,364.2589111,26.48999977,21.67,0.58,"",8,45.28405094,280.7330933,27.61979198,81.84200287,42.4,23.11069632,19.49870729,64.94464111,14.35525036,127.3419266,16.22451925,50.92698288,10.18088055,193.8105812,9.192416668,21.97013044
"2020-05-20 07:00",77.45937157,19.2751193,3.575262547,19.2751193,42.38295937,47.04499817,88.31999969,51.00053024,386.8443909,31.74700022,32.41,0.56,"",7,48.72661495,283.7321777,28.03960705,81.4837265,39.7,25.33817482,24.17721367,72.85847473,12.97974968,126.5722885,20.23822212,53.75845337,10.71446276,198.6418419,9.264083147,21.28060865
"2020-05-20 08:00",80.23497772,20.97652054,3.350156307,20.97652054,44.91448879,50.42100143,74.04000092,50.55646896,401.3921814,34.49242878,36.61,1.51,"",7,52.30682182,289.6499023,28.4195323,83.80090904,40.7,29.43386984,24.41348457,73.09547424,11.51000023,129.9720001,26.50066662,55.70949173,11.19995522,203.0944519,9.869416714,19.78713083
"2020-05-20 09:00",83.39325333,22.99473953,3.798368692,22.99473953,48.63089657,45.98799896,169.2799988,50.58241272,411.6133728,30.72999954,31.47,0.58,"",8,55.02182102,293.4909973,28.64824629,86.70581818,38,40.86169624,27.36665487,72.40953064,17.26300049,132.0543518,32.02605104,58.69847107,11.39659715,207.2988052,9.877833366,19.47652197
"2020-05-20 10:00",87.19105721,25.32216024,4.020356297,25.32216024,49.57355785,37.98500061,192.3200073,52.85346985,416.3565369,30.59057188,29.78,0.47,"",7,55.28861618,297.915863,29.16854811,88.78754616,35.3,56.04430389,30.31903076,71.47061157,20.0644989,131.3221436,35.17219353,60.47040176,11.48311949,214.0066948,9.473666668,24.40543461
"2020-05-20 11:00",88.62705994,26.61019993,3.675518751,26.61019993,50.88586235,29.83799934,283.519989,50.68023682,416.9647522,29.84999943,32.49,0.33,"",8,54.69733334,300.7519531,29.63440752,90.71945381,33.2,61.62617302,27.41721344,73.1447525,20.79800034,131.9107819,34.9701786,61.1642189,11.91214895,218.6704369,9.554416418,19.92456532
"2020-05-20 12:00",90.26180649,24.79038,3.783912539,24.79038,51.13226509,25.99699974,313.519989,53.83876419,413.5789185,25.01942921,29.5,0.31,"",8,53.90861607,301.9959412,29.79696274,91.63554764,30.9,63.89221764,26.0631094,73.84597015,23.40749931,133.9647827,34.0589838,62.0905838,11.87329841,220.5687256,10.43141651,21.95921707
"2020-05-20 13:00",92.84454918,25.27078056,3.646474957,25.27078056,52.62590885,23.3409996,233.8800049,54.81882477,411.3774109,24.429286,25.4,0.48,"",7,54.88561535,305.3725281,29.95710993,92.15890884,32.8,64.36060715,25.42540598,76.86402893,20.77025032,134.7190704,33.67508125,63.19392776,11.8143878,223.0282249,10.94908333,22.22173834
"2020-05-20 14:00",97.14078522,23.43540001,3.443974972,23.43540001,52.39428139,24.49500084,302.6400146,57.19623566,405.2864075,22.47342873,31.44,0.49,"",8,53.42733383,305.5535583,29.89356947,93.94600105,28.6,63.59465218,20.77675962,76.10919189,16.05924988,136.2957153,32.06957817,63.88543701,11.8840003,221.783535,10.68391705,23.58213043
"2020-05-20 15:00",95.65051079,24.13515997,3.474337518,24.13515997,51.09527588,27.25699997,389.9200134,54.9109993,398.4244385,20.02671337,32.62,0.4,"",8,53.70610142,305.855896,29.55575848,91.94163513,37.2,62.89043427,20.50088215,73.60627747,15.83399963,134.617218,28.42090368,63.07038116,11.78183579,221.4679527,10.48383331,23.05191278
"2020-05-20 16:00",92.44768524,25.47094011,3.469675064,25.47094011,51.14685631,24.79599953,221.2400055,56.50053024,398.3182373,18.96371555,45.63,0.42,"",7,53.62135983,307.2235107,29.31171751,90.72208977,43.1,57.08182621,21.39424944,74.79261017,13.34599972,135.2953644,24.16305971,61.30076218,11.49631333,219.7723389,10.66883326,20.09369564
"2020-05-20 17:00",81.53819466,24.71402025,3.273031235,24.71402025,52.90274715,24.73200035,244.6799927,54.59617615,380.8168945,19.47614336,36.68,0.96,"",8,50.99923134,304.1817017,28.75706434,87.33872986,37,41.51539135,19.70027494,72.13938904,16.16699982,133.2761383,21.71069622,57.88758087,11.33082104,216.6283836,10.75241685,19.79687023
"2020-05-20 18:00",80.81011772,24.82060003,3.151406288,24.82060003,53.29025936,23.55400085,338.4400024,54.45464706,375.5474548,19.58685732,38.55,0.32,"",5,45.85199928,302.8169556,28.60134268,85.58063698,36.2,32.22030354,19.88341093,71.49222565,17.42749977,133.65271,20.13408852,57.52909088,11.21386552,214.1808205,11.28450036,19.86930418
"2020-05-20 19:00",79.85804176,23.93850088,3.113749981,23.93850088,52.51813316,18.63699913,309.3599854,55.90652847,363.691864,20.4365716,38.55,0.37,"",6,45.19876862,300.5157471,28.53451347,85.18982124,32.9,29.41017389,19.29158163,70.55691528,16.16024971,132.3828583,18.70413303,57.70305634,10.78901458,211.877388,11.01891685,18.37295675
"2020-05-20 20:00",81.16752815,22.43117952,3.088443756,22.43117952,53.11349297,27.44599915,315.519989,53.38805771,352.9490662,19.01414347,29.91,0.37,"",5,45.15358925,297.3067017,28.5038352,82.84254456,37.2,28.61530447,18.23227119,71.95066833,18.4810009,132.2249298,17.96743727,55.82598114,10.52044773,210.1532097,11.64191651,19.90121698
"2020-05-20 21:00",88.08180428,22.13995981,3.205675006,22.13995981,52.51463795,22.68799973,329.2399902,54.20999908,353.2349548,16.92857075,31.87,0.31,"",5,46.71297455,297.3387146,28.82031012,81.79027367,38.1,27.98969555,18.83472919,90.51296997,18.04850006,129.0814972,17.34940004,53.81130981,13.29816413,209.831707,11.87949991,22.56543493
"2020-05-20 22:00",95.90141296,22.23497963,3.418712497,22.23497963,51.40385151,24.04999924,249.9600067,57.58758926,349.9493103,17.75657177,22.78,0.27,"",6,46.2649231,302.2897034,29.21012068,82.95254517,38,26.20095682,17.81537533,84.95527649,15.33224964,128.9750671,16.77721453,53.59531021,15.39134312,207.8188896,11.03933334,22.57260847
"2020-05-20 23:00",94.48838997,20.84168005,3.201743782,20.84168005,49.54248238,16.79899979,242.7599945,54.0324707,334.9697876,16.28128624,19.03,0.29,"",5,43.59584618,299.0413208,28.75101089,81.96999931,30.2,25.49543476,16.52065516,74.41000366,8.624250412,129.1532898,15.88379979,55.6392746,14.81208944,202.6884041,10.1725831,22.84656525
"2020-05-21 00:00",91.87042999,19.82310009,3.191699982,19.82310009,48.17014885,14.80099964,246.6799927,55.00435257,323.7438965,16.26757145,17.27,0.25,"",6,39.73566628,297.368866,28.57159615,82.63527489,29.2,25.79339123,15.63225317,83.47333527,6.83949995,127.7697144,15.11565208,57.77836227,14.43634343,198.2687912,10.60783339,24.38391304
"2020-05-21 01:00",93.87937355,18.99141979,3.094812512,18.99141979,48.27774143,13.60999966,320.1199951,55.63929367,319.6368408,14.86928606,15.83,0.28,"",5,37.20499992,301.2080078,28.83959913,84.62063599,32.8,25.15956497,15.33422709,84.52019501,6.213749886,128.3977814,14.69986677,63.21532822,13.74173117,197.2192574,10.75391674,23.80591297
