time;accelerator_pedal_position;torque_at_transmission;fuel_consumed_since_restart;steering_wheel_angle;fuel_level;engine_speed;vehicle_speed;odometer;longitude;latitude;brake_pedal_status;transmission_gear_position
1369420867;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420868;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420869;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420870;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420871;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420872;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420873;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420874;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420875;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420876;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420877;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420878;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420879;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420880;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420881;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420882;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420883;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420884;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420885;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420886;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420887;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420888;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420889;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420890;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420891;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420892;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420893;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420894;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420895;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420896;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420897;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420898;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420899;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420900;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420901;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420902;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420903;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420904;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420905;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420906;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420907;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420908;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420909;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420910;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420911;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420912;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420913;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420914;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420915;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420916;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420917;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420918;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420919;0;33.5;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420920;0;-8;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420921;0;-8;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420922;0;-8;1.651065;-47.861549;46.908314;0;0;24798.29688;135.333344;199.350006;2;4
1369420923;0;-8;1.651065;-47.861549;46.908314;0;0;24798.29688;135.333344;199.350006;2;4
1369420924;0;33.5;1.651065;-47.861549;46.908314;0;0;24798.29688;135.333344;199.350006;2;4
1369420925;0;34;1.6512775;-47.861549;46.908314;1124;0;24798.29688;135.333344;199.350006;2;4
1369420926;0;-14;1.6519515;-47.861549;46.908314;878;0;24798.29688;135.333344;199.350006;2;4
1369420927;0;1;1.6522525;-47.861549;46.908314;704;0;24798.29688;135.333344;199.350006;1;4
1369420928;0;2;1.65259;-47.685749;46.908314;708;0;24798.29688;135.333344;199.350006;1;4
1369420929;0;-1;1.6529525;-47.685749;46.908314;718;0;24798.29688;135.333344;199.350006;1;4
1369420930;0;1;1.6533025;-47.685749;46.908314;712;0;24798.29688;135.333344;199.350006;1;4
1369420931;0;-1;1.6536525;-47.685749;46.908314;720;0;24798.29688;135.333344;199.350006;1;4
1369420932;0;-1.5;1.6540025;-47.685749;46.908314;718;0;24798.29688;135.333344;199.350006;1;4
1369420933;0;-1;1.654365;-47.685749;46.908314;712;0;24798.29688;135.333344;199.350006;1;4
1369420934;0;-0.5;1.6547025;-47.685749;47.334755;698;0;24798.29688;135.333344;199.350006;1;4
1369420935;0;1;1.6550275;-47.685749;47.334755;706;0;24798.29688;135.333344;199.350006;1;4
1369420936;0;1;1.6553525;-47.685749;47.334755;692;0;24798.29688;135.333344;199.350006;1;4
1369420937;0;2;1.6556525;-47.685749;47.334755;694;0;24798.29688;135.333344;199.350006;1;4
1369420938;0;2;1.655965;-47.685749;47.334755;690;0;24798.29688;135.333344;199.350006;1;4
1369420939;0;2;1.656265;-47.685749;47.334755;688;0;24798.29688;135.333344;199.350006;1;4
1369420940;0;1;1.656565;-47.685749;47.334755;696;0;24798.29688;135.333344;199.350006;1;4
1369420941;0;3;1.656866;-47.861549;47.334755;688;0;24798.29688;135.333344;199.350006;1;4
1369420942;0;2.5;1.657166;-47.861549;47.334755;696;0;24798.29688;135.333344;199.350006;1;4
1369420943;0;3;1.6574535;-47.861549;47.334755;688;0;24798.29688;135.333344;199.350006;1;4
1369420944;0;2.5;1.6577535;-47.861549;47.334755;702;0;24798.29688;135.333344;199.350006;1;4
1369420945;0;3;1.6580535;-47.861549;47.334755;698;0;24798.29688;135.333344;199.350006;1;4
1369420946;0;2.5;1.658366;-47.685749;48.187634;696;0;24798.29688;135.333344;199.350006;1;4
1369420947;0;3;1.6586665;-47.685749;48.187634;698;0;24798.29688;135.333344;199.350006;1;4
1369420948;0;2.5;1.658967;-47.685749;48.187634;696;0;24798.29688;135.333344;199.350006;1;4
1369420949;0;4;1.659267;-47.685749;48.187634;698;0;24798.29688;135.333344;199.350006;1;4
1369420950;0;3.5;1.659567;-47.685749;48.187634;694;0;24798.29688;135.333344;199.350006;1;4
1369420951;0;3;1.659842;-47.685749;48.187634;694;0;24798.29688;135.333344;199.350006;1;4
1369420952;0;3;1.660142;-47.685749;48.614075;694;0;24798.29688;135.333344;199.350006;1;4
1369420953;0;5;1.6604305;-47.685749;48.614075;706;0;24798.29688;135.333344;199.350006;1;4
1369420954;0;5;1.660718;-47.685749;48.614075;690;0;24798.29688;135.333344;199.350006;1;4
1369420955;0;3;1.660993;-47.685749;48.614075;700;0;24798.29688;135.333344;199.350006;1;4
1369420956;0;5.5;1.661268;-47.685749;48.614075;690;0;24798.29688;135.333344;199.350006;1;4
1369420957;0;5;1.6615315;-47.685749;48.614075;694;0;24798.29688;135.333344;199.350006;1;4
1369420958;0;2;1.661794;-47.685749;48.614075;702;0;24798.29688;135.333344;199.350006;1;4
1369420959;0;4;1.662069;-47.685749;48.614075;694;0;24798.29688;135.333344;199.350006;1;4
1369420960;0;4.5;1.662344;-47.685749;48.614075;694;0;24798.29688;135.333344;199.350006;1;4
1369420961;0;5;1.662619;-47.685749;48.614075;694;0;24798.29688;135.333344;199.350006;1;4
1369420962;0;3.5;1.66287;-47.685749;48.614075;698;0;24798.29688;135.333344;199.350006;1;4
1369420963;0;4;1.663145;-47.685749;48.614075;700;0;24798.29688;135.333344;199.350006;1;4
1369420964;0;7;1.66342;-47.685749;49.040512;686;0;24798.29688;135.333344;199.350006;1;4
1369420965;0;5;1.663683;-47.685749;49.040512;700;0;24798.29688;135.333344;199.350006;1;4
1369420966;0;4.5;1.663921;-47.685749;49.040512;698;0;24798.29688;135.333344;199.350006;1;4
1369420967;0;4;1.664196;-47.685749;49.040512;696;0;24798.29688;135.333344;199.350006;1;4
1369420968;0;4;1.664471;-47.685749;49.040512;700;0;24798.29688;135.333344;199.350006;1;4
1369420969;0;3;1.6647335;-47.685749;49.040512;698;0;24798.29688;135.333344;199.350006;1;4
1369420970;0;3;1.665022;-47.685749;49.466953;698;0;24798.29688;135.333344;199.350006;1;4
1369420971;0;5;1.6652845;-47.685749;49.466953;700;0;24798.29688;135.333344;199.350006;1;4
1369420972;0;5;1.665547;-47.685749;49.466953;704;0;24798.29688;135.333344;199.350006;1;4
1369420973;0;4;1.665822;-47.685749;49.466953;700;0;24798.29688;135.333344;199.350006;1;4
1369420974;0;5.5;1.666097;-47.685749;49.466953;696;0;24798.29688;135.333344;199.350006;1;4
1369420975;0;4;1.666348;-47.685749;49.466953;700;0;24798.29688;135.333344;199.350006;1;4
1369420976;0;2.5;1.666623;-47.685749;49.466953;700;0;24798.29688;135.333344;199.350006;1;4
1369420977;0;4;1.666898;-47.685749;49.466953;704;0;24798.29688;135.333344;199.350006;1;4
1369420978;0;4.5;1.667173;-47.685749;49.466953;696;0;24798.29688;135.333344;199.350006;1;4
1369420979;0;5;1.6674485;-47.685749;49.466953;704;0;24798.29688;135.333344;199.350006;1;4
1369420980;0;5;1.6677115;-47.685749;49.466953;700;0;24798.29688;135.333344;199.350006;1;4
1369420981;0;5;1.667974;-47.685749;49.466953;696;0;24798.29688;135.333344;199.350006;1;4
1369420982;0;4;1.668249;-47.685749;49.893391;704;0;24798.29688;135.333344;199.350006;1;4
1369420983;0;5;1.668524;-47.685749;49.893391;698;0;24798.29688;135.333344;199.350006;1;4
1369420984;0;6.5;1.668775;-47.685749;49.893391;680;0;24798.29688;135.333344;199.350006;1;4
1369420985;0;6;1.66905;-47.685749;49.893391;708;0;24798.29688;135.333344;199.350006;1;4
1369420986;0;8.5;1.6693;-47.685749;49.893391;684;0;24798.29688;135.333344;199.350006;1;4
1369420987;0;5;1.669551;-47.685749;49.893391;696;0;24798.29688;135.333344;199.350006;1;4
1369420988;0;7;1.669826;-47.685749;50.319832;700;0;24798.29688;135.333344;199.350006;1;4
1369420989;0;4;1.670076;-47.685749;50.319832;700;0;24798.29688;135.333344;199.350006;1;4
1369420990;0;5.5;1.670301;-47.685749;50.319832;698;0;24798.29688;135.333344;199.350006;1;4
1369420991;0;5;1.6705765;-47.685749;50.319832;704;0;24798.29688;135.333344;199.350006;1;4
1369420992;0;2.5;1.670827;-47.685749;50.319832;714;0;24798.29688;135.333344;199.350006;1;4
1369420993;0;5;1.671102;-47.685749;50.319832;702;0;24798.29688;135.333344;199.350006;1;4
1369420994;0;2.5;1.671377;-47.597847;50.319832;704;0;24798.29688;135.333344;199.350006;1;4
1369420995;0;3;1.671628;-47.466;50.319832;700;0;24798.29688;135.333344;199.350006;1;4
1369420996;0;3.5;1.671878;-47.597847;50.319832;700;0;24798.29688;135.333344;199.350006;1;4
1369420997;0;2;1.672128;-47.597847;50.319832;704;0;24798.29688;135.333344;199.350006;1;4
1369420998;0;2;1.672379;-47.597847;50.319832;704;0;24798.29688;135.333344;199.350006;1;4
1369420999;0;5;1.672629;-47.597847;50.319832;696;0;24798.29688;135.333344;199.350006;1;4
1369421000;0;3.5;1.672879;-47.597847;50.746269;696;0;24798.29688;135.333344;199.350006;1;4
1369421001;0;2;1.673129;-47.597847;50.746269;708;0;24798.29688;135.333344;199.350006;1;4
1369421002;0;2.5;1.67338;-47.597847;50.746269;702;0;24798.29688;135.333344;199.350006;1;4
1369421003;0;2;1.67363;-47.597847;50.746269;704;0;24798.29688;135.333344;199.350006;1;4
1369421004;0;2;1.67388;-47.597847;50.746269;698;0;24798.29688;135.333344;199.350006;1;4
1369421005;0;4;1.674131;-47.597847;50.746269;696;0;24798.29688;135.333344;199.350006;1;4
1369421006;0;2;1.674381;-47.597847;50.746269;702;0;24798.29688;135.333344;199.350006;1;4
1369421007;0;3;1.674631;-47.597847;50.746269;704;0;24798.29688;135.333344;199.350006;1;4
1369421008;0;3;1.6748685;-47.597847;50.746269;702;0;24798.29688;135.333344;199.350006;1;4
1369421009;0;3;1.675131;-47.597847;50.746269;694;0;24798.29688;135.333344;199.350006;1;4
1369421010;0;3.5;1.6753565;-47.685749;50.746269;692;0;24798.29688;135.333344;199.350006;1;4
1369421011;0;2;1.6756195;-47.597847;50.746269;706;0;24798.29688;135.333344;199.350006;1;4
1369421012;0;2.5;1.675882;-47.597847;50.746269;694;0;24798.29688;135.333344;199.350006;1;4
1369421013;0;4;1.676107;-47.597847;50.746269;696;0;24798.29688;135.333344;199.350006;1;4
1369421014;0;1;1.6763695;-47.597847;50.746269;704;0;24798.29688;135.333344;199.350006;1;4
1369421015;0;1;1.6766065;-47.597847;50.746269;702;0;24798.29688;135.333344;199.350006;1;4
1369421016;0;2;1.6768435;-47.597847;50.746269;696;0;24798.29688;135.333344;199.350006;1;4
1369421017;0;2;1.6770935;-47.597847;50.746269;698;0;24798.29688;135.333344;199.350006;1;4
1369421018;0;4.5;1.677332;-47.597847;50.746269;688;0;24798.29688;135.333344;199.350006;1;4
1369421019;0;4;1.677582;-47.597847;50.746269;692;0;24798.29688;135.333344;199.350006;1;4
1369421020;0;4;1.677832;-47.597847;50.746269;696;0;24798.29688;135.333344;199.350006;1;4
1369421021;0;3;1.6780825;-47.597847;50.746269;704;0;24798.29688;135.333344;199.350006;1;4
1369421022;0;2;1.678333;-47.597847;50.746269;698;0;24798.29688;135.333344;199.350006;1;4
1369421023;0;2;1.678583;-47.597847;50.746269;702;0;24798.29688;135.333344;199.350006;1;4
1369421024;0;3.5;1.6788205;-47.597847;50.746269;696;0;24798.29688;135.333344;199.350006;1;4
1369421025;0;3;1.679083;-47.597847;50.746269;704;0;24798.29688;135.333344;199.350006;1;4
1369421026;0;0.5;1.679308;-47.597847;50.746269;702;0;24798.29688;135.333344;199.350006;1;4
1369421027;0;2;1.679558;-47.597847;50.746269;702;0;24798.29688;135.333344;199.350006;1;4
1369421028;0;1.5;1.679809;-47.597847;50.746269;698;0;24798.29688;135.333344;199.350006;1;4
1369421029;0;2;1.680059;-47.597847;50.746269;704;0;24798.29688;135.333344;199.350006;1;4
1369421030;0;2.5;1.680309;-47.597847;50.746269;696;0;24798.29688;135.333344;199.350006;1;4
1369421031;0;3;1.68056;-47.597847;50.746269;700;0;24798.29688;135.333344;199.350006;1;4
1369421032;0;2;1.68081;-47.597847;50.746269;698;0;24798.29688;135.333344;199.350006;1;4
1369421033;0;2;1.6810475;-47.597847;50.746269;702;0;24798.29688;135.333344;199.350006;1;4
1369421034;0;2.5;1.6812975;-47.597847;50.746269;698;0;24798.29688;135.333344;199.350006;1;4
1369421035;0;2;1.681535;-47.597847;50.746269;700;0;24798.29688;135.333344;199.350006;1;4
1369421036;0;2.5;1.681786;-47.597847;50.746269;700;0;24798.29688;135.333344;199.350006;1;4
1369421037;0;3;1.682036;-47.597847;50.746269;692;0;24798.29688;135.333344;199.350006;1;4
1369421038;0;3.5;1.682286;-47.597847;50.746269;698;0;24798.29688;135.333344;199.350006;1;4
1369421039;0;2;1.682537;-47.597847;50.746269;698;0;24798.29688;135.333344;199.350006;1;4
1369421040;0;3;1.682787;-47.597847;50.746269;700;0;24798.29688;135.333344;199.350006;1;4
1369421041;0;3;1.6829995;-47.597847;50.746269;706;0;24798.29688;135.333344;199.350006;1;4
1369421042;0;1.5;1.683262;-47.597847;50.746269;704;0;24798.29688;135.333344;199.350006;1;4
1369421043;0;2;1.683487;-47.597847;50.746269;694;0;24798.29688;135.333344;199.350006;1;4
1369421044;0;2.5;1.683737;-47.597847;50.746269;704;0;24798.29688;135.333344;199.350006;1;4
1369421045;0;2;1.684012;-47.597847;50.746269;702;0;24798.29688;135.333344;199.350006;1;4
1369421046;0;3.5;1.684237;-47.597847;50.746269;694;0;24798.29688;135.333344;199.350006;1;4
1369421047;0;3;1.6844995;-47.597847;50.746269;694;0;24798.29688;135.333344;199.350006;1;4
1369421048;0;2.5;1.684737;-47.597847;50.746269;702;0;24798.29688;135.333344;199.350006;1;4
1369421049;0;3;1.684988;-47.597847;50.746269;694;0;24798.29688;135.333344;199.350006;1;4
1369421050;0;3.5;1.685238;-47.597847;50.746269;700;0;24798.29688;135.333344;199.350006;1;4
1369421051;0;2;1.685488;-47.597847;50.746269;706;0;24798.29688;135.333344;199.350006;1;4
1369421052;0;3;1.685739;-47.597847;50.746269;700;0;24798.29688;135.333344;199.350006;1;4
1369421053;0;3;1.6859765;-47.597847;50.746269;698;0;24798.29688;135.333344;199.350006;1;4
