time,power,vind,Tamb,luftfugtighed,GHI,DHI,nedboer,aoi,poa,solar_time,time_aware,Timestamp
2019-11-01 03:20:00,,,25.988986968994002,9.7880697250366,0.41221448779105996,0.54886293411255,,131.48160012155014,0.5323126915605078,2019-11-01 3:01:52,2019-11-01 03:20:00+09:30,2019-11-01 03:20:00
2019-11-01 03:25:00,,,25.972375869751,9.8514938354492,0.6188461780548101,0.55417650938034,,130.32840861545986,0.619590402025223,2019-11-01 3:06:52,2019-11-01 03:25:00+09:30,2019-11-01 03:25:00
2019-11-01 03:30:00,,,25.781629562378,9.957239151001,1.0465515851974,0.75094711780548,,129.17127229658723,1.1052245333754351,2019-11-01 3:11:52,2019-11-01 03:30:00+09:30,2019-11-01 03:30:00
2019-11-01 03:35:00,,,25.616458892822,10.070100784302,1.1818639039993,0.9847608208656301,,128.0104621910622,1.2074938465266853,2019-11-01 3:16:52,2019-11-01 03:35:00+09:30,2019-11-01 03:35:00
2019-11-01 03:40:00,,,25.521217346191,10.145812034607001,1.3578238487243999,1.0421018600464,,126.84622677051387,1.4169342707976482,2019-11-01 3:21:52,2019-11-01 03:40:00+09:30,2019-11-01 03:40:00
2019-11-01 03:45:00,,,25.495681762694996,10.191589355469,1.1600018739700002,0.8118656873703,,125.67879421173701,1.2376416567268982,2019-11-01 3:26:52,2019-11-01 03:45:00+09:30,2019-11-01 03:45:00
2019-11-01 03:50:00,,,25.365341186523,10.285697937012,1.5518308877945,1.3356313705443998,,124.50837440240792,1.5765247140700842,2019-11-01 3:31:52,2019-11-01 03:50:00+09:30,2019-11-01 03:50:00
2019-11-01 03:55:00,,,25.264440536499,10.400255203247,1.4640554189682,1.158744096756,,123.33516072395753,1.523248780806326,2019-11-01 3:36:52,2019-11-01 03:55:00+09:30,2019-11-01 03:55:00
2019-11-01 04:00:00,,,25.320301055907997,10.407920837402001,0.8771195411682099,0.6564644575119,,122.15933163907057,0.9272463411464571,2019-11-01 3:41:52,2019-11-01 04:00:00+09:30,2019-11-01 04:00:00
2019-11-01 04:05:00,,,25.325618743895998,10.454372406006,0.8791030049324,0.60313159227371,,120.98105210729022,0.9509622682140612,2019-11-01 3:46:52,2019-11-01 04:05:00+09:30,2019-11-01 04:05:00
