"Timestamp","","__1","Solinnstraaling","Total_solvarmeproduksjon","Varmepumpe","Vindhastighet","Vindhastighet__1","Innetemperatur","El_forbruk","Total_varmeproduksjon","temperatur_utendoers","temp_diff","Ventilasjon_O2","sin","aoi"
"04.03.2018 10:00",10,10,"",0,1.3,1.83599945,1835.99945,19.52167,2.14,"",-8.85333,28.375,"",0.989903076,-44.35
"04.03.2018 11:00",11,11,"",0,1.24,3.03600382,3036.00382,19.76333,2.01,"",-7.82333,27.58666,"",0.9999998,-47.37
"04.03.2018 12:00",12,12,"",0,0.87,2.75399917,2753.99917,20.04333,1.61,"",-6.01333,26.05666,"",0.989723049,-47.46
"04.03.2018 13:00",13,13,"",0,0.71,2.65800204,2658.00204,20.24333,1.47,"",-4.335,24.57833,"",0.959282196,-44.59
"04.03.2018 14:00",14,14,"",0,0.32,1.80600135,1806.00135,20.12833,1.07,"",-2.215,22.34333,"",0.909297427,-38.96
"04.03.2018 15:00",15,15,"",0,0.73,2.592003,2592.003,19.98,1.61,"",-3.81,23.79,"",0.840787106,-30.97
"04.03.2018 16:00",16,16,"",0,0.81,4.24199493,4241.99493,19.88833,1.74,"",-6.545,26.43333,"",0.755147026,-21.15
"04.03.2018 17:00",17,17,"",0,1.2,1.72799664,1727.99664,19.97833,2.08,"",-7.65833,27.63666,"",0.654121975,-10.17
"04.03.2018 18:00",18,18,"",0,1.37,1.96801361,1968.01361,20.09833,2.29,"",-9.93,30.02833,"",0.539770182,1.23
"04.03.2018 19:00",19,19,"",0,1.44,1.94400225,1944.00225,20.11667,2.37,"",-11.55,31.66667,"",0.414421394,12.26
"04.03.2018 20:00",20,20,"",0,0.75,1.90800132,1908.00132,19.91833,1.4,"",-11.64333,31.56166,"",0.2806294,22.18
"04.03.2018 21:00",21,21,"",0,0.75,2.53800965,2538.00965,19.77667,1.38,"",-11.21833,30.995,"",0.141120008,30.31
"04.03.2018 22:00",22,22,"",0,1.22,1.39199863,1391.99863,19.81333,1.86,"",-11.835,31.64833,"",-0.001264489,36.09
"04.03.2018 23:00",23,23,"",0,1.23002,4.73998857,4739.98857,19.80167,1.87002,"",-11.35594,31.15761,"",-0.143623224,39.13
"05.03.2018 00:00",0,0,"",0,1.04997,2.82599594,2825.99594,19.8,1.68999,"",-11.33934,31.13934,"",0,39.22
"05.03.2018 01:00",1,1,"",0,1.53,4.31999964,4319.99964,19.74754,2.54002,"",-10.515,30.26254,"",0.14237173,36.37
"05.03.2018 02:00",2,2,"",0,1.1,4.37999584,4379.99584,19.715,1.74,"",-10.09167,29.80667,"",0.281842852,30.76
"05.03.2018 03:00",3,3,"",0,1.17,5.29799556,5297.99556,19.7,1.84,"",-9.77,29.47,"",0.415571855,22.77
"05.03.2018 04:00",4,4,"",0,1.99,4.40999394,4409.99394,19.7,2.94,"",-9.89167,29.59167,"",0.540834213,12.96
"05.03.2018 05:00",5,5,"",0,1.57,4.41599677,4415.99677,19.79333,2.24,"",-9.84667,29.64,"",0.655077897,1.99
"05.03.2018 06:00",6,6,"",0,1.26,3.32399521,3323.99521,19.8,2.48,"",-10.08167,29.88167,"",0.755975365,-9.39
"05.03.2018 07:00",7,7,"",0,1.29,4.58999861,4589.99861,19.89167,2.35,"",-10.00167,29.89334,"",0.841470985,-20.4
"05.03.2018 08:00",8,8,"",0,2.17,4.23599209,4235.99209,19.97931,4.98995,"",-9.34833,29.32764,"",0.909822913,-30.29
"05.03.2018 09:00",9,9,"",0,1.66002,4.15201673,4152.01673,20.20807,3.63004,"",-8.68667,28.89474,"",0.959638583,-38.4
"05.03.2018 10:00",10,10,"",0,2.07002,2.87401033,2874.01033,20.25333,5.74004,"",-7.69153,27.94486,"",0.989903076,-44.15
"05.03.2018 11:00",11,11,"",0,2.17003,3.63599447,3635.99447,20.32667,3.93007,"",-6.98852,27.31519,"",0.9999998,-47.17
"05.03.2018 12:00",12,12,"",0,2.17,2.94599343,2945.99343,20.41,5.03,"",-6.10667,26.51667,"",0.989723049,-47.24
"05.03.2018 13:00",13,13,"",0,1.40998,1.38599579,1385.99579,20.77,5.04998,"",-5.01167,25.78167,"",0.959282196,-44.36
"05.03.2018 14:00",14,14,"",0,1.4,3.81600263,3816.00263,21.29833,4.8,"",-4.46167,25.76,"",0.909297427,-38.72
"05.03.2018 15:00",15,15,"",0,1.83,3.02398205,3023.98205,21.48333,4.92999,"",-4.51,25.99333,"",0.840787106,-30.71
"05.03.2018 16:00",16,16,"",0,1.42999,3.54600366,3546.00366,21.38833,3.46998,"",-4.63667,26.025,"",0.755147026,-20.87
"05.03.2018 17:00",17,17,"",0,1.12,4.3439949,4343.9949,20.99333,2.26,"",-5.07,26.06333,"",0.654121975,-9.88
"05.03.2018 18:00",18,18,"",0,0.75,3.24000376,3240.00376,20.56833,1.65,"",-5.78833,26.35666,"",0.539770182,1.52
"05.03.2018 19:00",19,19,"",0,0.6,6.77400174,6774.00174,20.275,1.55,"",-5.74,26.015,"",0.414421394,12.56
"05.03.2018 20:00",20,20,"",0,0.01,3.42599518,3425.99518,20.02167,0.66,"",-6.34,26.36167,"",0.2806294,22.48
"05.03.2018 21:00",21,21,"",0,0.94,3.46799895,3467.99895,19.77167,1.61,"",-6.585,26.35667,"",0.141120008,30.6
"05.03.2018 22:00",22,22,"",0,0.78,3.51000273,3510.00273,19.8,1.48,"",-6.77333,26.57333,"",-0.001264489,36.38
"05.03.2018 23:00",23,23,"",0,0.79001,4.38599868,4385.99868,19.8,1.47001,"",-6.57,26.37,"",-0.143623224,39.41
"06.03.2018 00:00",0,0,"",0,1.15,3.74398467,3743.98467,19.8,1.87,"",-6.72333,26.52333,"",0,39.5
"06.03.2018 01:00",1,1,"",0,0.98001,3.95400354,3954.00354,19.72667,1.69,"",-6.69,26.41667,"",0.14237173,36.63
"06.03.2018 02:00",2,2,"",0,1.21,4.37999584,4379.99584,19.7,1.91,"",-7.03,26.73,"",0.281842852,31
"06.03.2018 03:00",3,3,"",0,1.21,3.83401115,3834.01115,19.7,1.92,"",-7.08667,26.78667,"",0.415571855,23.01
"06.03.2018 04:00",4,4,"",0,1.26,3.92999219,3929.99219,19.70333,1.97,"",-7.70833,27.41166,"",0.540834213,13.18
"06.03.2018 05:00",5,5,"",0,1.28,4.0079969,4007.9969,19.75333,1.99,"",-7.74667,27.5,"",0.655077897,2.2
"06.03.2018 06:00",6,6,"",0,1.28,7.66200337,7662.00337,19.8,2.14,"",-7.335,27.135,"",0.755975365,-9.19
"06.03.2018 07:00",7,7,"",0,1.37,6.27600757,6276.00757,19.865,3.07,"",-7.28833,27.15333,"",0.841470985,-20.21
"06.03.2018 08:00",8,8,"",0,2.04,5.50201159,5502.01159,20.025,3.77,"",-7.57,27.595,"",0.909822913,-30.1
"06.03.2018 09:00",9,9,"",0,2.13,6.32399809,6323.99809,20.15167,3.92,"",-7.735,27.88667,"",0.959638583,-38.2
"06.03.2018 10:00",10,10,"",0,2.1,8.55000499,8550.00499,20.21167,3.81,"",-7.275,27.48667,"",0.989903076,-43.95
"06.03.2018 11:00",11,11,"",0,2.08,9.29400287,9294.00287,20.33333,3.71,"",-6.56,26.89333,"",0.9999998,-46.96
"06.03.2018 12:00",12,12,"",0,1.66,8.64600212,8646.00212,20.41,4.05993,"",-6.03,26.44,"",0.989723049,-47.01
"06.03.2018 13:00",13,13,"",0,1.42,4.99199565,4991.99565,20.48667,3.09,"",-5.165,25.65167,"",0.959282196,-44.12
"06.03.2018 14:00",14,14,"",0,1.82,3.32399521,3323.99521,20.525,3.43,"",-3.45333,23.97833,"",0.909297427,-38.47
"06.03.2018 15:00",15,15,"",0,0.99,5.80799541,5807.99541,20.58833,2.5,"",-2.08833,22.67666,"",0.840787106,-30.45
"06.03.2018 16:00",16,16,"",0,1.36,7.3619902,7361.9902,20.58167,3.08,"",-3.45833,24.04,"",0.755147026,-20.6
"06.03.2018 17:00",17,17,"",0,1.07,6.46800183,6468.00183,20.34833,2.2,"",-4.62833,24.97666,"",0.654121975,-9.6
"06.03.2018 18:00",18,18,"",0,1.12,2.79600294,2796.00294,20.00833,2.08,"",-6.135,26.14333,"",0.539770182,1.82
"06.03.2018 19:00",19,19,"",0,0.75,1.95000509,1950.00509,19.81833,1.71,"",-6.84667,26.665,"",0.414421394,12.86
"06.03.2018 20:00",20,20,"",0,0.42,2.19000597,2190.00597,19.88,1.12,"",-7.40167,27.28167,"",0.2806294,22.78
"06.03.2018 21:00",21,21,"",0,1.23,4.33799206,4337.99206,19.9,1.94,"",-7.48167,27.38167,"",0.141120008,30.9
"06.03.2018 22:00",22,22,"",0,0.66,8.37000031,8370.00031,19.9,1.4,"",-7.62,27.52,"",-0.001264489,36.67
"06.03.2018 23:00",23,23,"",0,0.92,9.98999414,9989.99414,19.88833,1.66,"",-7.62833,27.51666,"",-0.143623224,39.7
"07.03.2018 00:00",0,0,"",0,1.21,10.04999034,10049.99034,19.81833,1.96,"",-7.895,27.71333,"",0,39.77
"07.03.2018 01:00",1,1,"",0,1.03,8.93999635,8939.99635,19.80667,1.77,"",-8.115,27.92167,"",0.14237173,36.89
"07.03.2018 02:00",2,2,"",0,0.95001,9.69001317,9690.01317,19.8,1.67,"",-8.47167,28.27167,"",0.281842852,31.25
"07.03.2018 03:00",3,3,"",0,1.29,10.7759958,10775.9958,19.77667,2.08,"",-8.82833,28.605,"",0.415571855,23.24
"07.03.2018 04:00",4,4,"",0,1.71,12.18000011,12180.00011,19.735,2.45,"",-9.24667,28.98167,"",0.540834213,13.4
"07.03.2018 05:00",5,5,"",0,1.59,11.20799094,11207.99094,19.8,2.33,"",-9.45833,29.25833,"",0.655077897,2.41
"07.03.2018 06:00",6,6,"",0,1.86,9.54599333,9545.99333,19.8,3.15,"",-9.77667,29.57667,"",0.755975365,-8.99
"07.03.2018 07:00",7,7,"",0,1.51,11.80199833,11801.99833,19.88667,2.85,"",-9.91833,29.805,"",0.841470985,-20.01
"07.03.2018 08:00",8,8,"",0,1.33,10.32000916,10320.00916,19.98,3.02999,"",-9.65932,29.63932,"",0.909822913,-29.91
"07.03.2018 09:00",9,9,"",0,0.21002,0.83400237,834.00237,20.1,1.14005,"",-9.3,29.4,"",0.959638583,-38
"07.03.2018 10:00",10,10,"",0,4.08,23.09399359,23093.99359,20.16316,8.49999,"",-8.39386,28.55702,"",0.989903076,-43.74
"07.03.2018 11:00",11,11,"",0,1.42003,6.61800842,6618.00842,20.455,4.08004,0,-6.31833,26.77333,"",0.9999998,-46.74
"07.03.2018 12:00",12,12,"",0,2.13003,7.46400627,7464.00627,20.645,5.56009,7,-5.51,26.155,"",0.989723049,-46.79
"07.03.2018 13:00",13,13,"",0,1.46,7.88999856,7889.99856,20.905,4.47,6,-4.90333,25.80833,"",0.959282196,-43.88
"07.03.2018 14:00",14,14,"",0,1.41999,5.83199067,5831.99067,21.08667,3.78,5,-2.80167,23.88834,"",0.909297427,-38.22
"07.03.2018 15:00",15,15,"",0,1.36999,3.83999789,3839.99789,21.10667,2.99,4,-1.78167,22.88834,"",0.840787106,-30.18
"07.03.2018 16:00",16,16,"",0,0.82,4.41001003,4410.01003,20.95333,2.47,6,-1.11667,22.07,"",0.755147026,-20.32
"07.03.2018 17:00",17,17,"",0,0.89,4.64999481,4649.99481,20.72667,1.95,4,-1.075,21.80167,"",0.654121975,-9.31
"07.03.2018 18:00",18,18,"",0,0.9,8.75398884,8753.98884,20.36333,1.87,1,-1.54167,21.905,"",0.539770182,2.11
"07.03.2018 19:00",19,19,"",0,0.42,3.09600001,3096.00001,20.12667,1.38,0,-2.00833,22.135,"",0.414421394,13.16
"07.03.2018 20:00",20,20,"",0,0,2.71799823,2717.99823,19.905,0.67,0,-2.15667,22.06167,"",0.2806294,23.08
"07.03.2018 21:00",21,21,"",0,0.8,3.71400267,3714.00267,19.8,1.47,2,-1.895,21.695,"",0.141120008,31.2
"07.03.2018 22:00",22,22,"",0,0.88,4.82399665,4823.99665,19.80667,1.56,3,-2.295,22.10167,"",-0.001264489,36.96
"07.03.2018 23:00",23,23,"",0,1.01001,5.76000489,5760.00489,19.8,1.7,2,-2.56167,22.36167,"",-0.143623224,39.98
"08.03.2018 00:00",0,0,"",0,0.73,3.49201031,3492.01031,19.8,1.26,3,-2.87333,22.67333,"",0,40.04
"08.03.2018 01:00",1,1,"",0,0.80003,5.40599837,5405.99837,19.80167,1.63002,2,-3.095,22.89667,"",0.14237173,37.15
"08.03.2018 02:00",2,2,"",0,0.44,4.80001748,4800.01748,19.8,1.1,2,-3.07333,22.87333,"",0.281842852,31.49
"08.03.2018 03:00",3,3,"",0,1.04,5.95800199,5958.00199,19.8,1.74,3,-2.97,22.77,"",0.415571855,23.47
"08.03.2018 04:00",4,4,"",0,1.16,8.65200496,8652.00496,19.79333,1.86,4,-2.44,22.23333,"",0.540834213,13.62
"08.03.2018 05:00",5,5,"",0,0.76,11.24400796,11244.00796,19.81,1.46,2,-2.27833,22.08833,"",0.655077897,2.61
"08.03.2018 06:00",6,6,"",0,0.9,10.45200347,10452.00347,19.9,2.2,3,-2.43167,22.33167,"",0.755975365,-8.79
"08.03.2018 07:00",7,7,"",0,1.05,5.74201247,5742.01247,19.995,2.26,3,-2.79667,22.79167,"",0.841470985,-19.81
"08.03.2018 08:00",8,8,"",0,1.8,4.66800332,4668.00332,20.24333,5.36,7,-2.91167,23.155,"",0.909822913,-29.71
"08.03.2018 09:00",9,9,"",0,1.31001,3.57001502,3570.01502,20.585,3.56002,5,-2.32667,22.91167,"",0.959638583,-37.8
"08.03.2018 10:00",10,10,"",0,1.13001,4.06799309,4067.99309,20.675,3.06003,6,-1.82,22.495,"",0.989903076,-43.54
"08.03.2018 11:00",11,11,"",0,1.58001,3.73799792,3737.99792,20.77,6.10004,9,-0.94333,21.71333,"",0.9999998,-46.53
"08.03.2018 12:00",12,12,"",0,0.87,2.88599724,2885.99724,20.925,2.99995,3,-0.31833,21.24333,"",0.989723049,-46.56
"08.03.2018 13:00",13,13,"",0,1.42,5.95199915,5951.99915,21.08333,3.89,7,0.02167,21.06166,"",0.959282196,-43.64
"08.03.2018 14:00",14,14,"",0,1.15,5.95198306,5951.98306,21.2,2.91,7,0.68833,20.51167,"",0.909297427,-37.96
"08.03.2018 15:00",15,15,"",0,1,5.13001265,5130.01265,21.2375,2.83,3,0.76999,20.46751,"",0.840787106,-29.91
"08.03.2018 16:00",16,16,"",0,0.75,7.80597492,7805.97492,21.28654,2.80001,"",0.20333,21.08321,"",0.755147026,-20.04
"08.03.2018 17:00",17,17,"",0,0.4,6.45601386,6456.01386,21.095,0.97,"",-0.29131,21.38631,"",0.654121975,-9.01
"08.03.2018 18:00",18,18,"",0,1.05999,7.90803015,7908.03015,20.86167,3.45998,2,-1.26892,22.13059,"",0.539770182,2.41
"08.03.2018 19:00",19,19,"",0,0.4,3.94199786,3941.99786,20.72667,1.81,1,-2.005,22.73167,"",0.414421394,13.46
"08.03.2018 20:00",20,20,"",0,0,1.86601364,1866.01364,20.61667,1.1,0,-2.39833,23.015,"",0.2806294,23.39
"08.03.2018 21:00",21,21,"",0,0.3,3.96599312,3965.99312,20.48833,1.41,1,-2.41833,22.90666,"",0.141120008,31.5
"08.03.2018 22:00",22,22,"",0,0.64,3.16800188,3168.00188,20.35667,1.75,2,-3.37333,23.73,"",-0.001264489,37.26
"08.03.2018 23:00",23,23,"",0,0.34,2.26801068,2268.01068,20.22667,1.43,1,-4.07833,24.305,"",-0.143623224,40.26
"09.03.2018 00:00",0,0,"",0,0.34,1.07400914,1074.00914,20.095,1.44,1,-4.42333,24.51833,"",0,40.31
"09.03.2018 01:00",1,1,"",0,0.36,1.30198825,1301.98825,19.975,1.46,1,-4.77167,24.74667,"",0.14237173,37.4
"09.03.2018 02:00",2,2,"",0,0.56,1.71600706,1716.00706,19.87167,1.67,1,-5.16333,25.035,"",0.281842852,31.73
"09.03.2018 03:00",3,3,"",0,1.2,0.91799972,917.99972,19.96167,2.32,4,-5.51333,25.475,"",0.415571855,23.7
"09.03.2018 04:00",4,4,"",0,1.26,1.3259996,1325.9996,20.1,2.38,4,-5.60167,25.70167,"",0.540834213,13.83
"09.03.2018 05:00",5,5,"",0,0.99,1.88400606,1884.00606,20.215,2.1,3,-5.62,25.835,"",0.655077897,2.82
"09.03.2018 06:00",6,6,"",0,1,2.51399829,2513.99829,20.13333,2.55,3,-5.81,25.94333,"",0.755975365,-8.59
"09.03.2018 07:00",7,7,"",0,1.11,1.1580006,1158.0006,20.32667,2.88,3,-6.55167,26.87834,"",0.841470985,-19.62
"09.03.2018 08:00",8,8,"",0,2.1,1.39800147,1398.00147,20.39333,3.72,9,-6.91333,27.30666,"",0.909822913,-29.51
"09.03.2018 09:00",9,9,"",0,1.54,2.84400955,2844.00955,20.575,3.63,7,-4.95667,25.53167,"",0.959638583,-37.6
"09.03.2018 10:00",10,10,"",0,1.43,2.50799546,2507.99546,20.765,2.72,8,-2.84333,23.60833,"",0.989903076,-43.33
"09.03.2018 11:00",11,11,"",0,1.38,4.205994,4205.994,20.97333,2.67,7,-1.245,22.21833,"",0.9999998,-46.31
"09.03.2018 12:00",12,12,"",0,1.4,4.46400339,4464.00339,21.1,0.42,7,-0.32833,21.42833,"",0.989723049,-46.33
"09.03.2018 13:00",13,13,"",0,1.05,5.06399752,5063.99752,21.16167,1.10002,6,-1.14833,22.31,"",0.959282196,-43.4
"09.03.2018 14:00",14,14,"",0,1.08,4.47600906,4476.00906,21.22667,1.25,6,-1.24333,22.47,"",0.909297427,-37.7
"09.03.2018 15:00",15,15,"",0,1.27,2.25000216,2250.00216,21.32333,1.38001,6,-0.235,21.55833,"",0.840787106,-29.64
"09.03.2018 16:00",16,16,"",0,1.52,2.43000684,2430.00684,21.31,2.52,8,-1.63833,22.94833,"",0.755147026,-19.75
"09.03.2018 17:00",17,17,"",0,0.59,1.53600238,1536.00238,21.12167,1.56,3,-2.72,23.84167,"",0.654121975,-8.72
"09.03.2018 18:00",18,18,"",0,0.69,1.42199673,1421.99673,20.88167,1.6,2,-3.30333,24.185,"",0.539770182,2.71
"09.03.2018 19:00",19,19,"",0,0.6,1.2960015,1296.0015,20.67667,1.55,1,-5.335,26.01167,"",0.414421394,13.77
"09.03.2018 20:00",20,20,"",0,0.55,0.93599214,935.99214,20.47833,1.2,2,-6.70333,27.18166,"",0.2806294,23.69
"09.03.2018 21:00",21,21,"",0,0.36,2.4840002,2484.0002,20.25167,1,1,-6.295,26.54667,"",0.141120008,31.8
"09.03.2018 22:00",22,22,"",0,0.51,4.47599297,4475.99297,20.05167,1.17,1,-6.45667,26.50834,"",-0.001264489,37.55
"09.03.2018 23:00",23,23,"",0,0.61,4.99199565,4991.99565,19.88667,1.27,3,-6.50333,26.39,"",-0.143623224,40.54
"10.03.2018 00:00",0,0,"",0,0.77,4.82399665,4823.99665,19.86333,1.45,2,-6.51667,26.38,"",0,40.58
"10.03.2018 01:00",1,1,"",0,0.86,5.01599091,5015.99091,19.90667,1.54,2,-6.45667,26.36334,"",0.14237173,37.66
"10.03.2018 02:00",2,2,"",0,0.99,6.26998864,6269.98864,19.90167,1.67,4,-6.92167,26.82334,"",0.281842852,31.97
"10.03.2018 03:00",3,3,"",0,0.64,6.01201144,6012.01144,19.95833,1.36,1,-7.43667,27.395,"",0.415571855,23.92
"10.03.2018 04:00",4,4,"",0,1.11,5.90999538,5909.99538,19.99833,1.83,4,-7.845,27.84333,"",0.540834213,14.05
"10.03.2018 05:00",5,5,"",0,1.82,6.72000838,6720.00838,20,4.28,6,-8.28333,28.28333,"",0.655077897,3.03
"10.03.2018 06:00",6,6,"",0,1.26,5.53799643,5537.99643,20.04167,2.12,4,-8.64333,28.685,"",0.755975365,-8.39
"10.03.2018 07:00",7,7,"",0,1.26001,6.47400467,6474.00467,20.12,2.17001,3,-8.99,29.11,"",0.841470985,-19.42
"10.03.2018 08:00",8,8,"",0,0.76,6.09000005,6090.00005,20.06833,1.41,2,-9.05,29.11833,"",0.909822913,-29.31
"10.03.2018 09:00",9,9,"",0,0.49,5.26799746,5267.99746,19.895,0.74,2,-8.74667,28.64167,"",0.959638583,-37.4
"10.03.2018 10:00",10,10,"",0,1.1,3.89999409,3899.99409,19.845,0.96003,3,-7.53333,27.37833,"",0.989903076,-43.12
"10.03.2018 11:00",11,11,"",0,0.71,2.38800307,2388.00307,20.16667,0.01,2,-3.865,24.03167,"",0.9999998,-46.09
"10.03.2018 12:00",12,12,"",0,0.56,2.86800481,2868.00481,20.38333,"",2,-0.10333,20.48666,"",0.989723049,-46.1
"10.03.2018 13:00",13,13,"",0,0.42,2.26200784,2262.00784,20.37333,"",1,0.85333,19.52,"",0.959282196,-43.15
"10.03.2018 14:00",14,14,"",0,0.33,3.05999908,3059.99908,20.29333,"",1,1.51,18.78333,"",0.909297427,-37.44
"10.03.2018 15:00",15,15,"",0,0.36,2.41199833,2411.99833,20.215,0,1,-0.00333,20.21833,"",0.840787106,-29.36
"10.03.2018 16:00",16,16,"",0,0.4,3.82200547,3822.00547,20.195,0.84002,1,-2.97667,23.17167,"",0.755147026,-19.47
"10.03.2018 17:00",17,17,"",0,0.71,3.52799515,3527.99515,20.11,1.5,3,-6.20333,26.31333,"",0.654121975,-8.42
"10.03.2018 18:00",18,18,"",0,0.79,2.76000201,2760.00201,20.02,1.73,1,-7.90667,27.92667,"",0.539770182,3.02
"10.03.2018 19:00",19,19,"",0,0.86,1.42199673,1421.99673,19.91333,1.82,3,-9.01,28.92333,"",0.414421394,14.07
"10.03.2018 20:00",20,20,"",0,1.06,1.8900089,1890.0089,19.91167,1.78,3,-10.51667,30.42834,"",0.2806294,23.99
"10.03.2018 21:00",21,21,"",0,1.54,1.60800425,1608.00425,20.06667,2.87,3,-11.82667,31.89334,"",0.141120008,32.1
"10.03.2018 22:00",22,22,"",0,1.1,1.43400241,1434.00241,20.12833,1.8,3,-12.76667,32.895,"",-0.001264489,37.84
"10.03.2018 23:00",23,23,"",0,0.75,1.07400914,1074.00914,20.00333,1.45,2,-13.94167,33.945,"",-0.143623224,40.82
"11.03.2018 00:00",0,0,"",0,1.14,1.65601086,1656.01086,19.82667,1.84,3,-14.72167,34.54834,"",0,40.84
"11.03.2018 01:00",1,1,"",0,2,1.92599374,1925.99374,19.845,2.74,5,-15.575,35.42,"",0.14237173,37.91
"11.03.2018 02:00",2,2,"",0,1.35,2.17199745,2171.99745,19.915,2.08,3,-15.57333,35.48833,"",0.281842852,32.21
"11.03.2018 03:00",3,3,"",0,1.24,1.44000525,1440.00525,19.96167,1.96,3,-15.97,35.93167,"",0.415571855,24.15
"11.03.2018 04:00",4,4,"",0,2.17,1.50600428,1506.00428,20,2.92,5,-15.73,35.73,"",0.540834213,14.26
"11.03.2018 05:00",5,5,"",0,1.79,1.24799489,1247.99489,20.00833,4.72,5,-15.89833,35.90666,"",0.655077897,3.23
"11.03.2018 06:00",6,6,"",0,2.33,1.00200727,1002.00727,20.07833,3.19,6,-15.78833,35.86666,"",0.755975365,-8.19
"11.03.2018 07:00",7,7,"",0,1.17002,2.61001152,2610.01152,20.16333,2.00002,1,-15.24833,35.41166,"",0.841470985,-19.22
"11.03.2018 08:00",8,8,"",0,1.09001,1.84800512,1848.00512,20.075,1.73002,2,-14.62667,34.70167,"",0.909822913,-29.12
"11.03.2018 09:00",9,9,"",0,1.02,1.67400328,1674.00328,19.84833,1.02,2,-13.42167,33.27,"",0.959638583,-37.19
"11.03.2018 10:00",10,10,"",0,1.61,2.39398981,2393.98981,19.945,0.25001,4,-11.12,31.065,"",0.989903076,-42.91
"11.03.2018 11:00",11,11,"",0,1.37,3.98998838,3989.98838,20.23333,0.54003,4,-10.50667,30.74,"",0.9999998,-45.86
"11.03.2018 12:00",12,12,"",0,0.53,3.71400267,3714.00267,20.205,0.33002,1,-9.285,29.49,"",0.989723049,-45.86
"11.03.2018 13:00",13,13,"",0,0.43,5.54399927,5543.99927,20.05,0.27001,1,-7.92667,27.97667,"",0.959282196,-42.9
"11.03.2018 14:00",14,14,"",0,0.62,5.37600027,5376.00027,19.91667,0.53004,2,-6.82167,26.73834,"",0.909297427,-37.18
"11.03.2018 15:00",15,15,"",0,1.11,5.40599837,5405.99837,19.85333,1.22,3,-6.24833,26.10166,"",0.840787106,-29.09
"11.03.2018 16:00",16,16,"",0,0.95,3.51600557,3516.00557,20.045,1.25,3,-5.06167,25.10667,"",0.755147026,-19.18
"11.03.2018 17:00",17,17,"",0,0.79,4.34999774,4349.99774,20.17167,1.61,2,-4.34167,24.51334,"",0.654121975,-8.13
"11.03.2018 18:00",18,18,"",0,0.56,3.74400076,3744.00076,20.08167,1.49,2,-5.89333,25.975,"",0.539770182,3.32
"11.03.2018 19:00",19,19,"",0,1.15002,6.24597729,6245.97729,19.93,2.12002,2,-5.46833,25.39833,"",0.414421394,14.38
"11.03.2018 20:00",20,20,"",0,0.97999,4.56598726,4565.98726,20.06667,1.67998,2,-5.42167,25.48834,"",0.2806294,24.3
"11.03.2018 21:00",21,21,"",0,0.47,5.56799453,5567.99453,20.14167,1.14,1,-5.3,25.44167,"",0.141120008,32.4
"11.03.2018 22:00",22,22,"",0,0.47,6.77400174,6774.00174,19.96667,1.14,1,-5.10167,25.06834,"",-0.001264489,38.13
"11.03.2018 23:00",23,23,"",0,1.05,3.75600644,3756.00644,19.80833,1.71,3,-4.67167,24.48,"",-0.143623224,41.1
"12.03.2018 00:00",0,0,"",0,0.81,4.67399007,4673.99007,19.8,1.48,3,-4.28167,24.08167,"",0,41.11
"12.03.2018 01:00",1,1,"",0,0.74,3.78600454,3786.00454,19.80333,1.39,2,-4.5,24.30333,"",0.14237173,38.16
"12.03.2018 02:00",2,2,"",0,1.05,3.71400267,3714.00267,19.845,1.74,2,-5.12333,24.96833,"",0.281842852,32.45
"12.03.2018 03:00",3,3,"",0,1.16,3.06600191,3066.00191,19.85667,1.84,3,-5.35167,25.20834,"",0.415571855,24.37
"12.03.2018 04:00",4,4,"",0,1.83,5.32199082,5321.99082,19.88667,2.55,4,-5.30833,25.195,"",0.540834213,14.48
"12.03.2018 05:00",5,5,"",0,0.95,6.02400102,6024.00102,19.9,1.64,2,-5.26667,25.16667,"",0.655077897,3.44
"12.03.2018 06:00",6,6,"",0,1.24,4.77000329,4770.00329,19.895,2.79,5,-5.31833,25.21333,"",0.755975365,-7.99
"12.03.2018 07:00",7,7,"",0,1.25,5.36401069,5364.01069,19.97333,2.7,4,-5.27333,25.24666,"",0.841470985,-19.02
"12.03.2018 08:00",8,8,"",0,1.39,3.79801021,3798.01021,20.15833,3.57,6,-4.98,25.13833,"",0.909822913,-28.92
"12.03.2018 09:00",9,9,"",0,1.42001,1.95002118,1950.02118,20.51833,4.56001,7,-3.50334,24.02167,"",0.959638583,-36.99
"12.03.2018 10:00",10,10,"",0,1.70999,1.20002046,1200.02046,20.82667,4.72997,6,-3.78167,24.60834,"",0.989903076,-42.69
"12.03.2018 11:00",11,11,"",0,1.52,3.55799325,3557.99325,21.04,4.95,8,-3.685,24.725,"",0.9999998,-45.64
"12.03.2018 12:00",12,12,"",0,1.44,4.81200707,4812.00707,21.12333,4.28,7,-3.345,24.46833,"",0.989723049,-45.62
"12.03.2018 13:00",13,13,"",0,1.33999,3.35999615,3359.99615,21.30833,4.43999,8,-2.93167,24.24,"",0.959282196,-42.64
"12.03.2018 14:00",14,14,"",0,1.3,1.52999954,1529.99954,21.50333,4.70002,6,-1.06167,22.565,"",0.909297427,-36.91
"12.03.2018 15:00",15,15,"",0,1.25,3.66599605,3665.99605,21.71833,4.35,6,-1.28667,23.005,"",0.840787106,-28.8
"12.03.2018 16:00",16,16,"",0,0.92,1.97400035,1974.00035,21.65833,2.6,5,-1.54,23.19833,"",0.755147026,-18.89
